,loss,softmax_rsme,class_softmax_rmse_0,val_loss,val_softmax_rsme,val_class_softmax_rmse_0,lr
0,1.2902057449022928,1.4052882194519043,1.4597740173339844,0.7922327750258975,1.3281733989715576,1.349906086921692,0.019999999552965164
1,1.088149165312449,1.2345874309539795,1.3115029335021973,0.5786376827292972,1.0522350072860718,1.26534903049469,0.019999999552965164
2,1.0321701256434124,1.1696332693099976,1.231812596321106,0.6150773647758696,1.1654680967330933,1.3500287532806396,0.019999999552965164
3,0.9252831474939982,1.083561658859253,1.177821159362793,0.9073255327012804,1.38272225856781,1.2263731956481934,0.019999999552965164
4,0.843423244158427,1.0128705501556396,1.1176400184631348,0.5972578210963143,1.0447942018508911,1.0291107892990112,0.019999999552965164
5,0.8232034389177958,0.9979630708694458,1.0777393579483032,0.5677445911698871,1.0568668842315674,1.3721646070480347,0.019999999552965164
6,0.8039494148890177,0.9986234307289124,1.0964144468307495,0.8969725833998786,1.3107361793518066,0.8758752346038818,0.019999999552965164
7,0.7870797673861186,0.978561282157898,1.0624557733535767,1.4380175669987996,1.5232253074645996,0.6785315871238708,0.019999999552965164
8,0.7469933648904165,0.9492780566215515,1.0446572303771973,0.664359461930063,1.193273663520813,1.2307153940200806,0.019999999552965164
9,0.7170644907156626,0.9473913311958313,1.0303170680999756,0.47198344353172517,0.8750852942466736,1.2830162048339844,0.019999999552965164
10,0.6821483802795411,0.9046659469604492,1.0085145235061646,1.2926844788922205,1.441536784172058,0.7447124719619751,0.019999999552965164
11,0.6868464545408884,0.9091330170631409,0.9964452385902405,1.4712380866209667,1.6660733222961426,0.8637489676475525,0.019999999552965164
12,0.6775184098879496,0.9112489819526672,0.9846799969673157,0.6569866620832019,1.0942387580871582,0.9819720387458801,0.019999999552965164
13,0.6534732234477997,0.9067922234535217,0.9719879031181335,0.3926245437728034,0.7420081496238708,1.1199320554733276,0.019999999552965164
14,0.6292322218418122,0.885134756565094,0.967113733291626,0.577907489405738,1.0554802417755127,1.1729350090026855,0.019999999552965164
15,0.5913909391562144,0.8519359230995178,0.924479067325592,0.650705122285419,1.0233943462371826,0.9776538014411926,0.019999999552965164
16,0.5784115568796794,0.8508298993110657,0.9172765016555786,0.780075321594874,1.0660902261734009,0.6942595839500427,0.019999999552965164
17,0.5956187872091929,0.8603082299232483,0.9005947709083557,0.4393804735607571,0.8086731433868408,1.2136303186416626,0.019999999552965164
18,0.5786249283949534,0.864881157875061,0.9195481538772583,0.6297960314485762,1.1249420642852783,1.0654913187026978,0.019999999552965164
19,0.5391087472438812,0.8260061740875244,0.8654976487159729,0.4545380373795827,0.7804105281829834,1.0226470232009888,0.019999999552965164
20,0.5260828745365143,0.8171483874320984,0.8791411519050598,0.4884580771128337,0.8083820343017578,0.9215417504310608,0.019999999552965164
21,0.5182471179962158,0.8048637509346008,0.8451694846153259,0.6403195377853181,0.9564343690872192,0.7328035235404968,0.009999999776482582
22,0.5287705330053966,0.8260908722877502,0.8556507229804993,0.46970776468515396,0.8454873561859131,1.3056837320327759,0.009999999776482582
23,0.4908951703707377,0.7905064225196838,0.8254657983779907,0.3709940268761582,0.7039744257926941,1.1708096265792847,0.009999999776482582
24,0.4806240773200989,0.7854973077774048,0.8301135897636414,0.9268877539369795,1.3947780132293701,1.0305838584899902,0.009999999776482582
25,0.4685192282994588,0.7743813991546631,0.8119297027587891,0.5392388047443496,0.8742859363555908,1.0126270055770874,0.009999999776482582
26,0.4733846724033356,0.7842811942100525,0.8334980010986328,0.874429389834404,1.2672669887542725,0.8400665521621704,0.009999999776482582
27,0.4747010652224223,0.7782150506973267,0.8062296509742737,0.4250044408771727,0.7698124647140503,1.1141353845596313,0.009999999776482582
28,0.478920624256134,0.7789965271949768,0.8019577264785767,0.357569204022487,0.6650658249855042,1.1928155422210693,0.009999999776482582
29,0.4583403793970744,0.7640219926834106,0.784619927406311,0.4282066457801395,0.7790307402610779,1.3966522216796875,0.009999999776482582
30,0.44639276365439096,0.7515835165977478,0.7759819030761719,0.4337407267755932,0.7706129550933838,1.4579191207885742,0.009999999776482582
31,0.4317138000329335,0.73136967420578,0.7672669887542725,0.4651529813806216,0.7835778594017029,0.9157387614250183,0.009999999776482582
32,0.45229975422223406,0.7685697674751282,0.7810313105583191,0.4428234116898643,0.7422730326652527,1.1633028984069824,0.009999999776482582
33,0.4343010183175405,0.7512696385383606,0.7696650624275208,0.45160878118541503,0.801047682762146,0.9866313934326172,0.009999999776482582
