,loss,mae,rmse,class_0_rmse,class_1_rmse,class_2_rmse,class_3_rmse,class_4_rmse,class_5_rmse,val_loss,val_mae,val_rmse,val_class_0_rmse,val_class_1_rmse,val_class_2_rmse,val_class_3_rmse,val_class_4_rmse,val_class_5_rmse
11,0.27853715205192564,0.39867740869522095,0.5230608582496643,0.44304218888282776,0.4795852601528168,0.6113565564155579,0.517185389995575,0.13272123038768768,0.610537588596344,0.4473162316556635,0.354606956243515,0.5950997471809387,0.53973788022995,0.46972423791885376,0.5438641905784607,0.5126335024833679,0.07952478528022766,0.9180942177772522
12,0.2566421799659729,0.3802257180213928,0.5020842552185059,0.42361053824424744,0.45459285378456116,0.5623065829277039,0.4335455000400543,0.1582702100276947,0.6247132420539856,0.4068108640354255,0.33078697323799133,0.567052960395813,0.49368488788604736,0.47745445370674133,0.5180569291114807,0.44951701164245605,0.07994675636291504,0.861858606338501
13,0.23971839678287507,0.362958163022995,0.48530393838882446,0.3884885311126709,0.4273099899291992,0.5178806781768799,0.49226096272468567,0.1343567818403244,0.606919527053833,0.435400887039201,0.3341189920902252,0.5861619114875793,0.5221315622329712,0.44018006324768066,0.5223095417022705,0.5002835392951965,0.07869037985801697,0.898049533367157
14,0.23896869367361068,0.35994142293930054,0.48327577114105225,0.4075709283351898,0.4467434883117676,0.5333304405212402,0.4876965880393982,0.12198697775602341,0.6060165762901306,0.4299860365431884,0.30815327167510986,0.5703831315040588,0.49672964215278625,0.4623028635978699,0.5210031270980835,0.5213053226470947,0.081639364361763,0.9095878005027771
15,0.21439517199993133,0.33981409668922424,0.45816370844841003,0.36809587478637695,0.4012947976589203,0.4856574535369873,0.4023981988430023,0.12273108959197998,0.5423198938369751,0.41622720523897944,0.26200082898139954,0.540864109992981,0.41625455021858215,0.4708653390407562,0.5350401997566223,0.5229579210281372,0.08518926799297333,0.9333565831184387
16,0.20651523977518083,0.33258387446403503,0.45007964968681335,0.3918859660625458,0.42676791548728943,0.5075150728225708,0.4480380117893219,0.11555692553520203,0.5395776033401489,0.4185425939744917,0.30204781889915466,0.5666967630386353,0.47064170241355896,0.4361787438392639,0.5328772068023682,0.49847379326820374,0.0820065438747406,0.886807918548584
17,0.20365424585342407,0.3220827281475067,0.44616812467575073,0.33666467666625977,0.376583069562912,0.466960608959198,0.398165762424469,0.13811272382736206,0.5359786748886108,0.4123583208641102,0.2782052159309387,0.5537222027778625,0.45493483543395996,0.4798528552055359,0.5233180522918701,0.5169078707695007,0.08392110466957092,0.9209573268890381
18,0.19421067053079605,0.31297630071640015,0.43489426374435425,0.3825775384902954,0.4164935052394867,0.48866409063339233,0.41817203164100647,0.15425719320774078,0.5152400732040405,0.40620777190759266,0.2575225234031677,0.5376983284950256,0.4545939266681671,0.4891740083694458,0.5597010254859924,0.5105090737342834,0.09144949913024902,0.9380815029144287
19,0.18851238590478897,0.3078783452510834,0.4291881322860718,0.34732991456985474,0.3830845355987549,0.46839749813079834,0.3908584415912628,0.10728544741868973,0.5429127812385559,0.3903559348706541,0.28616929054260254,0.5497595071792603,0.45029398798942566,0.4286308288574219,0.5132938623428345,0.44456416368484497,0.08277880400419235,0.872407078742981
20,0.1828966618180275,0.302312433719635,0.42205020785331726,0.3417416512966156,0.37898141145706177,0.46259674429893494,0.41880300641059875,0.10771561414003372,0.5160033106803894,0.4328843714862034,0.31102699041366577,0.5782120227813721,0.5144076943397522,0.4742598235607147,0.5006025433540344,0.47772112488746643,0.08209514617919922,0.9016227126121521
21,0.1827169591188431,0.2992488741874695,0.4205186069011688,0.3429531455039978,0.3883381187915802,0.46237698197364807,0.40571483969688416,0.121971994638443,0.5006058216094971,0.4125918548168807,0.2559286653995514,0.5407485365867615,0.441773384809494,0.5087521076202393,0.5432425141334534,0.529901921749115,0.09425637125968933,0.9198675751686096
22,0.1628066341280937,0.28293102979660034,0.3981122374534607,0.312995046377182,0.35652366280555725,0.42519640922546387,0.36686864495277405,0.1455231010913849,0.4847269058227539,0.4108834767649914,0.27998554706573486,0.5516565442085266,0.46817371249198914,0.4950840175151825,0.5284028053283691,0.519839882850647,0.08506562560796738,0.9030808210372925
23,0.17280972760915755,0.29153284430503845,0.4108288586139679,0.3014848828315735,0.35734209418296814,0.4229746162891388,0.36143335700035095,0.11521124839782715,0.49213501811027527,0.4063400751429385,0.22795939445495605,0.5260506272315979,0.43320783972740173,0.5064435005187988,0.565192699432373,0.5372844338417053,0.09066592901945114,0.9430752992630005
24,0.15881499087810516,0.27565139532089233,0.39300456643104553,0.31469714641571045,0.35634830594062805,0.41535741090774536,0.4001274108886719,0.12907090783119202,0.502943217754364,0.41294650328827315,0.23844802379608154,0.5310777425765991,0.4335143566131592,0.5049156546592712,0.5915254354476929,0.5391086339950562,0.07871795445680618,0.9572105407714844
25,0.15968863987922668,0.2752508819103241,0.39332354068756104,0.30771785974502563,0.3629254996776581,0.4304722845554352,0.36665016412734985,0.11995436996221542,0.5257422924041748,0.3830922368014681,0.23458902537822723,0.5234974026679993,0.44447600841522217,0.4978998303413391,0.545417308807373,0.4973076581954956,0.08820789307355881,0.9136569499969482
26,0.13872251492738724,0.25544241070747375,0.3677443861961365,0.2849031388759613,0.3364514708518982,0.38767993450164795,0.3867008090019226,0.09967832267284393,0.49380823969841003,0.4026898017217373,0.2449485808610916,0.5372316241264343,0.4608183205127716,0.5137749910354614,0.5381070375442505,0.5273306965827942,0.0875929743051529,0.9509861469268799
27,0.1477871241271496,0.2620823085308075,0.37957867980003357,0.2837257981300354,0.3297998905181885,0.3952488601207733,0.3987285792827606,0.10398883372545242,0.459922730922699,0.3822567653039406,0.22134153544902802,0.5185012221336365,0.41055184602737427,0.5115292072296143,0.5265237092971802,0.5236868262290955,0.09304232895374298,0.9070388674736023
28,0.1385621438920498,0.2533518970012665,0.3660937547683716,0.2800445258617401,0.3297272026538849,0.39278891682624817,0.37184733152389526,0.1392190307378769,0.48402222990989685,0.3893932797785463,0.22721633315086365,0.5202670097351074,0.41385364532470703,0.49243849515914917,0.5598375797271729,0.5474940538406372,0.08572077751159668,0.9019781947135925
29,0.13354300320148468,0.24806366860866547,0.3607290983200073,0.26035237312316895,0.3143910765647888,0.3750954568386078,0.393113911151886,0.11701755225658417,0.44046154618263245,0.4026307691659393,0.20987798273563385,0.5142848491668701,0.3881431818008423,0.5230437517166138,0.5835412740707397,0.5568633675575256,0.09588318318128586,0.9323329329490662
30,0.14006713205575944,0.25393083691596985,0.36752235889434814,0.2732119560241699,0.31526103615760803,0.3904249668121338,0.36937978863716125,0.11895410716533661,0.42723721265792847,0.39171127525383026,0.22334107756614685,0.5207427740097046,0.4268605411052704,0.5308282375335693,0.5332310199737549,0.5332329869270325,0.09115982055664062,0.9293911457061768
31,0.1297314977645874,0.24528604745864868,0.3550393581390381,0.2885136902332306,0.33389270305633545,0.3943365812301636,0.3596896231174469,0.10965370386838913,0.4433215260505676,0.38209487684071064,0.2277771532535553,0.5223433375358582,0.41601791977882385,0.5081309080123901,0.5204410552978516,0.49154675006866455,0.0818912461400032,0.8969412446022034
32,0.12383223938941955,0.23722290992736816,0.3449684679508209,0.26645442843437195,0.31508371233940125,0.38716521859169006,0.3891946077346802,0.12081288546323776,0.42111116647720337,0.40408143285533477,0.19462424516677856,0.507599949836731,0.3510054647922516,0.5675682425498962,0.5902213454246521,0.5487751364707947,0.09438487887382507,0.9484578371047974
33,0.11449274003505706,0.22819370031356812,0.33347535133361816,0.23881258070468903,0.2890373170375824,0.3628644347190857,0.3342238664627075,0.09372654557228088,0.3998757004737854,0.3925095559900691,0.22065050899982452,0.5115041136741638,0.3883604407310486,0.5359684228897095,0.5567834377288818,0.5297735929489136,0.09192686527967453,0.9217813611030579
34,0.12305260419845582,0.23417165875434875,0.34504371881484985,0.2640986442565918,0.3088216781616211,0.3737422227859497,0.4116738438606262,0.11148453503847122,0.4265913665294647,0.36612259545202913,0.22486068308353424,0.5121585726737976,0.40749871730804443,0.513332724571228,0.5462769269943237,0.4975006878376007,0.09143528342247009,0.8702196478843689
35,0.11326526662707329,0.2236527055501938,0.3303954005241394,0.26985636353492737,0.31890973448753357,0.3576284646987915,0.3320464491844177,0.0972411185503006,0.49926793575286865,0.389880592806329,0.21147674322128296,0.509604275226593,0.3805692195892334,0.5478515625,0.5658053755760193,0.5593585968017578,0.09359289705753326,0.9268912076950073
36,0.11792868277430535,0.22983436286449432,0.33575135469436646,0.26564645767211914,0.31989815831184387,0.3738091289997101,0.34540534019470215,0.11776987463235855,0.39791634678840637,0.39811046456853894,0.2171521633863449,0.5243988037109375,0.40677207708358765,0.5307406187057495,0.5548405051231384,0.5260952115058899,0.09163395315408707,0.9367820024490356
37,0.11765778923034668,0.22999662160873413,0.33613112568855286,0.23790624737739563,0.2890937030315399,0.3390658497810364,0.3412341773509979,0.10023816674947739,0.4368780851364136,0.3799472861634246,0.2118268758058548,0.5054957866668701,0.3759416341781616,0.5297250747680664,0.5610031485557556,0.5265538692474365,0.0939473807811737,0.9065871834754944
38,0.10575460830330849,0.2147817760705948,0.3181614577770233,0.23822647333145142,0.28734534978866577,0.33350473642349243,0.34496307373046875,0.10418184101581573,0.45723918080329895,0.4065022608265281,0.20430779457092285,0.5153056383132935,0.37370172142982483,0.540683388710022,0.5670454502105713,0.5673097968101501,0.0949237272143364,0.9701213240623474
39,0.10282453137636184,0.21207863092422485,0.31500133872032166,0.23956413567066193,0.29355907440185547,0.33595821261405945,0.3511887192726135,0.084740549325943,0.4602063298225403,0.3920873528153732,0.2259877622127533,0.5186701416969299,0.41335010528564453,0.5146187543869019,0.5589682459831238,0.5251063108444214,0.09191302955150604,0.9207409620285034
40,0.10235684779286384,0.21311810612678528,0.3134304881095886,0.2350916564464569,0.28940820693969727,0.3406735360622406,0.31436535716056824,0.08228719234466553,0.4092913568019867,0.4139908903583499,0.19991175830364227,0.516267716884613,0.3817332983016968,0.5465422868728638,0.5737436413764954,0.5570959448814392,0.09617236256599426,0.9643879532814026
41,0.10039232674241066,0.20928692817687988,0.31051379442214966,0.23516979813575745,0.2809481918811798,0.3302886486053467,0.33119431138038635,0.1174832209944725,0.3962523639202118,0.39872871705427254,0.22719423472881317,0.527678370475769,0.4357911944389343,0.502925455570221,0.5507928729057312,0.48730048537254333,0.07750055938959122,0.9179534912109375
42,0.09921440014243126,0.2061486840248108,0.3079618513584137,0.22833560407161713,0.2821897864341736,0.33406373858451843,0.32534927129745483,0.09442873299121857,0.4320797622203827,0.3473148910521433,0.19491033256053925,0.48896124958992004,0.3589023947715759,0.5429796576499939,0.5182772278785706,0.4924618899822235,0.09300622344017029,0.8492401242256165
43,0.10233666378259659,0.21241067349910736,0.313618540763855,0.22306406497955322,0.2774874269962311,0.32454535365104675,0.3029666543006897,0.10241410881280899,0.4247373640537262,0.40939545068600824,0.20061416923999786,0.5099378228187561,0.36177539825439453,0.550357460975647,0.584365963935852,0.5605143904685974,0.09474223107099533,0.9670944213867188
44,0.10001124548912048,0.2057555913925171,0.3095835745334625,0.21744216978549957,0.26073703169822693,0.306766539812088,0.35064542293548584,0.09767241030931473,0.4498129189014435,0.3894325997519853,0.2035769820213318,0.5073005557060242,0.3981781005859375,0.5696662664413452,0.5870363116264343,0.5373926758766174,0.09481173008680344,0.9350507259368896
45,0.09842905673384666,0.20589326322078705,0.30597302317619324,0.20924332737922668,0.26339858770370483,0.3111557066440582,0.2782493531703949,0.1040273979306221,0.42494672536849976,0.39991320348505316,0.2058112919330597,0.5114530324935913,0.37644240260124207,0.490828275680542,0.566989541053772,0.5383056998252869,0.08702804148197174,0.9458160400390625
46,0.09538380101323128,0.2030782848596573,0.3019361197948456,0.21500957012176514,0.26099154353141785,0.32203930616378784,0.3161713480949402,0.10367444902658463,0.4090425670146942,0.3868456795040903,0.2021026313304901,0.5099545121192932,0.3578241169452667,0.4942789077758789,0.5749964714050293,0.5044732689857483,0.08792552351951599,0.8966675996780396
47,0.08866164562106132,0.19400031864643097,0.2900961637496948,0.20905396342277527,0.2585957646369934,0.2971867322921753,0.31116822361946106,0.1087716594338417,0.4318699836730957,0.4050165865698765,0.2059602439403534,0.5116019248962402,0.39441099762916565,0.5270697474479675,0.5990003347396851,0.537205159664154,0.09608452022075653,0.9454967379570007
48,0.08986982476711274,0.19505591690540314,0.2946662902832031,0.19452683627605438,0.24381795525550842,0.2952544093132019,0.3279488682746887,0.0928335040807724,0.41448408365249634,0.3845395302913826,0.19133226573467255,0.49668872356414795,0.34831905364990234,0.5108937621116638,0.5486973524093628,0.5371729731559753,0.09456010162830353,0.9188796877861023
49,0.08495475976169109,0.1926625818014145,0.2849545180797577,0.19712093472480774,0.250057578086853,0.29410111904144287,0.30449336767196655,0.08338215947151184,0.4183383882045746,0.36815487713842043,0.18664149940013885,0.487914502620697,0.3236479163169861,0.5162829160690308,0.5510454177856445,0.5181286931037903,0.09391964972019196,0.8827723860740662
50,0.08449935920536518,0.18911321461200714,0.28405383229255676,0.20418260991573334,0.24394407868385315,0.29635798931121826,0.29381781816482544,0.08878758549690247,0.42337271571159363,0.3985351426647334,0.18883638083934784,0.49897849559783936,0.324345201253891,0.5539637207984924,0.5960370302200317,0.5607326030731201,0.09322713315486908,0.93505859375
51,0.07711419332027435,0.18154050409793854,0.2720142602920532,0.18510013818740845,0.21980150043964386,0.2745484411716461,0.27121657133102417,0.06360351294279099,0.4055728018283844,0.38639828695209116,0.20171448588371277,0.5013730525970459,0.37338289618492126,0.5144131183624268,0.5508216619491577,0.5306400060653687,0.09435317665338516,0.92528235912323
52,0.08312306059896946,0.18654635548591614,0.28131136298179626,0.19887232780456543,0.24071748554706573,0.283494234085083,0.2899988293647766,0.07080882787704468,0.39008432626724243,0.40080429391598266,0.19274623692035675,0.5042803287506104,0.34655389189720154,0.5546094179153442,0.5588533878326416,0.5433036088943481,0.09756356477737427,0.9472535848617554
53,0.08103576076030732,0.18614795804023743,0.2774294316768646,0.19193096458911896,0.23961623013019562,0.29115980863571167,0.26878535747528076,0.10866134613752365,0.3958214521408081,0.37649922819551207,0.21072779595851898,0.5049580335617065,0.3688475787639618,0.5325265526771545,0.520381510257721,0.5182082056999207,0.09359879046678543,0.8800678849220276
54,0.08086405169963837,0.18331748247146606,0.27808770537376404,0.21537619829177856,0.256991982460022,0.30145320296287537,0.295676589012146,0.11130797117948532,0.40417155623435974,0.39095048028333435,0.22673794627189636,0.5175089836120605,0.36999988555908203,0.47349995374679565,0.5335136651992798,0.527554988861084,0.09012522548437119,0.894416332244873
55,0.08282759827375412,0.18413110077381134,0.2803753614425659,0.18882066011428833,0.23249292373657227,0.2861948013305664,0.2878718972206116,0.08569136261940002,0.4400416314601898,0.3889430626616653,0.19431710243225098,0.503433108329773,0.37220925092697144,0.5461778044700623,0.5452117323875427,0.5290490984916687,0.09582743793725967,0.9221364855766296
56,0.07470772701501846,0.17598167061805725,0.26825428009033203,0.1959998607635498,0.227616548538208,0.27364781498908997,0.2934693694114685,0.11368020623922348,0.4221024811267853,0.41389560606330633,0.20025283098220825,0.5133674144744873,0.35675209760665894,0.5307847261428833,0.6125228404998779,0.5574832558631897,0.08999425917863846,0.961875855922699
57,0.07457983466982841,0.1763489991426468,0.267558753490448,0.18980027735233307,0.23400072753429413,0.28140512108802795,0.29286912083625793,0.10852959752082825,0.4092707633972168,0.4067532167095563,0.1852867752313614,0.5051195621490479,0.34012582898139954,0.5689314007759094,0.5614975690841675,0.5475870966911316,0.09656672179698944,0.9486815333366394
58,0.07844455885887146,0.18185392022132874,0.27341920137405396,0.19845403730869293,0.2329072505235672,0.2984829843044281,0.3015355169773102,0.08289797604084015,0.39794495701789856,0.3960759697345503,0.18587560951709747,0.49788698554039,0.38462212681770325,0.5660696625709534,0.6068985462188721,0.5493121147155762,0.09668688476085663,0.9360824227333069
59,0.07429731518030167,0.17586293816566467,0.26550689339637756,0.2102314978837967,0.251094251871109,0.29580822587013245,0.30659550428390503,0.07774433493614197,0.41316381096839905,0.42208638132533766,0.18244010210037231,0.5037630796432495,0.3608461916446686,0.5774411559104919,0.6118630766868591,0.5641578435897827,0.09712597727775574,0.9780173301696777
60,0.06932886037230492,0.17081578075885773,0.25741568207740784,0.19748751819133759,0.23330549895763397,0.2739977240562439,0.2876037657260895,0.07953069359064102,0.3662322163581848,0.40983336470250425,0.20656056702136993,0.5076067447662354,0.36916646361351013,0.5217423439025879,0.6289278864860535,0.5715656280517578,0.09637968987226486,0.950067937374115
61,0.07128911623358726,0.17300233244895935,0.2617363929748535,0.19150382280349731,0.2345530241727829,0.2757579982280731,0.2790195941925049,0.09369883686304092,0.4028601050376892,0.43033468117937446,0.20655637979507446,0.5189369916915894,0.36275383830070496,0.5726854205131531,0.6323240399360657,0.6003385782241821,0.09895507246255875,0.979949951171875
62,0.06966414931416512,0.17149139940738678,0.2585524618625641,0.18172547221183777,0.21631114184856415,0.2625143229961395,0.2580655813217163,0.08920864760875702,0.36492863297462463,0.4167270508337894,0.18845818936824799,0.5004165172576904,0.36459413170814514,0.518867552280426,0.6286519765853882,0.5756831169128418,0.09489676356315613,0.9868825078010559
63,0.07134929011762142,0.17098073661327362,0.25914716720581055,0.18084044754505157,0.21266798675060272,0.274834543466568,0.2684045732021332,0.08224548399448395,0.4134728014469147,0.39899916324668144,0.17687062919139862,0.4943796694278717,0.32816070318222046,0.5243072509765625,0.5853688716888428,0.5747055411338806,0.09550783038139343,0.9375818371772766
64,0.06299067825078965,0.16389086842536926,0.24531254172325134,0.18237705528736115,0.2096753567457199,0.2625280022621155,0.26316043734550476,0.08973125368356705,0.36224865913391113,0.3961426518086729,0.20542359352111816,0.5168054699897766,0.3714967966079712,0.4661981761455536,0.5784314274787903,0.561856210231781,0.09477584064006805,0.8975047469139099
65,0.06953835456073285,0.16848883032798767,0.2556546628475189,0.1888194978237152,0.2207523137331009,0.26715296506881714,0.26908552646636963,0.0698862075805664,0.4120944142341614,0.4133964841221941,0.18778212368488312,0.5080240964889526,0.3601720631122589,0.5105771422386169,0.5762443542480469,0.5609875917434692,0.0950152575969696,0.9579013586044312
66,0.06531694756448268,0.16140486299991608,0.24985241889953613,0.16200996935367584,0.19640988111495972,0.24271459877490997,0.2455761879682541,0.10189814865589142,0.3922588527202606,0.39247486502702894,0.2164469212293625,0.5219210386276245,0.38292577862739563,0.5238291621208191,0.5640210509300232,0.5321043133735657,0.08621202409267426,0.9032884836196899
67,0.06629734107851983,0.16598647832870483,0.25072550773620605,0.1837206929922104,0.22081740200519562,0.2632300555706024,0.30113255977630615,0.06904253363609314,0.37271708250045776,0.4286922785164467,0.1943684220314026,0.5155892372131348,0.38491812348365784,0.5250677466392517,0.5945948362350464,0.5668627619743347,0.09574723988771439,0.9992424249649048
68,0.06271721296012402,0.16227124631404877,0.24568085372447968,0.1650560051202774,0.1966352015733719,0.23527148365974426,0.2441583126783371,0.07598532736301422,0.4289146959781647,0.3786346159297331,0.19126681983470917,0.49855372309684753,0.3763186037540436,0.5677170157432556,0.6145766973495483,0.5070192217826843,0.0891706645488739,0.911300539970398
69,0.06482919752597809,0.16168218851089478,0.24928617477416992,0.18282169103622437,0.21307790279388428,0.27263912558555603,0.26921546459198,0.08172139525413513,0.3783368766307831,0.384849776570075,0.20692500472068787,0.5039259791374207,0.4029002785682678,0.5670145750045776,0.6110425591468811,0.5557103157043457,0.09643138945102692,0.9357365965843201
70,0.06108726638555527,0.15610523521900177,0.24071377515792847,0.1661854237318039,0.19861410558223724,0.2521708011627197,0.2681214213371277,0.08487994968891144,0.4117264151573181,0.3569689206136712,0.19256442785263062,0.4888673722743988,0.3815286159515381,0.5276496410369873,0.5636463165283203,0.4781445860862732,0.09377836436033249,0.8417727947235107
71,0.07276770429313183,0.16657400131225586,0.2607869803905487,0.16161195933818817,0.1894177347421646,0.24105198681354523,0.2549547553062439,0.09962723404169083,0.45059216022491455,0.39705817227990464,0.20814165472984314,0.511520266532898,0.3673830032348633,0.5410167574882507,0.6179153919219971,0.5819593071937561,0.09401977807283401,0.9188657999038696
72,0.056780221223831175,0.15464939177036285,0.23334349691867828,0.16379596292972565,0.18793663382530212,0.24280759692192078,0.24202971160411835,0.07115476578474045,0.33642786741256714,0.44501797248737823,0.2847050428390503,0.5912125110626221,0.5340730547904968,0.5544475317001343,0.5423732399940491,0.44134676456451416,0.07502031326293945,0.7903262376785278
73,0.060092723995447156,0.15901993215084076,0.24030911922454834,0.16922767460346222,0.19313743710517883,0.24543443322181702,0.22241349518299103,0.06482603400945663,0.3494844138622284,0.3955914273312123,0.21243417263031006,0.507250189781189,0.38561758399009705,0.5082801580429077,0.5904360413551331,0.5198779702186584,0.09336446225643158,0.9385625720024109
74,0.06781245814263821,0.16285263001918793,0.2528058886528015,0.1759844571352005,0.1977628767490387,0.2571301758289337,0.25134626030921936,0.08201189339160919,0.417829692363739,0.40237671808050623,0.18145102262496948,0.5012990236282349,0.3601032793521881,0.5395897626876831,0.6159449815750122,0.5594184398651123,0.0933045744895935,0.9710451364517212
75,0.05673156318068504,0.1526191234588623,0.23122245073318481,0.15601439774036407,0.1882869005203247,0.22795957326889038,0.24770410358905792,0.08480032533407211,0.3471209704875946,0.36764180103059985,0.1814667135477066,0.49156129360198975,0.38109150528907776,0.583938479423523,0.5751045346260071,0.48475924134254456,0.09697464108467102,0.8742890357971191
76,0.06075079402327538,0.15651875734329224,0.23801256716251373,0.19064074754714966,0.21167950332164764,0.26686426997184753,0.2536177933216095,0.09251758456230164,0.39191102981567383,0.4206227911957379,0.1963651180267334,0.521966278553009,0.37441033124923706,0.5603911876678467,0.6320053339004517,0.5802682042121887,0.09138594567775726,0.980391800403595
77,0.060129712656140324,0.15449722111225128,0.2362721562385559,0.18143759667873383,0.1995266079902649,0.2515365779399872,0.28225448727607727,0.08508317917585373,0.3583208918571472,0.4051647052913503,0.17816217243671417,0.5016340613365173,0.32287144660949707,0.5421803593635559,0.6211479306221008,0.5956031084060669,0.09548787772655487,0.9428285360336304
78,0.061530196771025655,0.15506505966186523,0.24010254442691803,0.16578248143196106,0.1871320754289627,0.25432461500167847,0.2584855258464813,0.08391671627759933,0.39406973123550415,0.3861809787822181,0.22302770614624023,0.524535059928894,0.4736029803752899,0.5572789311408997,0.5569732189178467,0.5039757490158081,0.08764244616031647,0.8805491328239441
79,0.06221968048810959,0.15705494582653046,0.24208196997642517,0.16064198315143585,0.18704260885715485,0.24262796342372894,0.2668302357196808,0.08878032863140106,0.4117484390735626,0.39160917713587845,0.1854701191186905,0.4996182918548584,0.37103018164634705,0.5439236164093018,0.5920281410217285,0.47383105754852295,0.08601059764623642,0.9280205368995667
80,0.057776862442493436,0.15242160856723785,0.23492705821990967,0.17661035060882568,0.19543659687042236,0.24061469733715057,0.2525199353694916,0.07216032594442368,0.37260496616363525,0.43498597912096965,0.1710812896490097,0.5029487013816833,0.32978206872940063,0.6124943494796753,0.6272983551025391,0.6041547656059265,0.09755663573741913,1.0114723443984985
81,0.055543196663260457,0.14919516444206238,0.22841650247573853,0.16305789351463318,0.189543217420578,0.24311618506908417,0.24635477364063263,0.08166338503360748,0.3527933657169342,0.41076273891817905,0.205423966050148,0.5118362307548523,0.36067578196525574,0.5649009346961975,0.6351302862167358,0.5036231279373169,0.09725227952003479,0.9644867181777954
82,0.05245114070922136,0.14544008672237396,0.22237631678581238,0.16194351017475128,0.17786335945129395,0.23219864070415497,0.23449918627738953,0.07029057294130325,0.37679216265678406,0.40000999079824523,0.20784778892993927,0.5172958970069885,0.4522291421890259,0.5440460443496704,0.6098182201385498,0.5014148950576782,0.09186230599880219,0.9313150644302368
83,0.05338813130557537,0.14386922121047974,0.22425134479999542,0.14602459967136383,0.1620762050151825,0.21735718846321106,0.23350852727890015,0.06289312988519669,0.3813989460468292,0.4263539977516208,0.18241171538829803,0.5160436034202576,0.3568185567855835,0.5434508323669434,0.6525901556015015,0.6019626259803772,0.09575776755809784,0.9739015698432922
