,loss,mae,rmse,class_0_rmse,class_1_rmse,class_2_rmse,class_3_rmse,class_4_rmse,class_5_rmse,class_6_rmse,class_7_rmse,class_8_rmse,class_9_rmse,class_10_rmse,val_loss,val_mae,val_rmse,val_class_0_rmse,val_class_1_rmse,val_class_2_rmse,val_class_3_rmse,val_class_4_rmse,val_class_5_rmse,val_class_6_rmse,val_class_7_rmse,val_class_8_rmse,val_class_9_rmse,val_class_10_rmse
0,2.7325698528289797,1.181337594985962,1.632002353668213,1.3645105361938477,1.211459994316101,1.4705352783203125,1.8023247718811035,2.395592451095581,2.460664749145508,0.5769743919372559,1.3176554441452026,0.0,1.5092236995697021,0.6049090027809143,0.4318159305387073,0.54769366979599,0.6501319408416748,0.6240731477737427,0.5780078172683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.951778079032898,1.0084534883499146,1.3810322284698486,1.0602226257324219,0.8991005420684814,1.1558345556259155,1.4445346593856812,1.8727186918258667,1.6818058490753174,0.42583268880844116,0.7296169400215149,0.0,1.0184226036071777,0.5579013824462891,0.7410046739710702,0.675071120262146,0.845075249671936,0.7907485365867615,0.7171127796173096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.6218853034973144,0.9164961576461792,1.2595282793045044,1.0457763671875,0.8936575651168823,1.140526294708252,1.4041550159454346,1.7978256940841675,1.6327693462371826,0.37784457206726074,0.7468252182006836,0.0,0.7114377021789551,0.5559543371200562,0.827598351571295,0.7554625868797302,0.9001748561859131,0.8993719816207886,0.8248498439788818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.3761670808792115,0.8352569937705994,1.1595044136047363,0.8309240937232971,0.6956867575645447,0.9433020949363708,1.217411756515503,1.5466933250427246,1.3092340230941772,0.3216923475265503,0.5974345207214355,0.0,0.7535277009010315,0.42288827896118164,0.2828894646631347,0.4067721366882324,0.5266356468200684,0.4967571496963501,0.49958956241607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.2143724627494812,0.7935195565223694,1.0883049964904785,0.8955742120742798,0.7837433218955994,1.0107976198196411,1.2321299314498901,1.4619865417480469,1.3300429582595825,0.3740652799606323,0.5054891109466553,0.0,0.5487443208694458,0.4328981935977936,1.346550269259347,0.8757780194282532,1.1369215250015259,1.1031155586242676,0.9719734191894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0402598781585692,0.7327122092247009,1.0078082084655762,0.8482384085655212,0.7655102610588074,0.961388111114502,1.13401198387146,1.3707373142242432,1.121403694152832,0.2313334345817566,0.5758155584335327,0.0,0.5980045199394226,0.3307533860206604,0.48817751225497985,0.5034642815589905,0.6872506141662598,0.660119354724884,0.5652002096176147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.9522422060966492,0.6904231309890747,0.9627348184585571,0.7087265849113464,0.6422196626663208,0.8488882780075073,1.0000003576278687,1.2872076034545898,1.1043586730957031,0.22051513195037842,0.4851125180721283,0.0,0.39951273798942566,0.2975958585739136,0.6707143866353564,0.5963174104690552,0.8051602840423584,0.7497876286506653,0.6644817590713501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.8662795557975769,0.660763144493103,0.9201542735099792,0.699566662311554,0.6533053517341614,0.8532828092575073,0.9608290195465088,1.1568355560302734,1.0898618698120117,0.3020734190940857,0.5506529211997986,0.0,0.5389507412910461,0.20960238575935364,0.6966471738285489,0.5926834344863892,0.8196246027946472,0.7794421315193176,0.6658835411071777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.839172894001007,0.6440570950508118,0.9054586887359619,0.6662622094154358,0.6102235317230225,0.8155108094215393,0.8999197483062744,1.1270081996917725,1.0311321020126343,0.2188800722360611,0.46806877851486206,0.0,0.46110042929649353,0.21120624244213104,0.3822881215148502,0.4333224296569824,0.6074826717376709,0.5804092884063721,0.49499189853668213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.7655181033611298,0.6130189299583435,0.8627142310142517,0.677984356880188,0.6350010633468628,0.8080157041549683,0.8961074948310852,1.1100800037384033,1.0171366930007935,0.2290716916322708,0.49086618423461914,0.0,0.5160775780677795,0.27674904465675354,1.014176646868388,0.7151831388473511,0.9870598912239075,0.9248322248458862,0.8011557459831238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.7290330650806427,0.5913606286048889,0.8397306203842163,0.6237787008285522,0.5993908643722534,0.7525532841682434,0.8183905482292175,0.9989038705825806,0.9136679172515869,0.21997913718223572,0.5305476188659668,0.0,0.472109317779541,0.25265225768089294,0.8515923428866599,0.590816855430603,0.8892925977706909,0.8301443457603455,0.6959292888641357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.7337464206218719,0.5875759720802307,0.840918779373169,0.6844899654388428,0.663878858089447,0.811690628528595,0.8824271559715271,1.092119574546814,1.0187640190124512,0.1930679827928543,0.5666463375091553,0.0,0.40375906229019165,0.3345898985862732,0.30368488861454856,0.345741868019104,0.5374689102172852,0.5028023719787598,0.4435800313949585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.645531031370163,0.5637487173080444,0.792935848236084,0.5872511863708496,0.5851962566375732,0.7415896058082581,0.8274759650230408,0.921366274356842,0.8189637064933777,0.25022098422050476,0.5255637168884277,0.0,0.4771472215652466,0.13912639021873474,0.6492418025930723,0.5178849101066589,0.7768346667289734,0.7146657705307007,0.619469404220581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.6427112772464753,0.5511388182640076,0.787017822265625,0.6340861320495605,0.619966983795166,0.7695792317390442,0.8302974104881287,0.971722424030304,0.893909752368927,0.18664291501045227,0.44904670119285583,0.0,0.43166735768318176,0.2096959352493286,0.6622844652997123,0.5096886157989502,0.7869933843612671,0.7371907234191895,0.6182766556739807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.5936679134368896,0.5349962115287781,0.7619134783744812,0.6175424456596375,0.621921181678772,0.7674942016601562,0.8285439014434814,0.894497811794281,0.9040434956550598,0.17033343017101288,0.4722541868686676,0.0,0.5476987957954407,0.17197313904762268,0.2694119910399119,0.2991880774497986,0.5005449652671814,0.4806677997112274,0.4276736080646515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.5566891260147094,0.51759272813797,0.7361341118812561,0.6160955429077148,0.6318535208702087,0.7402939200401306,0.7788071632385254,0.9797036051750183,0.866602897644043,0.24872750043869019,0.401870995759964,0.0,0.4890744984149933,0.1692441999912262,0.7021009566055404,0.48556461930274963,0.802880585193634,0.7444524765014648,0.6399019956588745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.5664492251873017,0.5122304558753967,0.7386021018028259,0.616945207118988,0.6207194924354553,0.7260129451751709,0.7579975724220276,0.9311009049415588,0.8711955547332764,0.14336492121219635,0.49626922607421875,0.0,0.422234445810318,0.19797208905220032,0.7531213743819131,0.5194050073623657,0.835810661315918,0.7694907188415527,0.6816452741622925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.5125384843349456,0.49055811762809753,0.707138180732727,0.5510151982307434,0.5714818835258484,0.6744163632392883,0.71565181016922,0.8313907980918884,0.814937174320221,0.19966119527816772,0.45865508913993835,0.0,0.3460252285003662,0.14964264631271362,0.5002121552824974,0.4023328721523285,0.6772089600563049,0.635771632194519,0.534613847732544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
