,loss,output_0_loss,output_1_loss,output_2_loss,output_3_loss,output_4_loss,output_5_loss,output_0_mae,output_0_rmse,output_0_class_0_rmse,output_0_class_1_rmse,output_0_class_2_rmse,output_0_class_3_rmse,output_0_class_4_rmse,output_1_mae,output_1_rmse,output_1_class_0_rmse,output_1_class_1_rmse,output_1_class_2_rmse,output_1_class_3_rmse,output_1_class_4_rmse,output_2_mae,output_2_rmse,output_2_class_0_rmse,output_2_class_1_rmse,output_2_class_2_rmse,output_2_class_3_rmse,output_2_class_4_rmse,output_3_mae,output_3_rmse,output_3_class_0_rmse,output_3_class_1_rmse,output_3_class_2_rmse,output_3_class_3_rmse,output_3_class_4_rmse,output_4_mae,output_4_rmse,output_4_class_0_rmse,output_4_class_1_rmse,output_4_class_2_rmse,output_4_class_3_rmse,output_4_class_4_rmse,output_5_mae,output_5_rmse,output_5_class_0_rmse,output_5_class_1_rmse,output_5_class_2_rmse,output_5_class_3_rmse,output_5_class_4_rmse,val_loss,val_output_0_loss,val_output_1_loss,val_output_2_loss,val_output_3_loss,val_output_4_loss,val_output_5_loss,val_output_0_mae,val_output_0_rmse,val_output_0_class_0_rmse,val_output_0_class_1_rmse,val_output_0_class_2_rmse,val_output_0_class_3_rmse,val_output_0_class_4_rmse,val_output_1_mae,val_output_1_rmse,val_output_1_class_0_rmse,val_output_1_class_1_rmse,val_output_1_class_2_rmse,val_output_1_class_3_rmse,val_output_1_class_4_rmse,val_output_2_mae,val_output_2_rmse,val_output_2_class_0_rmse,val_output_2_class_1_rmse,val_output_2_class_2_rmse,val_output_2_class_3_rmse,val_output_2_class_4_rmse,val_output_3_mae,val_output_3_rmse,val_output_3_class_0_rmse,val_output_3_class_1_rmse,val_output_3_class_2_rmse,val_output_3_class_3_rmse,val_output_3_class_4_rmse,val_output_4_mae,val_output_4_rmse,val_output_4_class_0_rmse,val_output_4_class_1_rmse,val_output_4_class_2_rmse,val_output_4_class_3_rmse,val_output_4_class_4_rmse,val_output_5_mae,val_output_5_rmse,val_output_5_class_0_rmse,val_output_5_class_1_rmse,val_output_5_class_2_rmse,val_output_5_class_3_rmse,val_output_5_class_4_rmse
0,13.143229376475016,2.6041393280029297,2.4510183334350586,2.1250205039978027,2.3072211742401123,2.0409038066864014,1.6149256229400635,1.1811199188232422,1.5753741264343262,1.1899245977401733,0.5835124850273132,1.4693492650985718,1.957759976387024,2.3963422775268555,1.1654791831970215,1.5380960702896118,1.2490615844726562,0.4713362157344818,1.590718150138855,1.7372666597366333,2.1354238986968994,1.095494031906128,1.4409672021865845,1.077459692955017,0.0,1.299965262413025,1.6102180480957031,2.053539752960205,1.1410304307937622,1.5076813697814941,1.2241674661636353,0.6035855412483215,1.4797577857971191,1.755653738975525,2.1334779262542725,1.0327998399734497,1.4066228866577148,1.1346051692962646,0.0,1.4549098014831543,1.8010838031768799,2.116497755050659,0.9229462742805481,1.2554579973220825,0.9810405373573303,0.0,1.2973428964614868,1.6492222547531128,1.828118085861206,4.29537312189738,0.7827752232551575,0.7356501221656799,0.7160469889640808,0.8620100617408752,0.6554072499275208,0.5434831976890564,0.6825368404388428,0.8837963938713074,0.6106235980987549,0.0,0.7246913909912109,0.9123222231864929,0.8335485458374023,0.5850473642349243,0.846638023853302,0.510333240032196,0.0,0.7959761023521423,1.0026593208312988,0.9328744411468506,0.5768281817436218,0.8455106616020203,0.4293898642063141,0.0,0.6118122935295105,1.1670011281967163,1.1241041421890259,0.7646376490592957,0.9273298382759094,0.6724894046783447,0.0,0.855091392993927,0.8369874358177185,0.9667064547538757,0.4919319152832031,0.8084114193916321,0.39636754989624023,0.0,0.7253231406211853,1.2431492805480957,1.1663004159927368,0.44946128129959106,0.7369236350059509,0.33500635623931885,0.0,0.8752790093421936,1.198765754699707,1.3488208055496216
1,8.289380594889323,1.549211859703064,1.4816317558288574,1.3804998397827148,1.516309142112732,1.3092414140701294,1.0524864196777344,0.9222598075866699,1.2358318567276,0.9874489307403564,0.6278651356697083,1.2197471857070923,1.4852381944656372,1.7746460437774658,0.9132929444313049,1.2104398012161255,0.9852643609046936,0.34515124559402466,1.2851579189300537,1.3498263359069824,1.5951672792434692,0.8811324834823608,1.1675114631652832,0.9819989204406738,0.0,1.157760739326477,1.400810956954956,1.6010550260543823,0.9204878807067871,1.2254374027252197,0.9662613868713379,0.4715518653392792,1.159435749053955,1.3270151615142822,1.6349989175796509,0.8238258361816406,1.1393063068389893,0.926223874092102,0.0,1.1820577383041382,1.4114878177642822,1.6465221643447876,0.7286525368690491,1.0187394618988037,0.7572393417358398,0.0,1.0413742065429688,1.2781809568405151,1.3541756868362427,3.914083560307821,0.6987600326538086,0.6866406798362732,0.7040883898735046,0.8767710328102112,0.570591926574707,0.3772315979003906,0.5677093267440796,0.8303578495979309,0.5644826889038086,0.0,0.6120129227638245,0.5772528648376465,0.572767972946167,0.5397447943687439,0.8213198184967041,0.5024451613426208,0.0,0.7341313362121582,0.9464780688285828,0.7339188456535339,0.5870867371559143,0.8374350666999817,0.5247818231582642,0.0,0.4287678301334381,0.9101250171661377,0.7618950009346008,0.6667079329490662,0.93063884973526,0.6321738362312317,0.0,0.6904366612434387,0.7961880564689636,0.7460468411445618,0.46546489000320435,0.7538564801216125,0.4722394645214081,0.0,0.569021999835968,0.8989524841308594,0.6394750475883484,0.3749878406524658,0.6133508682250977,0.3524188697338104,0.0,0.8047676086425781,0.7134659290313721,0.7435417771339417
2,6.911611302693685,1.3068580627441406,1.2066739797592163,1.147653579711914,1.2462352514266968,1.1494674682617188,0.8547236323356628,0.8280626535415649,1.134881615638733,1.0007634162902832,0.7078933119773865,1.2052847146987915,1.4196056127548218,1.7889240980148315,0.8207813501358032,1.092707633972168,0.8325564861297607,0.35625848174095154,1.1792176961898804,1.2260150909423828,1.2947101593017578,0.7928131818771362,1.0652587413787842,0.9320732355117798,0.0,1.08744215965271,1.27216637134552,1.48063325881958,0.827551543712616,1.1093621253967285,0.9941473603248596,0.5157891511917114,1.2092924118041992,1.4114551544189453,1.5282865762710571,0.7698112726211548,1.0664561986923218,0.8370845317840576,0.0,1.10038423538208,1.2855091094970703,1.532931923866272,0.6380892395973206,0.9180706739425659,0.7048682570457458,0.0,0.9966489672660828,1.1864373683929443,1.2289366722106934,2.9008803367614746,0.4286320209503174,0.46561959385871887,0.5359027981758118,0.5829541683197021,0.5151140093803406,0.3726578652858734,0.37808725237846375,0.652554988861084,0.3198474645614624,0.0,0.7510020732879639,0.6849426627159119,0.6413826942443848,0.4544500410556793,0.6683352589607239,0.31943708658218384,0.0,0.8255271911621094,0.8648977875709534,0.8433365821838379,0.37842243909835815,0.7222549915313721,0.2669447660446167,0.0,0.4582143723964691,1.0737532377243042,1.0064677000045776,0.4493809640407562,0.7608819603919983,0.3326747417449951,0.0,0.9112504124641418,0.8319806456565857,1.019809365272522,0.36591899394989014,0.7114961743354797,0.23000860214233398,0.0,0.7394749522209167,1.389022707939148,1.1534935235977173,0.32365140318870544,0.6100039482116699,0.19884686172008514,0.0,0.9672536253929138,1.0873233079910278,1.1679739952087402
3,5.804819660186768,1.1220248937606812,1.0489859580993652,0.9321675896644592,1.0692267417907715,0.9373114109039307,0.6951034665107727,0.7524470686912537,1.0501084327697754,0.9592952728271484,0.5897575616836548,1.1548727750778198,1.3144844770431519,1.6978425979614258,0.7711026668548584,1.0187127590179443,0.7640556693077087,0.3758546710014343,1.0743380784988403,1.0933176279067993,1.2104259729385376,0.7008196115493774,0.9601120948791504,0.7807257175445557,0.0,0.9477043747901917,1.1191449165344238,1.2936732769012451,0.7593736052513123,1.0274815559387207,0.8374701142311096,0.4716128408908844,1.05747652053833,1.2714309692382812,1.3068910837173462,0.6849635243415833,0.961749792098999,0.7865196466445923,0.0,1.0073667764663696,1.1809064149856567,1.421519160270691,0.5631352066993713,0.8274555206298828,0.6470734477043152,0.0,0.9311303496360779,1.0990831851959229,1.0344910621643066,2.9684030214945474,0.48791828751564026,0.5025116801261902,0.571209192276001,0.6102972626686096,0.4788537919521332,0.3176126480102539,0.44016680121421814,0.6937215328216553,0.40461722016334534,0.0,0.6218488812446594,0.5637326836585999,0.7140181660652161,0.45146802067756653,0.6931555271148682,0.38206958770751953,0.0,0.6461182236671448,0.7790617942810059,0.8613195419311523,0.45279935002326965,0.7554393410682678,0.39233681559562683,0.0,0.41561517119407654,0.9301134943962097,0.7989071011543274,0.46380913257598877,0.7763968110084534,0.4400828778743744,0.0,0.679765522480011,0.8501303791999817,0.6157925128936768,0.41442129015922546,0.6917354464530945,0.3495980203151703,0.0,0.5729413628578186,0.9811201095581055,0.8585135340690613,0.32063060998916626,0.5619428157806396,0.2608163058757782,0.0,0.7844788432121277,0.8332799077033997,0.8815162777900696
4,5.216323925654094,0.9938341379165649,0.9498388767242432,0.8280947208404541,0.9885705709457397,0.8321053385734558,0.62388014793396,0.7056207060813904,0.9900976419448853,0.7141658067703247,0.4328247010707855,0.9386219382286072,1.119681715965271,1.4483391046524048,0.7255352139472961,0.9690256714820862,0.7822807431221008,0.37654489278793335,1.093920111656189,1.1268709897994995,1.1999491453170776,0.6464112997055054,0.9054490923881531,0.6837537884712219,0.0,0.8834826946258545,1.0412039756774902,1.2323641777038574,0.7142724990844727,0.9891108274459839,0.7772471904754639,0.47468262910842896,1.0096229314804077,1.1873470544815063,1.2866719961166382,0.6310014128684998,0.9078167676925659,0.6893773674964905,0.0,0.9426113963127136,1.0950450897216797,1.3511230945587158,0.5217923521995544,0.7836551666259766,0.5364655256271362,0.0,0.8764960765838623,0.9814541339874268,1.0048495531082153,3.217024246851603,0.5201008319854736,0.5065467357635498,0.555037260055542,0.6135120987892151,0.5581484436988831,0.4636788070201874,0.43325743079185486,0.716980516910553,0.3726237714290619,0.0,0.6696546673774719,0.7418069243431091,0.8253690600395203,0.4408985674381256,0.7000203132629395,0.3187095820903778,0.0,0.734309196472168,0.8008465766906738,1.0637526512145996,0.44143104553222656,0.7431079745292664,0.3240305483341217,0.0,0.44283542037010193,0.9795755743980408,1.1009329557418823,0.5174902081489563,0.7807362675666809,0.4196096956729889,0.0,0.7754409313201904,0.845665693283081,1.0220370292663574,0.4148222804069519,0.7442917823791504,0.2902228534221649,0.0,0.7120087742805481,1.3534218072891235,1.2054654359817505,0.33870622515678406,0.6802031397819519,0.19908393919467926,0.0,0.9041891098022461,1.1446367502212524,1.4858784675598145
5,4.606305634180705,0.8427022695541382,0.848965048789978,0.7360605597496033,0.855044960975647,0.7577929496765137,0.5657400488853455,0.6320683360099792,0.9097911715507507,0.7437569499015808,0.5294039845466614,0.9540072679519653,1.1246320009231567,1.3976795673370361,0.6768576502799988,0.9154834151268005,0.731123149394989,0.3466171622276306,1.0721980333328247,1.089430570602417,1.1342177391052246,0.5935449004173279,0.8508956432342529,0.6220592260360718,0.0,0.8385947942733765,1.0288540124893188,1.0832056999206543,0.6507512331008911,0.9178146123886108,0.7556648850440979,0.45825082063674927,1.0036883354187012,1.1351807117462158,1.2102504968643188,0.5843369364738464,0.8643554449081421,0.6585254073143005,0.0,0.9558953046798706,1.084099531173706,1.2750064134597778,0.480292409658432,0.7449918985366821,0.5275357961654663,0.0,0.8532083630561829,0.9731786847114563,0.938484787940979,2.7666314442952475,0.43399178981781006,0.45364388823509216,0.5296510457992554,0.5469565391540527,0.4656008183956146,0.3367875814437866,0.3696335554122925,0.6566612720489502,0.35209086537361145,0.0,0.6191272735595703,0.630923867225647,0.6743165850639343,0.4126434624195099,0.663443922996521,0.32491204142570496,0.0,0.6901490092277527,0.7786734700202942,0.891615092754364,0.420166939496994,0.7242942452430725,0.3504618704319,0.0,0.4616829454898834,0.8764715194702148,0.8733469843864441,0.4424284100532532,0.7350429892539978,0.3935920298099518,0.0,0.7237570881843567,0.8150234222412109,0.8543291091918945,0.373028039932251,0.6788550019264221,0.30229106545448303,0.0,0.6686997413635254,1.0430079698562622,0.9917896389961243,0.3049841821193695,0.5802064538002014,0.22389130294322968,0.0,0.8487342000007629,0.9086278080940247,1.0704487562179565
6,4.312514483133952,0.8130438327789307,0.7851743698120117,0.672275722026825,0.8043324947357178,0.7082239389419556,0.529464066028595,0.6046222448348999,0.8968779444694519,0.6087169051170349,0.4534958302974701,0.8376539349555969,1.0083420276641846,1.402746319770813,0.659572184085846,0.8804473876953125,0.7199268341064453,0.3323207199573517,1.0030421018600464,1.0390474796295166,1.0543540716171265,0.5603042244911194,0.8123504519462585,0.5785912871360779,0.0,0.7828962802886963,0.9564694166183472,1.0307517051696777,0.6224617958068848,0.8884195685386658,0.6396730542182922,0.37875106930732727,0.9053791165351868,0.9604844450950623,1.117403268814087,0.5578653216362,0.8357125520706177,0.598230242729187,0.0,0.8744820356369019,0.9922065138816833,1.2063117027282715,0.45206141471862793,0.7195900082588196,0.531658947467804,0.0,0.8209340572357178,0.9281200170516968,0.8703061938285828,2.8203299840291343,0.4660700261592865,0.4641517102718353,0.5500882267951965,0.5684003233909607,0.4507007896900177,0.3209190368652344,0.3853531777858734,0.6802060008049011,0.356797456741333,0.0,0.6835713982582092,0.5858569741249084,0.7317622303962708,0.446454256772995,0.6710730195045471,0.3386017084121704,0.0,0.6968700289726257,0.7392637133598328,0.8483819961547852,0.40829429030418396,0.7405770421028137,0.34743809700012207,0.0,0.48243626952171326,1.0076185464859009,0.7900622487068176,0.44710904359817505,0.7500174045562744,0.40745505690574646,0.0,0.7164847254753113,0.8884694576263428,0.7821894288063049,0.36184966564178467,0.6685488224029541,0.2941189706325531,0.0,0.6488351821899414,1.0128921270370483,0.9615013599395752,0.2892289459705353,0.5664334893226624,0.20938624441623688,0.0,0.8340268731117249,0.8584906458854675,1.0233224630355835
7,4.035166810353597,0.752842903137207,0.7531116008758545,0.6523342132568359,0.7312795519828796,0.650461733341217,0.4951366186141968,0.5732640027999878,0.8596293926239014,0.6477487683296204,0.43746069073677063,0.8556433320045471,1.0069371461868286,1.380556583404541,0.6335636973381042,0.8624545335769653,0.6571040749549866,0.31822603940963745,0.9595658183097839,0.9895118474960327,1.0004668235778809,0.5364859104156494,0.8000975847244263,0.5881701707839966,0.0,0.7919867038726807,0.9905806183815002,1.0369709730148315,0.5808709859848022,0.8473722338676453,0.6456775665283203,0.43837442994117737,0.9079925417900085,1.0160417556762695,1.0844144821166992,0.5168403387069702,0.8009247779846191,0.6228179335594177,0.0,0.8944640159606934,1.0257351398468018,1.1811399459838867,0.4280166029930115,0.6987037062644958,0.48568034172058105,0.0,0.7961512804031372,0.9421684741973877,0.9121611714363098,2.7397433121999106,0.45843109488487244,0.4431271553039551,0.503065288066864,0.5543196797370911,0.44158777594566345,0.3392122983932495,0.39844322204589844,0.6755766868591309,0.33134499192237854,0.0,0.7374668717384338,0.6688713431358337,0.7659592628479004,0.4154914319515228,0.6533797383308411,0.3343007564544678,0.0,0.6897209286689758,0.6701123118400574,0.8045520782470703,0.3728855848312378,0.7074572443962097,0.3246299922466278,0.0,0.4778982102870941,0.9555273056030273,0.8214601874351501,0.44109687209129333,0.7406112551689148,0.3795272409915924,0.0,0.7817050814628601,0.8449599742889404,0.9018552899360657,0.3506205677986145,0.6607171893119812,0.3066369295120239,0.0,0.6170911192893982,0.9671012759208679,0.9485400319099426,0.29584363102912903,0.5822754502296448,0.2171510010957718,0.0,0.8434629440307617,0.8555636405944824,1.1100043058395386
8,3.913680814107259,0.7215704321861267,0.7050008773803711,0.6295907497406006,0.7416688799858093,0.6179072856903076,0.49794256687164307,0.5608131885528564,0.8411518931388855,0.5817654132843018,0.4699883460998535,0.822037935256958,0.987511396408081,1.219242811203003,0.6125223636627197,0.8351039886474609,0.6607712507247925,0.32315465807914734,0.9458715915679932,0.9673885107040405,0.9853770732879639,0.5214989185333252,0.78424072265625,0.5649017691612244,0.0,0.8007751703262329,0.9238269925117493,1.0301352739334106,0.5789840817451477,0.8519476056098938,0.6331716775894165,0.41429296135902405,0.9222917556762695,0.9788981080055237,1.0797463655471802,0.4926096498966217,0.7782738208770752,0.5721363425254822,0.0,0.832142174243927,0.9227392673492432,1.1487724781036377,0.42234325408935547,0.6974340677261353,0.5065872669219971,0.0,0.7813010215759277,0.9127535223960876,0.9332780838012695,2.7720040480295816,0.4359668791294098,0.4306548535823822,0.5239997506141663,0.5529444813728333,0.4696965217590332,0.35874152183532715,0.35597819089889526,0.6576465368270874,0.3455747067928314,0.0,0.5944636464118958,0.629513680934906,0.7470239996910095,0.3925575315952301,0.6428633332252502,0.30721330642700195,0.0,0.6830915808677673,0.7265326976776123,0.8317154049873352,0.3866328299045563,0.7226965427398682,0.3181779682636261,0.0,0.4463529884815216,1.0265394449234009,0.8967801928520203,0.44846224784851074,0.7378047108650208,0.4034794867038727,0.0,0.7001781463623047,0.8371041417121887,0.8969211578369141,0.35436612367630005,0.6816591620445251,0.29678669571876526,0.0,0.6634172797203064,1.1352707147598267,0.9647682309150696,0.29404905438423157,0.5988327264785767,0.19230513274669647,0.0,0.8752177357673645,0.976468563079834,1.2188729047775269
9,3.637310495376587,0.67058926820755,0.6803398132324219,0.5827628374099731,0.675929844379425,0.5631950497627258,0.4644938111305237,0.5244027972221375,0.8098467588424683,0.634777843952179,0.45693546533584595,0.845856249332428,0.9921026825904846,1.2265301942825317,0.5874272584915161,0.8172564506530762,0.705437958240509,0.3669258952140808,0.9725324511528015,0.9732988476753235,0.9936330318450928,0.49124670028686523,0.7551857829093933,0.6183292269706726,0.0,0.8622875809669495,0.9937798976898193,0.9870794415473938,0.538385272026062,0.8152053952217102,0.702533483505249,0.4576775133609772,0.9635623097419739,0.9899054765701294,1.1134666204452515,0.46044862270355225,0.7434964776039124,0.5418267846107483,0.0,0.8308852314949036,0.8936509490013123,1.0640720129013062,0.39816340804100037,0.6754263043403625,0.5158973932266235,0.0,0.8109386563301086,0.9535102248191833,0.834821343421936,2.866076389948527,0.45879682898521423,0.4689503610134125,0.5613024830818176,0.5181288123130798,0.5019040703773499,0.35699379444122314,0.38500142097473145,0.6758440136909485,0.3407430350780487,0.0,0.6513118147850037,0.6984788775444031,0.8599085807800293,0.45664268732070923,0.6757292747497559,0.3737233877182007,0.0,0.6605777740478516,0.7232797741889954,0.8335773348808289,0.42465856671333313,0.7472895979881287,0.3305935859680176,0.0,0.4263201951980591,1.0418883562088013,0.9752115607261658,0.42872482538223267,0.7148529887199402,0.37442120909690857,0.0,0.6944056153297424,0.8108207583427429,1.0049304962158203,0.3879099190235138,0.7061396241188049,0.3129562735557556,0.0,0.6236853003501892,1.1225659847259521,1.0460759401321411,0.31059208512306213,0.5970763564109802,0.2052180916070938,0.0,0.8279385566711426,0.9383689761161804,1.216863751411438
