,loss,mae,rmse,filter_0_rmse,val_loss,val_mae,val_rmse,val_filter_0_rmse
0,6.70735800464948,1.6697380542755127,2.0816657543182373,2.0316758155822754,0.923010176625745,0.711413562297821,0.9503835439682007,1.1926218271255493
1,2.9249012927214304,1.1839637756347656,1.535862684249878,1.4451806545257568,0.8520959081320927,0.7184582948684692,0.9191945791244507,1.1232908964157104
2,2.543699191013972,1.070088267326355,1.4041026830673218,1.2798290252685547,1.0237501510258378,0.8054118752479553,1.0084642171859741,1.0205638408660889
3,2.2060498654842378,0.9951861500740051,1.311083197593689,1.2559343576431274,0.7889086583565021,0.7242505550384521,0.885755717754364,1.0562576055526733
4,2.0086479067802427,0.9541776776313782,1.249191403388977,1.1382163763046265,0.6631754749807818,0.6386710405349731,0.811072826385498,1.0541346073150635
5,1.791425601641337,0.9043577313423157,1.192378282546997,1.1190818548202515,0.6326815208484386,0.6017634868621826,0.7918006777763367,1.04457688331604
6,1.5946611593166986,0.8624958395957947,1.1333661079406738,1.0808590650558472,0.8173664664400035,0.7479156851768494,0.901812732219696,1.1071577072143555
7,1.4295748144388198,0.8199299573898315,1.0782541036605835,0.9812979102134705,0.6945556669399656,0.6557379364967346,0.8303598761558533,0.9651126861572266
8,1.2421843941013018,0.7706954479217529,1.0114237070083618,0.88552325963974,0.6804584100328642,0.6549897193908691,0.8215988874435425,1.1252766847610474
9,1.1296950628360112,0.7409698963165283,0.9758902192115784,0.888037383556366,0.7128605431523817,0.6701926589012146,0.8414857387542725,1.0930613279342651
10,1.0103966434796652,0.7031518220901489,0.9271091222763062,0.9050471782684326,0.6254539500022757,0.6061301231384277,0.7858595252037048,1.070003867149353
11,0.9126178085803985,0.675251841545105,0.8883560299873352,0.8525791764259338,0.5910307580027087,0.5450992584228516,0.7604043483734131,1.0575878620147705
12,0.8163200825452804,0.6398580074310303,0.8454669713973999,0.8008235692977905,0.6305227372153052,0.6120010614395142,0.7885721921920776,1.0727289915084839
13,0.7414357642332713,0.6155794858932495,0.8101170063018799,0.707825243473053,0.6607430967791327,0.6471367478370667,0.8087305426597595,1.0925709009170532
14,0.6562004332741102,0.5832878947257996,0.7678916454315186,0.7339059710502625,0.549488543436445,0.5187934637069702,0.7321272492408752,1.1567353010177612
15,0.6030259884893894,0.561663031578064,0.7381994128227234,0.6512233018875122,0.5761807201237514,0.5458893775939941,0.7508233189582825,1.1138131618499756
