,loss,mae,rmse,class_0_rmse,class_1_rmse,class_2_rmse,class_3_rmse,class_4_rmse,class_5_rmse,val_loss,val_mae,val_rmse,val_class_0_rmse,val_class_1_rmse,val_class_2_rmse,val_class_3_rmse,val_class_4_rmse,val_class_5_rmse
0,1.400050787448883,0.8729327321052551,1.1588687896728516,0.9268285632133484,0.9197186231613159,1.2284644842147827,1.2363437414169312,0.3717421591281891,1.9269802570343018,0.5080316950534952,0.4152974784374237,0.6337003111839294,0.5953958034515381,0.5026525259017944,0.5977286696434021,0.4960199296474457,0.09128444641828537,0.984009861946106
1,0.8744474844932556,0.7020155787467957,0.9282525777816772,0.7882236838340759,0.7817639112472534,1.0097843408584595,0.9503636956214905,0.31528180837631226,1.428330898284912,0.4996888262444529,0.3796174228191376,0.6182506084442139,0.591748058795929,0.5392401814460754,0.6163101196289062,0.5380854606628418,0.08579963445663452,1.0120234489440918
2,0.6543889691829682,0.6154860854148865,0.8007466197013855,0.647647500038147,0.6343084573745728,0.8658711314201355,0.7887553572654724,0.23595452308654785,1.1200249195098877,0.483571681226122,0.428853839635849,0.6365764737129211,0.6135675311088562,0.48762843012809753,0.564538836479187,0.471824586391449,0.09027967602014542,0.9082169532775879
3,0.5362555272579194,0.5560159683227539,0.7277109026908875,0.6326019763946533,0.6291112303733826,0.8477402329444885,0.7166727781295776,0.22325892746448517,0.9844001531600952,0.4959573971814123,0.43691450357437134,0.6506688594818115,0.6456824541091919,0.5084268450737,0.5412797331809998,0.4593469798564911,0.08620451390743256,0.890082061290741
4,0.46075804805755616,0.5219693183898926,0.6738486886024475,0.5457779169082642,0.5426409244537354,0.7845109105110168,0.6993131041526794,0.19141826033592224,0.842201292514801,0.5100638958914526,0.4482205808162689,0.6605852842330933,0.6743407249450684,0.5223720669746399,0.570160984992981,0.4831702411174774,0.09078537672758102,0.9116650223731995
5,0.4016221523284912,0.48753368854522705,0.6290653347969055,0.5106559991836548,0.5186471939086914,0.714438259601593,0.586070716381073,0.19018316268920898,0.695438027381897,0.5639133802775679,0.49221742153167725,0.7083694934844971,0.7083392143249512,0.5239998698234558,0.5430737137794495,0.4519188404083252,0.07939557731151581,0.8900465965270996
6,0.3830222501754761,0.4660285413265228,0.6126789450645447,0.5157437920570374,0.5191992521286011,0.7127012610435486,0.5961489677429199,0.1321229338645935,0.7814096212387085,0.556737120295393,0.4965614974498749,0.7062479853630066,0.6728402376174927,0.48097291588783264,0.5098897814750671,0.3957889676094055,0.07438386231660843,0.8670405149459839
7,0.340924866437912,0.4356754720211029,0.5784735679626465,0.472857266664505,0.48337504267692566,0.6619985699653625,0.5494595766067505,0.17390026152133942,0.7159046530723572,0.5339446083225053,0.47367554903030396,0.6841034293174744,0.676660418510437,0.4760494828224182,0.5413030982017517,0.4311956465244293,0.0736333355307579,0.8952314257621765
8,0.3406412435770035,0.43556147813796997,0.5781086683273315,0.48666396737098694,0.4995342493057251,0.6662309169769287,0.5660946369171143,0.19847971200942993,0.682805597782135,0.4611515225521449,0.3485243320465088,0.5959446430206299,0.5483231544494629,0.490112841129303,0.6225119829177856,0.4940275549888611,0.09116046875715256,0.9801031351089478
9,0.3041017674207687,0.40473973751068115,0.5440046191215515,0.46195098757743835,0.48190099000930786,0.6078389883041382,0.5244398713111877,0.15046988427639008,0.7091285586357117,0.4905490926627455,0.3795010447502136,0.6158540844917297,0.5971964597702026,0.49688878655433655,0.5957872867584229,0.5517211556434631,0.09353739768266678,1.0117380619049072
10,0.28662981724739073,0.39305296540260315,0.5304819941520691,0.4375990927219391,0.46122175455093384,0.5886829495429993,0.5341185927391052,0.13592012226581573,0.6747408509254456,0.45415224905671747,0.31653809547424316,0.5849196314811707,0.5330586433410645,0.49853265285491943,0.6024748682975769,0.5063844323158264,0.08878007531166077,0.9728909134864807
11,0.26818188524246217,0.3757232427597046,0.51222825050354,0.42698854207992554,0.4479459822177887,0.5628973841667175,0.5667577385902405,0.1552172303199768,0.5948389768600464,0.448617451663675,0.3461347222328186,0.5975044369697571,0.5612975358963013,0.49750807881355286,0.6130147576332092,0.4579989016056061,0.08922306448221207,0.9340586066246033
12,0.2583652148246765,0.36644530296325684,0.5037065148353577,0.41129785776138306,0.44050854444503784,0.5503802299499512,0.43311887979507446,0.1392841637134552,0.6121976971626282,0.47606288384774637,0.33928385376930237,0.6099302172660828,0.5728329420089722,0.49247127771377563,0.5700433254241943,0.5214272737503052,0.08842465281486511,0.9825853109359741
13,0.2422399446964264,0.3569759726524353,0.4873143434524536,0.427750825881958,0.46073415875434875,0.5502792000770569,0.5061341524124146,0.17214003205299377,0.6075360178947449,0.48459360131929663,0.3482619822025299,0.6205273270606995,0.5728577375411987,0.4790509343147278,0.5997327566146851,0.495820552110672,0.08739043027162552,0.9752373099327087
14,0.21432007414102555,0.33382439613342285,0.45834797620773315,0.36656424403190613,0.41128841042518616,0.48294758796691895,0.45218268036842346,0.1392391473054886,0.5263859629631042,0.4604843383462265,0.31814050674438477,0.5897506475448608,0.55148845911026,0.5068199634552002,0.5966217517852783,0.5115602612495422,0.08794134855270386,0.9825535416603088
15,0.2071871972680092,0.32867318391799927,0.45117852091789246,0.37029412388801575,0.4145694077014923,0.4766712486743927,0.42919155955314636,0.13518796861171722,0.5166808366775513,0.4413438444507533,0.27731406688690186,0.5597948431968689,0.5220814347267151,0.5326383113861084,0.6010206341743469,0.5261319279670715,0.0914955735206604,1.0057015419006348
16,0.20134180510044097,0.32028335332870483,0.44303208589553833,0.3615383505821228,0.40011823177337646,0.47330406308174133,0.3979891836643219,0.1361546516418457,0.5128928422927856,0.464199505489448,0.30146974325180054,0.5844811201095581,0.57802814245224,0.5551708340644836,0.6563683748245239,0.5649726986885071,0.09188412874937057,1.006746530532837
17,0.19575067365169524,0.3167920708656311,0.43840548396110535,0.37248289585113525,0.4121071398258209,0.49242138862609863,0.4465673565864563,0.13798075914382935,0.5535838603973389,0.4720030189331236,0.30024343729019165,0.5925172567367554,0.5372135639190674,0.5193581581115723,0.624879002571106,0.5350494980812073,0.08604539930820465,1.0160200595855713
18,0.19929366570711135,0.3111415207386017,0.4401668906211853,0.3316081464290619,0.3767068684101105,0.44812411069869995,0.41240692138671875,0.11543075740337372,0.5655990839004517,0.4670876842634431,0.2833932340145111,0.574181079864502,0.5438957214355469,0.5236719846725464,0.6400282382965088,0.566239595413208,0.09120453149080276,1.041611671447754
19,0.18386723119020462,0.29839250445365906,0.42324310541152954,0.30972880125045776,0.3577445447444916,0.4463062882423401,0.39360252022743225,0.13868778944015503,0.522550106048584,0.42761097623613376,0.25689825415611267,0.5468500256538391,0.47351977229118347,0.5358186364173889,0.6217788457870483,0.5466468334197998,0.08748657256364822,0.9897379279136658
20,0.18077328097820283,0.2969103753566742,0.42027750611305237,0.3364372253417969,0.3830978572368622,0.4507962167263031,0.41689908504486084,0.13331091403961182,0.5689923763275146,0.4151927510212208,0.2581222951412201,0.5442296862602234,0.4937494993209839,0.5142966508865356,0.6213703751564026,0.5040071606636047,0.09125421941280365,0.9645216464996338
21,0.17339366710186005,0.2877551317214966,0.41036200523376465,0.3253287971019745,0.3755883276462555,0.4338497519493103,0.39603206515312195,0.11395491659641266,0.5003352165222168,0.44220612705524626,0.23253579437732697,0.5417946577072144,0.4447401165962219,0.5463733673095703,0.6358255743980408,0.5610514283180237,0.09281130135059357,1.0176399946212769
22,0.17381437128782273,0.2887454032897949,0.41146644949913025,0.3308029770851135,0.374623566865921,0.4392280578613281,0.40096956491470337,0.09922869503498077,0.502084493637085,0.45128853675299163,0.23089323937892914,0.5330221652984619,0.43365147709846497,0.5620434880256653,0.6603792905807495,0.5470743179321289,0.09057538211345673,1.0607104301452637
23,0.17130498749017714,0.28245022892951965,0.405734121799469,0.2970520555973053,0.35105589032173157,0.4259476661682129,0.3985695540904999,0.1412811428308487,0.529069721698761,0.433026315451696,0.28233271837234497,0.5657123923301697,0.5607326030731201,0.5515370965003967,0.6280261874198914,0.4726899564266205,0.08821233361959457,0.9695484042167664
24,0.15670122653245927,0.2704380750656128,0.39073002338409424,0.29450374841690063,0.35113808512687683,0.4127767086029053,0.40278908610343933,0.10472553968429565,0.4607444405555725,0.44536614906171273,0.27264881134033203,0.5595259070396423,0.523113489151001,0.5124483108520508,0.6230857372283936,0.5221437811851501,0.08907251060009003,1.020915150642395
25,0.15126695117354394,0.2690275311470032,0.38199201226234436,0.3264571726322174,0.3731701672077179,0.4243723154067993,0.3811027407646179,0.11800510436296463,0.49966558814048767,0.4439972026658983,0.23089881241321564,0.5388455390930176,0.4419414699077606,0.5382959842681885,0.6523469686508179,0.5486927032470703,0.09045378118753433,1.0469951629638672
26,0.14487624847888947,0.2612285912036896,0.37480026483535767,0.2919342815876007,0.3469676375389099,0.37926197052001953,0.3280923068523407,0.11362913995981216,0.4653931260108948,0.4383574429706767,0.22381842136383057,0.531973659992218,0.45037224888801575,0.5310764312744141,0.6301587820053101,0.549018144607544,0.08670314401388168,1.0419065952301025
27,0.14797196918725966,0.26347482204437256,0.3790701925754547,0.304616779088974,0.3598291277885437,0.4138205945491791,0.39624273777008057,0.09484711289405823,0.5406427979469299,0.4129264259646679,0.22996246814727783,0.5321035385131836,0.44125184416770935,0.5077959299087524,0.5880353450775146,0.5092366933822632,0.0916752889752388,0.98417729139328
28,0.1407642617225647,0.255258709192276,0.36865460872650146,0.3030528426170349,0.35448160767555237,0.4124619960784912,0.3854771554470062,0.09560815244913101,0.49604806303977966,0.45900094907345446,0.24704961478710175,0.5572104454040527,0.49645093083381653,0.5076954960823059,0.6253365278244019,0.5789996385574341,0.09356377273797989,1.057732343673706
29,0.14419485828280448,0.2587566077709198,0.37197345495224,0.2878718674182892,0.33858025074005127,0.39101314544677734,0.3385034203529358,0.11211541295051575,0.46209803223609924,0.4453922251303648,0.2509075403213501,0.5500362515449524,0.5189369320869446,0.544812798500061,0.6309314966201782,0.5408801436424255,0.09223560988903046,1.0337955951690674
30,0.13480827611684798,0.24852803349494934,0.3615237772464752,0.25686076283454895,0.3139629065990448,0.3748738467693329,0.3678695559501648,0.10127821564674377,0.4672893285751343,0.41957119672462856,0.2332402765750885,0.5371809005737305,0.4691319167613983,0.5051891803741455,0.6146593689918518,0.5306466221809387,0.09024816751480103,1.00013267993927
31,0.12248511451482773,0.23739682137966156,0.34554025530815125,0.2801674008369446,0.33572474122047424,0.39033856987953186,0.3628217577934265,0.10423016548156738,0.44014450907707214,0.4364349138441271,0.2326742559671402,0.5424242615699768,0.48136261105537415,0.516374409198761,0.6133027076721191,0.5258253812789917,0.08797208219766617,1.0130459070205688
32,0.12269099625945092,0.23606157302856445,0.344894677400589,0.26045888662338257,0.3138251006603241,0.36512094736099243,0.3348792791366577,0.09622278809547424,0.42788708209991455,0.4586822045966983,0.2082894742488861,0.5334001183509827,0.4336135983467102,0.5877015590667725,0.681177020072937,0.5904609560966492,0.09610483050346375,1.0667004585266113
33,0.12926400211453437,0.24057504534721375,0.3510931432247162,0.26086220145225525,0.3194165825843811,0.37134599685668945,0.35904422402381897,0.09877143800258636,0.43465161323547363,0.4597416845680182,0.21221046149730682,0.5322598218917847,0.4137783944606781,0.5615049600601196,0.685715913772583,0.5395166873931885,0.09574342519044876,1.0673844814300537
34,0.11475779584050179,0.22596459090709686,0.3341182768344879,0.23901182413101196,0.2954117953777313,0.34349992871284485,0.31573158502578735,0.11360929906368256,0.4435066878795624,0.4285192754248093,0.2280702143907547,0.5341199636459351,0.4310094714164734,0.4886491894721985,0.6083767414093018,0.5035117268562317,0.08645673096179962,1.0008211135864258
35,0.11049571281671525,0.22251716256141663,0.32702815532684326,0.2600770890712738,0.304280549287796,0.3598938286304474,0.3654175102710724,0.077591672539711,0.38846808671951294,0.4278683573136042,0.2119765430688858,0.5251736044883728,0.4074830114841461,0.5454965233802795,0.6092438697814941,0.5245736241340637,0.09342446178197861,1.0094188451766968
36,0.11357424655556679,0.22705188393592834,0.331569105386734,0.25397971272468567,0.3126993775367737,0.36231330037117004,0.3299099802970886,0.09373968094587326,0.42253774404525757,0.45111125569533683,0.24255059659481049,0.5398417115211487,0.4717845618724823,0.5388266444206238,0.635467529296875,0.5414037108421326,0.09555612504482269,1.0576664209365845
37,0.11755281984806061,0.23100833594799042,0.33432918787002563,0.24700313806533813,0.3021683692932129,0.346049427986145,0.3200545608997345,0.10306919366121292,0.4272845387458801,0.4526624666719601,0.22927699983119965,0.5433948636054993,0.4337922930717468,0.520075261592865,0.6511222124099731,0.5668290257453918,0.0940241739153862,1.0413047075271606
38,0.10312913164496422,0.21395839750766754,0.3143235146999359,0.23010142147541046,0.285163938999176,0.3235287070274353,0.3192187547683716,0.09601280838251114,0.43100297451019287,0.4149748053530167,0.22402897477149963,0.5311106443405151,0.41823384165763855,0.5171728730201721,0.6018540859222412,0.5318681001663208,0.08851397782564163,0.9748813509941101
39,0.10751043659448624,0.21774551272392273,0.3213852047920227,0.24107925593852997,0.2959555685520172,0.3520621955394745,0.3010052740573883,0.09880869090557098,0.45497748255729675,0.4284494558172622,0.20419487357139587,0.523483157157898,0.39101964235305786,0.5261795520782471,0.6214879751205444,0.5178871154785156,0.09492366760969162,1.0167278051376343
40,0.10635113380849362,0.21645385026931763,0.31885042786598206,0.2310115247964859,0.29068639874458313,0.3334299921989441,0.30881646275520325,0.09412266314029694,0.4353766143321991,0.4295687460308445,0.2141752690076828,0.5249772071838379,0.38691073656082153,0.5166181921958923,0.6092663407325745,0.49712565541267395,0.0901288241147995,1.0108237266540527
41,0.10669902515411377,0.21766872704029083,0.3206177055835724,0.2472255378961563,0.3035280704498291,0.34788307547569275,0.3199572265148163,0.0970928966999054,0.48207542300224304,0.452425424876655,0.19861358404159546,0.5259547233581543,0.3867471516132355,0.5430839657783508,0.6564468145370483,0.5331124663352966,0.09326000511646271,1.046385645866394
42,0.10855981451272964,0.21927638351917267,0.32186901569366455,0.23333308100700378,0.29253628849983215,0.3443358838558197,0.31598955392837524,0.10890673100948334,0.43558087944984436,0.4495815608393529,0.2417478859424591,0.5520487427711487,0.45413047075271606,0.5064424276351929,0.6107635498046875,0.5474267601966858,0.08802949637174606,1.0280652046203613
43,0.09598267805576324,0.208038792014122,0.30451250076293945,0.22097797691822052,0.2760311961174011,0.31119388341903687,0.29395782947540283,0.08163668215274811,0.3996959924697876,0.428910403022671,0.21020351350307465,0.5211926102638245,0.4047977328300476,0.5300902128219604,0.6121724843978882,0.5205693244934082,0.09564144909381866,1.0117470026016235
44,0.10007665884494782,0.21105504035949707,0.3106239438056946,0.22396133840084076,0.2787894308567047,0.33021822571754456,0.30144569277763367,0.10783658921718597,0.43716147541999817,0.43232182440637,0.23724104464054108,0.5262552499771118,0.44238919019699097,0.5291878581047058,0.6139234304428101,0.49683740735054016,0.09423386305570602,1.0205577611923218
45,0.09986156564950943,0.2087232619524002,0.30712249875068665,0.22072790563106537,0.2661597430706024,0.31797757744789124,0.3143552839756012,0.09079873561859131,0.4416344463825226,0.44919628107213766,0.19973064959049225,0.5283706784248352,0.3899426758289337,0.5482212901115417,0.6341527700424194,0.5753788948059082,0.0965547114610672,1.0460174083709717
46,0.09375211566686631,0.199772909283638,0.2992984354496002,0.21240201592445374,0.2643025815486908,0.31026506423950195,0.26933005452156067,0.07011574506759644,0.45474597811698914,0.47471890804068795,0.20847241580486298,0.5471993088722229,0.44089704751968384,0.5458394885063171,0.6481647491455078,0.5705891847610474,0.09536965191364288,1.082521915435791
47,0.08794275644421577,0.19354107975959778,0.2904471457004547,0.20232249796390533,0.25711262226104736,0.3069435656070709,0.29595786333084106,0.0858955830335617,0.42039671540260315,0.5365513440799611,0.21997758746147156,0.5718172788619995,0.4360959231853485,0.5956717729568481,0.6910374164581299,0.6215373277664185,0.09764568507671356,1.1598155498504639
48,0.08762627899646759,0.19302716851234436,0.29129889607429504,0.23917964100837708,0.2833525836467743,0.31916287541389465,0.29373830556869507,0.09267757833003998,0.41350772976875305,0.47946533396968555,0.22066524624824524,0.5415337681770325,0.4417130649089813,0.5539931654930115,0.6706339716911316,0.5728777647018433,0.09537353366613388,1.0957854986190796
49,0.09920841093361378,0.2083950936794281,0.30785539746284485,0.2267865389585495,0.28619062900543213,0.3339827060699463,0.31032153964042664,0.12279054522514343,0.4617528021335602,0.4206173457285582,0.20826296508312225,0.5178909301757812,0.3855881989002228,0.5180698037147522,0.6215951442718506,0.5200423002243042,0.08906149119138718,0.9986858367919922
50,0.08304538866877556,0.19029080867767334,0.2820594906806946,0.21930304169654846,0.2710953950881958,0.31166085600852966,0.280890554189682,0.09298984706401825,0.3349533975124359,0.46872926888794736,0.2128753513097763,0.5363649725914001,0.4084356427192688,0.562402606010437,0.7135344743728638,0.5690463781356812,0.09788472950458527,1.0710262060165405
51,0.08976196449995041,0.19216307997703552,0.2914623022079468,0.22407327592372894,0.27301812171936035,0.32813918590545654,0.27975010871887207,0.07998862862586975,0.4756368100643158,0.42583784103746813,0.20471471548080444,0.5199935436248779,0.3822832703590393,0.5516963005065918,0.6662578582763672,0.5189773440361023,0.09458795189857483,1.0172755718231201
52,0.08339486548304557,0.18754176795482635,0.28319960832595825,0.21528130769729614,0.26721519231796265,0.31361448764801025,0.28991976380348206,0.08617058396339417,0.42658644914627075,0.4903518681109337,0.20418193936347961,0.5443317294120789,0.42608964443206787,0.5801592469215393,0.696478009223938,0.6013248562812805,0.09711332619190216,1.1062819957733154
53,0.08248860508203507,0.1838972270488739,0.2812795639038086,0.20197123289108276,0.24817150831222534,0.29068994522094727,0.2563248872756958,0.07401375472545624,0.4361960291862488,0.45237025510166484,0.20303025841712952,0.5313481092453003,0.3925674557685852,0.5444519519805908,0.6488630771636963,0.5261229872703552,0.09530866891145706,1.0549472570419312
54,0.0802606897354126,0.18598252534866333,0.2782365381717682,0.1878693401813507,0.2450455278158188,0.2951081097126007,0.2535802125930786,0.0682642012834549,0.3918054401874542,0.4655410605402471,0.19375121593475342,0.535533607006073,0.4249160885810852,0.5904046893119812,0.6678192615509033,0.5383548736572266,0.09670553356409073,1.0802106857299805
55,0.07696318447589874,0.178245410323143,0.27148744463920593,0.1844925731420517,0.23092348873615265,0.2758944034576416,0.28270041942596436,0.0863732323050499,0.405806303024292,0.4388605558558303,0.1896584928035736,0.5211969017982483,0.3910524845123291,0.5717718005180359,0.6882747411727905,0.5619257092475891,0.09321114420890808,1.0546350479125977
56,0.07986507104337215,0.18189023435115814,0.27175650000572205,0.18317535519599915,0.2367064505815506,0.28415071964263916,0.2597809433937073,0.07401072978973389,0.3969254493713379,0.4320296652470555,0.21969453990459442,0.5377386808395386,0.4394712448120117,0.5216099619865417,0.6434465646743774,0.5131783485412598,0.09194891154766083,1.0146971940994263
57,0.077474908426404,0.18086931109428406,0.27184993028640747,0.1828380525112152,0.2327645719051361,0.27790653705596924,0.24731296300888062,0.07241886109113693,0.3801989257335663,0.44328934953002064,0.22080838680267334,0.5371041297912598,0.45277073979377747,0.5524082183837891,0.6530908346176147,0.5069134831428528,0.09609801322221756,1.0455172061920166
58,0.07377501046657563,0.17581114172935486,0.2658577263355255,0.18036125600337982,0.22198261320590973,0.27270397543907166,0.25406086444854736,0.08712691813707352,0.370136022567749,0.4671656893694709,0.21409748494625092,0.5460699796676636,0.43449413776397705,0.5492998957633972,0.6404953002929688,0.4839719533920288,0.09604065865278244,1.0382699966430664
59,0.07264569056034088,0.17532405257225037,0.26357129216194153,0.18376722931861877,0.22545412182807922,0.26807260513305664,0.272268146276474,0.0773748904466629,0.3687126934528351,0.4295031579917875,0.18984489142894745,0.516531229019165,0.3902011811733246,0.5389552712440491,0.6625989675521851,0.5315200686454773,0.09423595666885376,1.0324033498764038
60,0.06751641854643822,0.1689288169145584,0.25430864095687866,0.18393531441688538,0.22595743834972382,0.28014034032821655,0.2674233913421631,0.08570439368486404,0.3236263692378998,0.4480306216483486,0.22465604543685913,0.5346728563308716,0.43327808380126953,0.5493946671485901,0.6784358620643616,0.5003160834312439,0.0964815691113472,1.0462108850479126
61,0.07353195422887802,0.1752612292766571,0.26385727524757385,0.1820605993270874,0.22575810551643372,0.2770666778087616,0.2628600597381592,0.07971854507923126,0.35720306634902954,0.5190162608592674,0.22767874598503113,0.5740635395050049,0.4957711398601532,0.5512170791625977,0.6785948276519775,0.5646805167198181,0.09783899039030075,1.123340129852295
62,0.06629206886887551,0.16521449387073517,0.2511695325374603,0.18530716001987457,0.2303723245859146,0.2749720811843872,0.28982293605804443,0.0625227615237236,0.3627677857875824,0.42525092723121033,0.184194877743721,0.5146509408950806,0.35539644956588745,0.5729444026947021,0.6174273490905762,0.5305936932563782,0.09680312126874924,1.0258963108062744
63,0.06602306362986565,0.16568221151828766,0.2509547472000122,0.1802511066198349,0.2230425775051117,0.26361143589019775,0.25427794456481934,0.08173205703496933,0.35811808705329895,0.49066963401655184,0.20960822701454163,0.5471389889717102,0.44180184602737427,0.5594894289970398,0.6774970889091492,0.5787981748580933,0.09798508882522583,1.092643141746521
