,loss,output_0_loss,output_1_loss,output_2_loss,output_3_loss,output_4_loss,output_5_loss,output_0_mae,output_0_rmse,output_0_class_0_rmse,output_0_class_1_rmse,output_0_class_2_rmse,output_0_class_3_rmse,output_0_class_4_rmse,output_0_class_5_rmse,output_1_mae,output_1_rmse,output_1_class_0_rmse,output_1_class_1_rmse,output_1_class_2_rmse,output_1_class_3_rmse,output_1_class_4_rmse,output_1_class_5_rmse,output_2_mae,output_2_rmse,output_2_class_0_rmse,output_2_class_1_rmse,output_2_class_2_rmse,output_2_class_3_rmse,output_2_class_4_rmse,output_2_class_5_rmse,output_3_mae,output_3_rmse,output_3_class_0_rmse,output_3_class_1_rmse,output_3_class_2_rmse,output_3_class_3_rmse,output_3_class_4_rmse,output_3_class_5_rmse,output_4_mae,output_4_rmse,output_4_class_0_rmse,output_4_class_1_rmse,output_4_class_2_rmse,output_4_class_3_rmse,output_4_class_4_rmse,output_4_class_5_rmse,output_5_mae,output_5_rmse,output_5_class_0_rmse,output_5_class_1_rmse,output_5_class_2_rmse,output_5_class_3_rmse,output_5_class_4_rmse,output_5_class_5_rmse,val_loss,val_output_0_loss,val_output_1_loss,val_output_2_loss,val_output_3_loss,val_output_4_loss,val_output_5_loss,val_output_0_mae,val_output_0_rmse,val_output_0_class_0_rmse,val_output_0_class_1_rmse,val_output_0_class_2_rmse,val_output_0_class_3_rmse,val_output_0_class_4_rmse,val_output_0_class_5_rmse,val_output_1_mae,val_output_1_rmse,val_output_1_class_0_rmse,val_output_1_class_1_rmse,val_output_1_class_2_rmse,val_output_1_class_3_rmse,val_output_1_class_4_rmse,val_output_1_class_5_rmse,val_output_2_mae,val_output_2_rmse,val_output_2_class_0_rmse,val_output_2_class_1_rmse,val_output_2_class_2_rmse,val_output_2_class_3_rmse,val_output_2_class_4_rmse,val_output_2_class_5_rmse,val_output_3_mae,val_output_3_rmse,val_output_3_class_0_rmse,val_output_3_class_1_rmse,val_output_3_class_2_rmse,val_output_3_class_3_rmse,val_output_3_class_4_rmse,val_output_3_class_5_rmse,val_output_4_mae,val_output_4_rmse,val_output_4_class_0_rmse,val_output_4_class_1_rmse,val_output_4_class_2_rmse,val_output_4_class_3_rmse,val_output_4_class_4_rmse,val_output_4_class_5_rmse,val_output_5_mae,val_output_5_rmse,val_output_5_class_0_rmse,val_output_5_class_1_rmse,val_output_5_class_2_rmse,val_output_5_class_3_rmse,val_output_5_class_4_rmse,val_output_5_class_5_rmse
0,11.580087807973227,1.1636615991592407,2.139277696609497,1.5926032066345215,2.7288265228271484,1.242672324180603,2.713046073913574,0.7055991888046265,1.0636723041534424,0.8278626203536987,1.0268038511276245,1.2613738775253296,0.7920418381690979,0.0,2.062861919403076,1.0078691244125366,1.4490269422531128,1.2101261615753174,1.1747705936431885,1.3270336389541626,1.9087806940078735,0.0,2.9471774101257324,0.8311586976051331,1.2464054822921753,0.9649976491928101,0.8771957159042358,1.0686001777648926,1.26958429813385,0.0,2.723592519760132,1.1831920146942139,1.6305853128433228,1.2968908548355103,1.2004107236862183,1.283671259880066,1.5798888206481934,0.0,2.4755654335021973,0.7811731100082397,1.1003940105438232,0.8796287178993225,0.9232125878334045,1.3907439708709717,1.5753533840179443,0.0,0.6951879858970642,1.1597466468811035,1.6188732385635376,1.345973014831543,1.3009345531463623,1.3700817823410034,1.6884762048721313,0.0,2.5247933864593506,5.04271141688029,0.44158753752708435,0.7022613883018494,0.8623713850975037,1.233431339263916,0.6589822769165039,1.1440776586532593,0.27626821398735046,0.6019946932792664,0.1654757857322693,0.5838189125061035,0.7229730486869812,0.0,0.0,2.225994825363159,0.36670544743537903,0.8156093955039978,0.19251811504364014,0.5269946455955505,0.0,0.9548304677009583,0.0,3.000103712081909,0.41338658332824707,0.875750720500946,0.2197479009628296,0.33776354789733887,0.48982563614845276,0.6542572975158691,0.0,3.1635873317718506,0.7795026898384094,1.1034327745437622,0.5508403182029724,0.3091376721858978,0.29652950167655945,1.3563381433486938,0.0,2.57855486869812,0.3514338433742523,0.7556834816932678,0.21497367322444916,0.6307035088539124,0.8682067394256592,0.6223899722099304,0.0,2.2695181369781494,0.6021385192871094,1.0610592365264893,0.3080465495586395,0.11166828125715256,0.7092497944831848,1.0552059412002563,0.0,2.4298954010009766
1,8.062179139455159,0.8318200707435608,1.5978623628616333,1.1792258024215698,1.8814499378204346,0.8654380440711975,1.7063822746276855,0.5645979642868042,0.8976962566375732,0.646029531955719,0.8982934355735779,0.8607243895530701,0.6327582001686096,0.0,1.9293123483657837,0.8312296867370605,1.2552810907363892,0.8575148582458496,0.9093939065933228,1.236104965209961,1.6707385778427124,0.0,2.416705846786499,0.6690933108329773,1.0704715251922607,0.7425076365470886,0.76899254322052,1.1219699382781982,1.1678062677383423,0.0,2.5432426929473877,0.9678708910942078,1.3621325492858887,1.027665138244629,0.9887329339981079,1.0487580299377441,1.320549726486206,0.0,2.0224194526672363,0.6172798275947571,0.921566367149353,0.7169115543365479,0.8295888304710388,1.389115333557129,1.4088647365570068,0.0,0.6536997556686401,0.9026654958724976,1.2953341007232666,0.9671557545661926,0.9382069110870361,1.0370473861694336,1.318367838859558,0.0,2.0342862606048584,4.009439309438069,0.4357198178768158,0.5817363858222961,0.794853687286377,0.7287309765815735,0.5874490141868591,0.8809494972229004,0.28585919737815857,0.6023200750350952,0.18433542549610138,0.5832564234733582,0.7652313709259033,0.0,0.0,2.189790964126587,0.31212544441223145,0.7401617169380188,0.1633175164461136,0.4419567584991455,0.0,0.7169870734214783,0.0,2.644441843032837,0.3222928047180176,0.830577552318573,0.129100039601326,0.3120366334915161,0.47812601923942566,0.7208764553070068,0.0,3.034881830215454,0.40264394879341125,0.8470125198364258,0.24053581058979034,0.4263087213039398,0.29413744807243347,1.119078278541565,0.0,2.0184545516967773,0.2927175760269165,0.7039871215820312,0.13970181345939636,0.5081672072410583,0.8009810447692871,0.5750683546066284,0.0,2.1860921382904053,0.4558525085449219,0.9289419651031494,0.23337741196155548,0.14089766144752502,0.7249279618263245,1.0431245565414429,0.0,2.0718564987182617
2,6.451032206217448,0.6425460577011108,1.262133002281189,0.912139356136322,1.5196444988250732,0.6839792132377625,1.4305895566940308,0.4740943908691406,0.7811707854270935,0.638155996799469,0.8322780132293701,0.9575148224830627,0.6434535980224609,0.0,1.6957303285598755,0.7245632410049438,1.1105823516845703,0.7796437740325928,0.8592021465301514,1.1053800582885742,1.5402852296829224,0.0,2.1633331775665283,0.5420985817909241,0.9381712079048157,0.6061086654663086,0.651931881904602,0.9601237773895264,1.0318868160247803,0.0,2.2617223262786865,0.8430030941963196,1.2185025215148926,0.9709506034851074,0.9957197904586792,1.1490426063537598,1.2563527822494507,0.0,1.8914886713027954,0.5262429714202881,0.8155329823493958,0.5684794187545776,0.7545815110206604,1.3045953512191772,1.4534058570861816,0.0,0.5770784020423889,0.8040364384651184,1.185742974281311,0.9460069537162781,0.9721439480781555,1.1223876476287842,1.3731945753097534,0.0,1.9076160192489624,3.8188045024871826,0.3828129470348358,0.5024727582931519,0.7585146427154541,0.7759408950805664,0.5711891055107117,0.8278740048408508,0.19338162243366241,0.5581594109535217,0.09769117832183838,0.6053324341773987,0.7528038024902344,0.0,0.0,2.103576421737671,0.31444695591926575,0.6972643733024597,0.17661423981189728,0.47523343563079834,0.0,0.6266589164733887,0.0,2.4140822887420654,0.31186816096305847,0.8156712651252747,0.13293041288852692,0.28347107768058777,0.4573483169078827,0.6921970248222351,0.0,2.9959897994995117,0.482755571603775,0.8743699193000793,0.3344462215900421,0.4083331525325775,0.16421723365783691,1.02348792552948,0.0,1.9210714101791382,0.26572322845458984,0.6947333216667175,0.1023944616317749,0.5176993012428284,0.7842583656311035,0.5872063040733337,0.0,2.1727914810180664,0.4825226366519928,0.9017019271850586,0.31553909182548523,0.2659900188446045,0.6463266611099243,0.8096199035644531,0.0,1.8296455144882202
3,5.6080025132497155,0.5536171197891235,1.1718469858169556,0.807092010974884,1.3126543760299683,0.5572469830513,1.2055445909500122,0.4304574728012085,0.7292978167533875,0.48386871814727783,0.7095482349395752,0.9155423045158386,0.5262587070465088,0.0,1.6534634828567505,0.6883931756019592,1.0703177452087402,0.6640558242797852,0.8242574334144592,1.0339338779449463,1.558569073677063,0.0,1.9438875913619995,0.48654410243034363,0.8805378079414368,0.5078941583633423,0.60878586769104,0.8793764114379883,0.9827317595481873,0.0,2.298525810241699,0.7628380656242371,1.1299046277999878,0.7374684810638428,0.7937018871307373,0.9742043018341064,1.122307300567627,0.0,1.7265759706497192,0.4596971273422241,0.735974907875061,0.5084651708602905,0.7773449420928955,1.2958621978759766,1.3484615087509155,0.0,0.5996059775352478,0.7275461554527283,1.0845974683761597,0.7308462858200073,0.7627596259117126,0.8955697417259216,1.0927302837371826,0.0,1.64100980758667,3.7270240783691406,0.3776423931121826,0.5269914269447327,0.7283589243888855,0.7460034489631653,0.5661110877990723,0.7819167971611023,0.19016259908676147,0.5526533722877502,0.11309091001749039,0.6106954216957092,0.7497063279151917,0.0,0.0,2.081876039505005,0.36139243841171265,0.7141774296760559,0.22273509204387665,0.5109730362892151,0.0,1.0194729566574097,0.0,2.374403715133667,0.3030746877193451,0.7991650700569153,0.1297648400068283,0.29259833693504333,0.44328370690345764,0.6780014634132385,0.0,2.923614263534546,0.4549371600151062,0.8565535545349121,0.3318716585636139,0.4156588613986969,0.2004520446062088,0.8612210750579834,0.0,1.8778690099716187,0.30932655930519104,0.6953916549682617,0.15320338308811188,0.4974614381790161,0.7358425259590149,0.5552588105201721,0.0,2.1486566066741943,0.4643743634223938,0.8768988251686096,0.2991596460342407,0.34559905529022217,0.6927739977836609,0.7975978851318359,0.0,1.8199477195739746
4,4.996428575515747,0.4899211525917053,1.013165831565857,0.7581071257591248,1.1486822366714478,0.5033707618713379,1.083181381225586,0.38486701250076294,0.6847594976425171,0.427524209022522,0.7000020146369934,0.902387261390686,0.6417685747146606,0.0,1.6872285604476929,0.6413905620574951,0.9948742389678955,0.7798386216163635,0.8998640179634094,1.1788883209228516,1.5475071668624878,0.0,1.9587849378585815,0.4605257213115692,0.8506004214286804,0.5239618420600891,0.6783494353294373,0.9156744480133057,0.8845515847206116,0.0,2.20762300491333,0.7030263543128967,1.0567355155944824,0.7096055150032043,0.8057178854942322,0.9396971464157104,1.0839898586273193,0.0,1.6233954429626465,0.422268807888031,0.6986517310142517,0.44086629152297974,0.700925350189209,1.2413575649261475,1.1685657501220703,0.0,0.6358804106712341,0.675053596496582,1.0305672883987427,0.7059326171875,0.7928608059883118,0.9736345410346985,1.157999873161316,0.0,1.5932965278625488,3.4749703407287598,0.3773013651371002,0.5019964575767517,0.6664544343948364,0.6719338297843933,0.5664993524551392,0.6907849311828613,0.20089881122112274,0.5550096035003662,0.11936236172914505,0.6386502385139465,0.7287814021110535,0.0,0.0,2.0714643001556396,0.3750317692756653,0.7020861506462097,0.2911551892757416,0.554252564907074,0.0,1.0741939544677734,0.0,2.150880813598633,0.2909688651561737,0.7697069048881531,0.146161288022995,0.2867412865161896,0.4392596185207367,0.6827147006988525,0.0,2.803478240966797,0.48278629779815674,0.8130927681922913,0.40535059571266174,0.3929445743560791,0.1935088038444519,0.7986821532249451,0.0,1.621886134147644,0.2718845009803772,0.6916971206665039,0.12181548029184341,0.522493302822113,0.7659680247306824,0.5650581121444702,0.0,2.173919916152954,0.42239245772361755,0.8248327374458313,0.31340959668159485,0.3933582007884979,0.6767840385437012,0.7127774357795715,0.0,1.6273666620254517
5,4.55621363957723,0.48519837856292725,0.924877941608429,0.6814388632774353,1.0288305282592773,0.48803573846817017,0.9478318095207214,0.3742164373397827,0.6821929812431335,0.410258024930954,0.6704850196838379,0.9282174706459045,0.630389392375946,0.0,1.7809771299362183,0.6087036728858948,0.9509443044662476,0.6866349577903748,0.7648727893829346,1.1183252334594727,1.4811973571777344,0.0,1.8494824171066284,0.42639899253845215,0.8070526719093323,0.4790186583995819,0.6159660220146179,0.9484034180641174,0.8749495148658752,0.0,2.155190944671631,0.6563198566436768,1.007248878479004,0.7008194923400879,0.7848677635192871,1.0190848112106323,1.0584657192230225,0.0,1.601579189300537,0.4074990153312683,0.6867120862007141,0.44738322496414185,0.7122111320495605,1.269740104675293,1.2898715734481812,0.0,0.6854912638664246,0.6168612241744995,0.9611904621124268,0.7387974858283997,0.8745141625404358,1.0171006917953491,1.186806082725525,0.0,1.4843566417694092,3.399271090825399,0.3556070327758789,0.5025294423103333,0.6555045247077942,0.6179235577583313,0.5435038805007935,0.7242028117179871,0.20153607428073883,0.5428444743156433,0.13600271940231323,0.6399412155151367,0.6801669001579285,0.0,0.0,2.0037899017333984,0.36732643842697144,0.6998496055603027,0.26276591420173645,0.5935234427452087,0.0,1.2747058868408203,0.0,2.1168620586395264,0.28151965141296387,0.7661016583442688,0.11875162273645401,0.3326435983181,0.43312373757362366,0.6890018582344055,0.0,2.7919921875,0.4071284532546997,0.7828602194786072,0.34369972348213196,0.4483013153076172,0.1801314502954483,0.8032004833221436,0.0,1.6384774446487427,0.27637484669685364,0.6762844920158386,0.13655219972133636,0.4922678470611572,0.7477491497993469,0.5113317966461182,0.0,2.1358954906463623,0.4052262008190155,0.8459654450416565,0.27318689227104187,0.33424997329711914,0.6694421172142029,0.7028648257255554,0.0,1.8053627014160156
6,4.155640815099081,0.4464260935783386,0.8239630460739136,0.6485252976417542,0.9302566647529602,0.43565693497657776,0.8708126544952393,0.3503677248954773,0.644882082939148,0.41531720757484436,0.6852353811264038,0.9912828803062439,0.6177135705947876,0.0,1.5279654264450073,0.5829411745071411,0.8973192572593689,0.6496009230613708,0.7654022574424744,0.9765437841415405,1.4300159215927124,0.0,1.6690529584884644,0.40359243750572205,0.7875942587852478,0.47672244906425476,0.6490136981010437,0.8681846857070923,0.7957949638366699,0.0,2.0514023303985596,0.6221970915794373,0.9562943577766418,0.7088999152183533,0.8310800194740295,1.0075880289077759,1.0513136386871338,0.0,1.5302985906600952,0.382147878408432,0.6487736105918884,0.4442068338394165,0.7559428811073303,1.206054449081421,1.2572144269943237,0.0,0.5614976286888123,0.5920438766479492,0.9237168431282043,0.6668755412101746,0.7998943328857422,0.9229851365089417,1.0680824518203735,0.0,1.4006829261779785,3.498960574467977,0.3580433428287506,0.5144295692443848,0.611726701259613,0.6904606223106384,0.5622223615646362,0.7620778679847717,0.20091523230075836,0.5472947955131531,0.14505891501903534,0.6598793864250183,0.6546661853790283,0.0,0.0,2.0148658752441406,0.4208415448665619,0.7116730809211731,0.36254647374153137,0.6233411431312561,0.0,1.2710239887237549,0.0,1.8304438591003418,0.29217126965522766,0.7432999014854431,0.13780011236667633,0.3175599277019501,0.44556355476379395,0.6868033409118652,0.0,2.6789238452911377,0.46369287371635437,0.8293073177337646,0.42535102367401123,0.47734928131103516,0.16612757742404938,0.8791055679321289,0.0,1.6099961996078491,0.27746155858039856,0.690747082233429,0.1322733759880066,0.528066098690033,0.7964305877685547,0.5528230667114258,0.0,2.1695644855499268,0.4626072943210602,0.8702623248100281,0.3412032127380371,0.35636770725250244,0.6584181785583496,0.7564241886138916,0.0,1.7847543954849243
7,3.972045138676961,0.43777990341186523,0.7442440390586853,0.6381438970565796,0.8741034865379333,0.4307326674461365,0.8470412492752075,0.3315556049346924,0.6450129151344299,0.39091014862060547,0.6634283661842346,0.9238502979278564,0.6197284460067749,0.0,1.5577291250228882,0.5446134209632874,0.8500127196311951,0.5882263779640198,0.739601194858551,0.9902408719062805,1.29062020778656,0.0,1.5139992237091064,0.3822918236255646,0.7845709323883057,0.517073392868042,0.6555342078208923,0.9200859665870667,0.8545151948928833,0.0,2.0738120079040527,0.5885814428329468,0.923894464969635,0.5605838298797607,0.7522307634353638,0.8858618140220642,0.9157796502113342,0.0,1.4212477207183838,0.36995673179626465,0.6480287313461304,0.4744604527950287,0.7538906335830688,1.2928694486618042,1.2814279794692993,0.0,0.620179295539856,0.5641211867332458,0.9095878005027771,0.5748406648635864,0.7545526623725891,0.934853196144104,1.0906919240951538,0.0,1.3233404159545898,3.587735176086426,0.3729380667209625,0.5134066939353943,0.6150816082954407,0.6939294338226318,0.5546121001243591,0.8377673029899597,0.20285001397132874,0.5517544150352478,0.13505439460277557,0.6650134921073914,0.6792440414428711,0.0,0.0,2.071838855743408,0.3961438834667206,0.7094265818595886,0.30456170439720154,0.5309556722640991,0.0,1.2621222734451294,0.0,2.0340046882629395,0.29608169198036194,0.7448213696479797,0.12400243431329727,0.33692681789398193,0.44797852635383606,0.6968910694122314,0.0,2.705897331237793,0.4336948096752167,0.8227027058601379,0.3515786826610565,0.4762299954891205,0.22695058584213257,1.1190848350524902,0.0,1.7966588735580444,0.25710755586624146,0.6830222010612488,0.11213009804487228,0.5168114304542542,0.7772917747497559,0.5348374843597412,0.0,2.178428888320923,0.4450135827064514,0.9081055521965027,0.2709864675998688,0.2866346538066864,0.71383136510849,0.7376041412353516,0.0,2.032526731491089
8,3.6532507578531903,0.40900421142578125,0.6493660807609558,0.5765746831893921,0.8151809573173523,0.39696282148361206,0.8061619400978088,0.31814044713974,0.6250044703483582,0.3812747597694397,0.6187576055526733,0.8917897343635559,0.6087533831596375,0.0,1.5360291004180908,0.5065498352050781,0.7953607439994812,0.6402558088302612,0.8122830986976624,0.9963666796684265,1.2725272178649902,0.0,1.497352123260498,0.35830482840538025,0.7424350380897522,0.4717969298362732,0.6385512948036194,0.8930579423904419,0.8024551868438721,0.0,1.888413906097412,0.5652233362197876,0.8907604217529297,0.602173388004303,0.7708625793457031,0.944320797920227,0.9980273246765137,0.0,1.3749622106552124,0.3474922180175781,0.6168147921562195,0.4529222249984741,0.7103285789489746,1.121638536453247,1.1378248929977417,0.0,0.5867445468902588,0.5483095049858093,0.8843486309051514,0.6586589813232422,0.8220997452735901,0.9743561744689941,1.1490821838378906,0.0,1.351758599281311,3.5711456139882407,0.36375507712364197,0.49303290247917175,0.5949336886405945,0.761005699634552,0.5587825179100037,0.799635648727417,0.19531582295894623,0.5501229763031006,0.12914367020130157,0.6542031168937683,0.6913442611694336,0.0,0.0,2.0306551456451416,0.38919955492019653,0.6982497572898865,0.3272787034511566,0.5874702334403992,0.0,1.311039924621582,0.0,1.8408371210098267,0.2647475302219391,0.7270371317863464,0.11213263124227524,0.262407124042511,0.4536153972148895,0.6880574226379395,0.0,2.63230037689209,0.45909252762794495,0.8672254681587219,0.42024827003479004,0.47716715931892395,0.17573003470897675,0.9729719161987305,0.0,1.680593490600586,0.2625066041946411,0.6849291920661926,0.1186842992901802,0.5001927018165588,0.7698054313659668,0.5319918394088745,0.0,2.1855177879333496,0.4636666774749756,0.8900320529937744,0.3451812267303467,0.30122849345207214,0.7273418307304382,0.7676776051521301,0.0,1.7874040603637695
9,3.380415423711141,0.3957553207874298,0.5802052021026611,0.5532429218292236,0.7432087063789368,0.39209166169166565,0.7159115076065063,0.30248284339904785,0.6109845042228699,0.34011411666870117,0.6092073321342468,0.8595350384712219,0.5314528942108154,0.0,1.5044535398483276,0.46997711062431335,0.7517939805984497,0.529994010925293,0.7163551449775696,0.9629738330841064,1.045598030090332,0.0,1.4059884548187256,0.3433205187320709,0.7310320734977722,0.4435071349143982,0.6680299043655396,0.9258040189743042,0.8734751343727112,0.0,1.7925812005996704,0.5333396196365356,0.8512915968894958,0.5437455773353577,0.7464431524276733,0.9198721051216125,0.8945323824882507,0.0,1.299115777015686,0.33761245012283325,0.6163437366485596,0.3392695188522339,0.650076687335968,1.1134536266326904,1.2337844371795654,0.0,0.5754082202911377,0.5025665760040283,0.8333122134208679,0.46559885144233704,0.705515444278717,0.8364041447639465,0.8589221239089966,0.0,1.1988365650177002,3.7094258467356362,0.3776249885559082,0.5526966452598572,0.6942286491394043,0.747685432434082,0.5555599331855774,0.7816303372383118,0.1663236767053604,0.5530431866645813,0.08831730484962463,0.6177234053611755,0.6078335642814636,0.0,0.0,2.136073112487793,0.3312544524669647,0.732215166091919,0.228292778134346,0.6064867973327637,0.0,0.7705550193786621,0.0,2.394080877304077,0.26625359058380127,0.7898812890052795,0.10851696878671646,0.3232510983943939,0.46376314759254456,0.7036905884742737,0.0,2.931213140487671,0.45285946130752563,0.8611132502555847,0.4199618101119995,0.4805425703525543,0.17602835595607758,0.8248662352561951,0.0,1.74430513381958,0.25852301716804504,0.6865603923797607,0.11667381972074509,0.42433151602745056,0.7538639903068542,0.5515092015266418,0.0,2.190152406692505,0.45011913776397705,0.8829304575920105,0.3499995470046997,0.38545405864715576,0.6505380272865295,0.698096752166748,0.0,1.793369174003601
