,loss,mae,rmse,class_0_rmse,class_1_rmse,class_2_rmse,class_3_rmse,class_4_rmse,val_loss,val_mae,val_rmse,val_class_0_rmse,val_class_1_rmse,val_class_2_rmse,val_class_3_rmse,val_class_4_rmse
0,2.086363862991333,1.1369258165359497,1.4233766794204712,1.1287224292755127,0.3680928349494934,1.197641134262085,1.4460618495941162,1.820132851600647,0.8653349942631192,0.7700132131576538,0.9226401448249817,0.8837010860443115,0.06043538823723793,0.7055076956748962,0.9120051264762878,0.7175632119178772
1,1.3264487237930298,0.8911895155906677,1.1455659866333008,0.9693804979324341,0.3235612213611603,0.9539840817451477,1.1699813604354858,1.4528902769088745,0.991932726568646,0.7798999547958374,0.985289454460144,1.0331082344055176,0.1065797507762909,0.7122425436973572,0.7527298927307129,0.5630235075950623
2,1.0729795327186584,0.7782849073410034,1.0283613204956055,0.8613704442977905,0.2852994501590729,0.8473287224769592,1.0352654457092285,1.2965177297592163,0.6251933905813429,0.5583582520484924,0.7715364694595337,0.72700434923172,0.09904852509498596,0.7115239500999451,0.7696206569671631,0.6497490406036377
3,0.8997250618934631,0.7010000944137573,0.9426805377006531,0.8261764049530029,0.32987070083618164,0.8032174110412598,0.9579533338546753,1.1923118829727173,0.6446801887618171,0.5564066171646118,0.7881879210472107,0.6772372722625732,0.08079400658607483,0.6432061791419983,0.7876076698303223,0.727331280708313
4,0.7572163090705871,0.6243594884872437,0.8625155687332153,0.7356745004653931,0.2843882441520691,0.7402728199958801,0.8704176545143127,1.0710290670394897,0.6103245748413934,0.5155451893806458,0.7636695504188538,0.6994259357452393,0.06850620359182358,0.7033742070198059,0.666736364364624,0.5772011280059814
5,0.655649329662323,0.5695089101791382,0.8043872714042664,0.6759992837905884,0.25425392389297485,0.6990538835525513,0.8346830606460571,0.9713619947433472,0.5992825784617,0.4849839210510254,0.7529157996177673,0.6451870799064636,0.0631132572889328,0.6865872740745544,0.67070472240448,0.5850040316581726
6,0.6005523202419281,0.534750759601593,0.7662443518638611,0.6478570103645325,0.2828563153743744,0.6629908680915833,0.7777706384658813,0.948836088180542,0.49880186799499726,0.38849076628685,0.6788464784622192,0.470102995634079,0.03796125948429108,0.7825731635093689,0.8821020722389221,0.6865787506103516
7,0.5217791824340821,0.49306386709213257,0.7148312926292419,0.5744643211364746,0.23842616379261017,0.6129717826843262,0.7209635376930237,0.8195699453353882,0.5087791797187593,0.3769460618495941,0.682046115398407,0.48866569995880127,0.027990080416202545,0.6988027095794678,0.7795278429985046,0.6869555711746216
8,0.4890245416164398,0.47394055128097534,0.6908242106437683,0.5371166467666626,0.23390181362628937,0.5895021557807922,0.688792884349823,0.7856931686401367,0.5049759012957414,0.37588366866111755,0.6718013882637024,0.4534185826778412,0.04364282637834549,0.8039059042930603,0.6971871852874756,0.6888901591300964
9,0.424605129301548,0.438599169254303,0.6439181566238403,0.5107976794242859,0.21836581826210022,0.5791925191879272,0.642427384853363,0.7338781356811523,0.4839232394264804,0.3585004210472107,0.6597810387611389,0.46637699007987976,0.04600503295660019,0.770385205745697,0.6013299822807312,0.5477740168571472
