,loss,output_0_loss,output_1_loss,output_2_loss,output_3_loss,output_4_loss,output_5_loss,output_0_softmax_rsme,output_0_class_softmax_rmse_0,output_1_softmax_rsme,output_1_class_softmax_rmse_0,output_2_softmax_rsme,output_2_class_softmax_rmse_0,output_3_softmax_rsme,output_3_class_softmax_rmse_0,output_4_softmax_rsme,output_4_class_softmax_rmse_0,output_5_softmax_rsme,output_5_class_softmax_rmse_0,val_loss,val_output_0_loss,val_output_1_loss,val_output_2_loss,val_output_3_loss,val_output_4_loss,val_output_5_loss,val_output_0_softmax_rsme,val_output_0_class_softmax_rmse_0,val_output_1_softmax_rsme,val_output_1_class_softmax_rmse_0,val_output_2_softmax_rsme,val_output_2_class_softmax_rmse_0,val_output_3_softmax_rsme,val_output_3_class_softmax_rmse_0,val_output_4_softmax_rsme,val_output_4_class_softmax_rmse_0,val_output_5_softmax_rsme,val_output_5_class_softmax_rmse_0,lr
10,4.749242858886719,0.8170924186706543,0.9102815985679626,0.7895100116729736,0.8934484124183655,0.7334889769554138,0.605421245098114,1.065218448638916,1.426151156425476,1.1669272184371948,1.4661157131195068,1.1101348400115967,1.482967495918274,1.1776872873306274,1.5718307495117188,1.0642396211624146,1.5054532289505005,0.9518905878067017,1.5702792406082153,2.903125286102295,0.47941556572914124,0.5318630337715149,0.4735247790813446,0.5684987902641296,0.4209074079990387,0.42891573905944824,0.8372671604156494,1.4982976913452148,0.8868573307991028,1.691660761833191,0.9273874759674072,1.7119156122207642,0.930173933506012,1.3990637063980103,0.8826707005500793,1.914406657218933,0.8344969749450684,1.9323936700820923,0.019999999552965164
11,4.822197217941284,0.8371093273162842,0.9540961384773254,0.7859504222869873,0.932791531085968,0.7081319689750671,0.6041184067726135,1.0822758674621582,1.43889582157135,1.1770553588867188,1.4816685914993286,1.0654619932174683,1.3635282516479492,1.2174994945526123,1.603357195854187,0.9902711510658264,1.4178394079208374,0.9225490689277649,1.456224799156189,4.326326211293538,0.7343930602073669,0.8117387294769287,0.7113874554634094,0.7889654636383057,0.6851984858512878,0.5946428775787354,1.1820940971374512,1.4875787496566772,1.276570200920105,1.49489164352417,1.3065592050552368,1.6344776153564453,1.2618083953857422,1.3928123712539673,1.2539578676223755,1.732782006263733,1.077182412147522,1.9463351964950562,0.019999999552965164
12,4.659888877868652,0.8269585371017456,0.9015322923660278,0.7772109508514404,0.8394348621368408,0.709568202495575,0.6051841378211975,1.0473843812942505,1.4480220079421997,1.1250150203704834,1.4802299737930298,1.039514183998108,1.3898423910140991,1.1508193016052246,1.53388249874115,1.018535852432251,1.4764577150344849,0.8955258131027222,1.453202247619629,8.28320058186849,1.3062084913253784,1.3660941123962402,1.6248236894607544,1.3794094324111938,1.3892806768417358,1.2173837423324585,1.9594403505325317,0.943547785282135,2.0988175868988037,0.882169246673584,2.341794729232788,0.8014721274375916,2.181497812271118,0.9224726557731628,2.10608172416687,0.9798968434333801,1.8147153854370117,1.1777063608169556,0.019999999552965164
13,4.562571821212768,0.8026527166366577,0.8850967288017273,0.7326724529266357,0.8729221224784851,0.6959628462791443,0.5732646584510803,1.0329923629760742,1.34479558467865,1.1107158660888672,1.3693639039993286,1.0527026653289795,1.333632469177246,1.1485567092895508,1.4867123365402222,0.9993554949760437,1.3786287307739258,0.9068318009376526,1.4355475902557373,5.619296232859294,0.97648024559021,1.0046964883804321,0.9558363556861877,0.9796895980834961,0.9170403480529785,0.785552978515625,1.5013822317123413,1.1210273504257202,1.6214333772659302,1.0560888051986694,1.6751213073730469,1.299716830253601,1.6087197065353394,1.0243890285491943,1.5822046995162964,1.3500655889511108,1.3684028387069702,1.6091666221618652,0.019999999552965164
14,4.395488605499268,0.734416127204895,0.8566829562187195,0.7430163025856018,0.8209089040756226,0.6744537949562073,0.5660104155540466,0.9716588854789734,1.3514931201934814,1.0810940265655518,1.3717505931854248,1.0305980443954468,1.3623096942901611,1.0725442171096802,1.3723689317703247,1.0000213384628296,1.4504117965698242,0.8852486610412598,1.364538550376892,5.049006462097168,0.884772002696991,0.8858933448791504,0.8604655861854553,0.8930835723876953,0.8531498908996582,0.671642005443573,1.4566125869750977,1.1409645080566406,1.4757550954818726,1.2363849878311157,1.544001579284668,1.2129675149917603,1.5686492919921875,0.975618302822113,1.4751920700073242,1.310592532157898,1.2295295000076294,1.469988226890564,0.019999999552965164
15,4.37047320842743,0.7526950240135193,0.8613030910491943,0.7144739031791687,0.8239814043045044,0.6504991054534912,0.5675209164619446,0.9736042022705078,1.2493774890899658,1.080075979232788,1.3838778734207153,0.9947171211242676,1.2914514541625977,1.0741052627563477,1.3968689441680908,0.9654183387756348,1.3577426671981812,0.881089985370636,1.4057763814926147,3.3570566177368164,0.5930047631263733,0.6775653958320618,0.4985977113246918,0.6206545233726501,0.4854830801486969,0.4817512035369873,0.9668943285942078,1.8540538549423218,1.0320563316345215,1.7997112274169922,0.9780891537666321,1.8580422401428223,1.0134785175323486,1.6526122093200684,0.9586972594261169,1.9624919891357422,0.8859241604804993,2.0376150608062744,0.019999999552965164
16,4.3905830526351926,0.7266395092010498,0.8705716729164124,0.7212628126144409,0.8254218101501465,0.6840482950210571,0.5626389980316162,0.9435888528823853,1.2694987058639526,1.0569682121276855,1.3488012552261353,0.9850714206695557,1.2631242275238037,1.0598257780075073,1.3684533834457397,0.9990525245666504,1.3966662883758545,0.8838866949081421,1.3818403482437134,6.355729262034099,1.2156208753585815,1.1230826377868652,1.1292473077774048,1.1262167692184448,0.9602603316307068,0.8013014793395996,1.722352385520935,1.0521196126937866,1.731968879699707,1.0253119468688965,1.806550145149231,1.238276481628418,1.74864661693573,0.9986217021942139,1.6064280271530151,1.445572853088379,1.3427257537841797,1.698670744895935,0.019999999552965164
17,5.120045132637024,0.8896813988685608,1.0020192861557007,0.851624071598053,0.9669788479804993,0.75513756275177,0.6546037197113037,1.1146314144134521,1.433459758758545,1.1952741146087646,1.4489206075668335,1.1357529163360596,1.4330106973648071,1.2457249164581299,1.563951849937439,1.0766621828079224,1.4955331087112427,0.973442792892456,1.5486130714416504,3.9604148070017495,0.711581289768219,0.7435259819030762,0.6158105731010437,0.7173759341239929,0.6098108887672424,0.5623102784156799,1.1175459623336792,1.8357118368148804,1.1523972749710083,1.7452207803726196,1.170549988746643,1.8566718101501465,1.1772480010986328,1.6346718072891235,1.1338847875595093,1.9566911458969116,1.018430233001709,2.019357681274414,0.019999999552965164
18,4.473876285552978,0.7831096649169922,0.8492593169212341,0.7528724074363708,0.8373924493789673,0.6712994575500488,0.5799428224563599,1.0142760276794434,1.3245183229446411,1.0834866762161255,1.3630492687225342,0.9975247979164124,1.2458128929138184,1.1012847423553467,1.394990086555481,0.9575368762016296,1.3010951280593872,0.9045009016990662,1.3463470935821533,4.232721487681071,0.7073513865470886,0.7465007305145264,0.7359976768493652,0.755953311920166,0.6752253174781799,0.6116929650306702,1.1885401010513306,1.6880372762680054,1.261867880821228,1.7596076726913452,1.342229962348938,1.7557929754257202,1.290556788444519,1.520547866821289,1.2646013498306274,1.820273995399475,1.1067067384719849,2.016585350036621,0.019999999552965164
19,4.107772445678711,0.6923992037773132,0.8487561941146851,0.6605241298675537,0.7941033840179443,0.5997914671897888,0.5121977925300598,0.9343922138214111,1.2763373851776123,1.0795831680297852,1.3764314651489258,0.9561996459960938,1.2516272068023682,1.036925196647644,1.3088399171829224,0.9217950701713562,1.3449417352676392,0.8459351062774658,1.338384747505188,3.0241618951161704,0.5089303851127625,0.5795811414718628,0.49713268876075745,0.5462554097175598,0.45894622802734375,0.4333159625530243,0.8617531657218933,1.9044651985168457,0.9013722538948059,1.8845233917236328,0.901013195514679,2.162024736404419,0.8991250991821289,1.8269253969192505,0.8333843350410461,2.0764319896698,0.8277463912963867,2.1761720180511475,0.019999999552965164
20,4.667670321464539,0.8033978939056396,0.9060438275337219,0.7923737168312073,0.8809041380882263,0.6906893253326416,0.5942612290382385,1.038454532623291,1.3203322887420654,1.1264749765396118,1.425790548324585,1.0679516792297363,1.2792651653289795,1.170044183731079,1.503392219543457,0.9903209209442139,1.299851417541504,0.8825485110282898,1.3313603401184082,5.055151303609212,0.8153550028800964,0.9491819739341736,0.8726760745048523,0.9238286018371582,0.771502673625946,0.7226073145866394,1.3492778539657593,1.2112579345703125,1.5478414297103882,1.0702522993087769,1.5927070379257202,1.2021093368530273,1.5736056566238403,0.9297370910644531,1.4426628351211548,1.3734122514724731,1.2912732362747192,1.4543901681900024,0.019999999552965164
21,4.225959892272949,0.7258549332618713,0.8413388729095459,0.6990915536880493,0.7956559062004089,0.6333302855491638,0.5306880474090576,0.9917134046554565,1.3490538597106934,1.0778940916061401,1.3226062059402466,0.969015896320343,1.2586543560028076,1.086452603340149,1.34885573387146,0.9020429253578186,1.2179795503616333,0.8584963083267212,1.173101782798767,2.5337367057800293,0.417978435754776,0.50419682264328,0.41965365409851074,0.4848349392414093,0.37078729271888733,0.3362855017185211,0.7818486094474792,1.418413519859314,0.7823123931884766,1.3706998825073242,0.8118886947631836,1.5607856512069702,0.8040069937705994,1.321051001548767,0.7090229988098145,1.5031704902648926,0.6412778496742249,1.530138373374939,0.009999999776482582
22,4.168600525856018,0.7385826110839844,0.8107922077178955,0.6725321412086487,0.7764861583709717,0.6169763207435608,0.5532309412956238,0.9504781365394592,1.2088992595672607,1.0288431644439697,1.3197365999221802,0.9336035847663879,1.229238510131836,0.9914973974227905,1.2516345977783203,0.9056178331375122,1.2764813899993896,0.8376608490943909,1.2822242975234985,2.3973429203033447,0.40890631079673767,0.47287145256996155,0.40831494331359863,0.4510815143585205,0.34444186091423035,0.311726838350296,0.7529246807098389,1.2415680885314941,0.7256916165351868,1.3056806325912476,0.7761891484260559,1.4870548248291016,0.7579643726348877,1.160032868385315,0.6708135008811951,1.3767493963241577,0.5973431468009949,1.3749393224716187,0.009999999776482582
23,3.8870552492141726,0.6422119140625,0.7712532877922058,0.6635610461235046,0.7290651202201843,0.5870120525360107,0.49395179748535156,0.8925234079360962,1.1848995685577393,0.9812670946121216,1.2494618892669678,0.9224716424942017,1.230475902557373,0.9763656854629517,1.245835781097412,0.8946184515953064,1.2310152053833008,0.8149664402008057,1.2680583000183105,2.9996676445007324,0.4899477958679199,0.5775381326675415,0.499469131231308,0.560828447341919,0.4432545006275177,0.42862972617149353,0.8890030384063721,1.282380223274231,0.9409842491149902,1.3437299728393555,0.996865451335907,1.3831819295883179,0.956516444683075,1.1045233011245728,0.8944187164306641,1.4754947423934937,0.8156444430351257,1.6802496910095215,0.009999999776482582
24,4.032703247070312,0.70293128490448,0.8011355400085449,0.6586312055587769,0.770184338092804,0.5932595729827881,0.5065613985061646,0.9271965026855469,1.2052050828933716,1.0166298151016235,1.2927361726760864,0.9242380261421204,1.1620179414749146,1.0336445569992065,1.2840712070465088,0.8955854773521423,1.2661736011505127,0.8237812519073486,1.2726141214370728,2.360581159591675,0.3964271545410156,0.45000743865966797,0.39861860871315,0.44392433762550354,0.3291141092777252,0.34248948097229004,0.7436723709106445,1.2905288934707642,0.7151467204093933,1.289402723312378,0.7990280985832214,1.4375683069229126,0.7457210421562195,1.249548077583313,0.6983697414398193,1.4108881950378418,0.6860870718955994,1.6459054946899414,0.009999999776482582
25,3.920894465446472,0.6573631167411804,0.7802991271018982,0.6513955593109131,0.7443716526031494,0.5854997038841248,0.501965343952179,0.916171133518219,1.2257219552993774,0.9908788204193115,1.253186821937561,0.9173885583877563,1.140831470489502,0.9940728545188904,1.231525182723999,0.8945522308349609,1.1966098546981812,0.831315279006958,1.3085696697235107,4.011038780212402,0.622353732585907,0.7156798243522644,0.6899082660675049,0.7351675033569336,0.6673665642738342,0.5805626511573792,1.069137692451477,1.9548767805099487,1.171744465827942,1.7629107236862183,1.3406330347061157,1.9118728637695312,1.1947470903396606,1.6919704675674438,1.2538697719573975,2.000377893447876,1.0716040134429932,2.2329390048980713,0.009999999776482582
26,3.9704625368118287,0.6652396321296692,0.799235999584198,0.663321316242218,0.7548239231109619,0.58744877576828,0.5003928542137146,0.8453080654144287,1.0931421518325806,0.9841286540031433,1.2521097660064697,0.8974661827087402,1.208173155784607,0.9716781377792358,1.2735087871551514,0.8629648089408875,1.1822417974472046,0.7862857580184937,1.1436883211135864,2.385441541671753,0.40206870436668396,0.4534006118774414,0.39717578887939453,0.4658795893192291,0.34370294213294983,0.32321402430534363,0.7559168338775635,1.198349952697754,0.7151932120323181,1.2048957347869873,0.7709483504295349,1.3097150325775146,0.7749121785163879,1.1345831155776978,0.6905030608177185,1.2884469032287598,0.627654492855072,1.3734012842178345,0.009999999776482582
27,4.093406939506531,0.732067883014679,0.7845687866210938,0.6783643364906311,0.7637365460395813,0.6113009452819824,0.5233686566352844,0.9617249965667725,1.3326460123062134,0.9898776412010193,1.246201992034912,0.9406773447990417,1.220483422279358,1.0145182609558105,1.236030101776123,0.9005404114723206,1.2639992237091064,0.8224577903747559,1.2117080688476562,2.5196545918782554,0.43126532435417175,0.526148796081543,0.40275371074676514,0.4705040156841278,0.3541508615016937,0.33483195304870605,0.7924012541770935,1.5918837785720825,0.8141787052154541,1.5728936195373535,0.785327136516571,1.7428503036499023,0.7929531931877136,1.4645977020263672,0.7165213227272034,1.6899909973144531,0.7069535851478577,1.8088442087173462,0.009999999776482582
28,3.9678514194488526,0.6862654089927673,0.806240975856781,0.6262185573577881,0.7564687132835388,0.5860803723335266,0.5065773129463196,0.9146135449409485,1.2697701454162598,1.0257177352905273,1.3161884546279907,0.8930489420890808,1.1667771339416504,0.9986332058906555,1.3089447021484375,0.8645077347755432,1.1992523670196533,0.825980007648468,1.291724443435669,2.8123230934143066,0.43314385414123535,0.5598285794258118,0.4545978009700775,0.5180070996284485,0.43061113357543945,0.4161345660686493,0.8056966662406921,1.5097742080688477,0.8565055727958679,1.4672460556030273,0.930884838104248,1.6158803701400757,0.880352795124054,1.3062219619750977,0.8687701225280762,1.5728331804275513,0.8006450533866882,1.7950153350830078,0.009999999776482582
29,4.106399707794189,0.6906958222389221,0.809278130531311,0.6875845193862915,0.77741539478302,0.601592481136322,0.5398334264755249,0.932097315788269,1.1871474981307983,0.9985788464546204,1.241611123085022,0.9366592168807983,1.1723275184631348,1.0132895708084106,1.2074131965637207,0.8671725988388062,1.1514438390731812,0.830848217010498,1.1879183053970337,2.5727829138437905,0.4123785197734833,0.49418625235557556,0.42670938372612,0.48249635100364685,0.3754684031009674,0.3815440237522125,0.7804846167564392,1.363017201423645,0.7954826354980469,1.3610949516296387,0.8428494334220886,1.454598069190979,0.7901618480682373,1.205798625946045,0.7797608971595764,1.499030590057373,0.7362902760505676,1.6875842809677124,0.009999999776482582
30,3.7031411480903627,0.6447141170501709,0.7379601001739502,0.6178666949272156,0.6948829889297485,0.5535696148872375,0.45414772629737854,0.8694735765457153,1.1690295934677124,0.9658925533294678,1.2668702602386475,0.8886055946350098,1.1824924945831299,0.949892520904541,1.1800984144210815,0.8574709892272949,1.2028478384017944,0.7660409808158875,1.1093305349349976,2.37637996673584,0.386995792388916,0.4612317979335785,0.40161681175231934,0.4473458528518677,0.34294721484184265,0.3362426459789276,0.7440198063850403,1.4002071619033813,0.7465799450874329,1.386575698852539,0.793341338634491,1.6101552248001099,0.7573012709617615,1.2945793867111206,0.7065505981445312,1.5555368661880493,0.6814095973968506,1.6823879480361938,0.009999999776482582
31,3.881183729171753,0.6651080250740051,0.7476048469543457,0.6323330998420715,0.7402437329292297,0.582603394985199,0.5132905840873718,0.9225180149078369,1.2208943367004395,0.9644489884376526,1.2194828987121582,0.8643480539321899,1.1329114437103271,0.9938102960586548,1.294106125831604,0.8412879109382629,1.224610686302185,0.7965125441551208,1.2005163431167603,2.5488677819569907,0.45005714893341064,0.5055395364761353,0.4458552896976471,0.462628573179245,0.34898829460144043,0.33579888939857483,0.8025071620941162,1.119442343711853,0.7664461135864258,1.1721616983413696,0.8257895112037659,1.2969845533370972,0.7670190930366516,0.9464067816734314,0.6846135258674622,1.2552579641342163,0.6551101803779602,1.4718222618103027,0.009999999776482582
32,3.895074291229248,0.6554908156394958,0.7906926870346069,0.6366289258003235,0.7483136057853699,0.5683123469352722,0.4956359565258026,0.8721209764480591,1.132533073425293,0.9686126112937927,1.2599393129348755,0.8926963210105896,1.1785770654678345,0.9563517570495605,1.2304614782333374,0.8392171263694763,1.199180245399475,0.7928175926208496,1.162339687347412,2.5455191135406494,0.4029748737812042,0.5030345320701599,0.4337482750415802,0.48261842131614685,0.3708118498325348,0.3523313105106354,0.7565417289733887,1.319515585899353,0.7966254353523254,1.3400764465332031,0.8482744693756104,1.4948596954345703,0.8007246851921082,1.1448227167129517,0.7399296760559082,1.4244308471679688,0.6978616118431091,1.5971132516860962,0.009999999776482582
33,3.7895170974731447,0.6616964936256409,0.7539924383163452,0.6227962374687195,0.7204648852348328,0.5668883919715881,0.46367865800857544,0.8770741820335388,1.075679898262024,0.9506179094314575,1.200475811958313,0.8572573661804199,1.08753502368927,0.9709188342094421,1.1742945909500122,0.8499905467033386,1.1271061897277832,0.7478010058403015,1.105164647102356,2.385122537612915,0.3960224688053131,0.46809402108192444,0.4030231237411499,0.45544418692588806,0.3415074050426483,0.3210313320159912,0.7565013766288757,1.3458398580551147,0.7412276268005371,1.3364142179489136,0.7643077373504639,1.5569669008255005,0.7709051966667175,1.3206104040145874,0.6527461409568787,1.3970022201538086,0.6294410228729248,1.5404447317123413,0.009999999776482582
34,3.7211077928543093,0.6382977366447449,0.7250847816467285,0.6137892603874207,0.7109332084655762,0.5634846687316895,0.46951815485954285,0.8620120286941528,1.1976771354675293,0.9379550218582153,1.2183313369750977,0.8685504794120789,1.1487600803375244,0.9386021494865417,1.202188491821289,0.8490939140319824,1.2338618040084839,0.7695416212081909,1.2496938705444336,2.4414896170298257,0.39967384934425354,0.4597187042236328,0.3895539939403534,0.46526074409484863,0.3574008643627167,0.3698815107345581,0.7819747924804688,1.647058129310608,0.7698848247528076,1.556296706199646,0.8160119652748108,1.696418285369873,0.7962984442710876,1.533797264099121,0.774038553237915,1.736983299255371,0.7598443627357483,1.9264593124389648,0.009999999776482582
35,3.7082426500320436,0.6251645088195801,0.7700797319412231,0.5964369773864746,0.6813445091247559,0.5565069317817688,0.47870975732803345,0.8430336117744446,1.0939984321594238,0.9662871360778809,1.195509433746338,0.8458467721939087,1.0696942806243896,0.9363604187965393,1.1673794984817505,0.8088357448577881,1.1193013191223145,0.7362720370292664,1.0410513877868652,2.519038120905558,0.4057311713695526,0.4696592092514038,0.4281606674194336,0.4675743579864502,0.38013955950737,0.3677732050418854,0.7652105689048767,1.1952074766159058,0.7607033848762512,1.2052260637283325,0.8573682308197021,1.3030461072921753,0.7939760088920593,1.0246152877807617,0.7501740455627441,1.203048825263977,0.6789562106132507,1.3943986892700195,0.009999999776482582
36,3.897837677001953,0.6336632966995239,0.7807578444480896,0.6333167552947998,0.7486479878425598,0.6031846404075623,0.4982670545578003,0.9145202040672302,1.1871235370635986,0.9823278188705444,1.2560940980911255,0.9016695618629456,1.126327395439148,1.013035774230957,1.2348995208740234,0.9033949971199036,1.2106349468231201,0.7959049940109253,1.1526988744735718,2.655923287073771,0.41696465015411377,0.5141685009002686,0.44274917244911194,0.4935208857059479,0.40263351798057556,0.38588663935661316,0.7925839424133301,1.278168797492981,0.8202220797538757,1.2125104665756226,0.9071944355964661,1.283923625946045,0.8295249938964844,1.1232038736343384,0.8233758807182312,1.3067559003829956,0.7396202683448792,1.5478978157043457,0.009999999776482582
