,loss,softmax_rsme,class_softmax_rmse_0,val_loss,val_softmax_rsme,val_class_softmax_rmse_0,lr
0,1.155603881904057,1.2461881637573242,1.2871313095092773,0.6095032189901058,1.0481387376785278,1.5631860494613647,0.019999999552965164
1,0.9698743888310024,1.0620297193527222,1.1361039876937866,0.9624636239730395,1.315162181854248,0.7786808609962463,0.019999999552965164
2,0.8999138818468366,0.9830172061920166,1.0571231842041016,0.6346005879915677,1.0056803226470947,1.155540943145752,0.019999999552965164
3,0.8367593707357134,0.9415624737739563,1.0227458477020264,0.3895099725287694,0.7129794955253601,1.4350069761276245,0.019999999552965164
4,0.8224268477303641,0.92684406042099,0.9868600964546204,0.6234824737104085,0.8962998390197754,1.034306526184082,0.019999999552965164
5,0.7826213783877236,0.8881514072418213,0.9681208729743958,0.9431660154691109,1.2593766450881958,0.6977643370628357,0.019999999552965164
6,0.7675944088186537,0.8736756443977356,0.9350958466529846,0.5346940579322669,0.9405568838119507,0.8761882781982422,0.019999999552965164
7,0.7657468034539904,0.8842861652374268,0.948106050491333,0.4397620202257083,0.7704793214797974,0.9592563509941101,0.019999999552965164
8,0.7258372810908726,0.8535667061805725,0.9080227017402649,1.6883294307268584,1.6085395812988281,0.6570696234703064,0.019999999552965164
9,0.7216949580396925,0.8392109870910645,0.9116630554199219,0.7132588879420207,1.159999132156372,1.0022268295288086,0.019999999552965164
10,0.6977738639286586,0.8252367973327637,0.8829615712165833,0.8107493716936846,1.156341552734375,0.7918063998222351,0.019999999552965164
11,0.6976328979219709,0.8341224789619446,0.8762563467025757,0.4082388379825996,0.7652188539505005,0.8522498607635498,0.019999999552965164
12,0.6509136298724584,0.7985395193099976,0.8602718710899353,0.8140389658510685,1.001247525215149,0.6719667911529541,0.019999999552965164
13,0.6883139629023416,0.8263698816299438,0.8857143521308899,0.7630161810379762,1.0624120235443115,0.5959888696670532,0.019999999552965164
14,0.6458342140061515,0.7895607948303223,0.8495191931724548,0.35839904529544026,0.7182629108428955,0.7586438059806824,0.019999999552965164
15,0.6380991859095437,0.7901730537414551,0.8465598225593567,0.318270463639727,0.6251537203788757,0.8684850931167603,0.019999999552965164
16,0.6388818573951721,0.7938663363456726,0.8464950919151306,0.6076855813081448,0.9216728210449219,0.8891088366508484,0.019999999552965164
17,0.6206236810343606,0.778283417224884,0.8146049380302429,0.6236278775792855,0.9015098810195923,0.5814658999443054,0.019999999552965164
18,0.6108518447194781,0.7611293196678162,0.8132757544517517,0.37077292799949646,0.7038146257400513,0.6016438007354736,0.019999999552965164
19,0.6084390265601022,0.7673407196998596,0.7980806231498718,0.34086501850531653,0.6572629809379578,0.857466459274292,0.019999999552965164
20,0.5926957474436079,0.7589544653892517,0.7935444712638855,0.3079953022874319,0.6044480204582214,0.9934119582176208,0.019999999552965164
21,0.5812885825974601,0.7541350722312927,0.7859059572219849,0.8220852718903469,1.060338020324707,0.5931254029273987,0.009999999776482582
22,0.5796068613869804,0.749419093132019,0.7886135578155518,0.5189469335170892,0.8528017997741699,0.49995681643486023,0.009999999776482582
