,loss,softmax_rsme,class_softmax_rmse_0,val_loss,val_softmax_rsme,val_class_softmax_rmse_0,lr
0,1.6819318183263143,1.88048255443573,1.9661993980407715,0.8815134002102746,1.7428643703460693,1.338877558708191,0.019999999552965164
1,1.4697182671229045,1.5675978660583496,1.802147388458252,0.8361187080542246,1.347505807876587,1.422304391860962,0.019999999552965164
2,1.4488923374811808,1.5338221788406372,1.7658849954605103,0.6973927583959367,1.0736403465270996,1.5154285430908203,0.019999999552965164
3,1.3981458552678425,1.516236662864685,1.7886606454849243,0.771613692243894,1.1870039701461792,1.460996150970459,0.019999999552965164
4,1.3784959745407104,1.479980707168579,1.735815405845642,0.8486188285880618,1.2325650453567505,1.4907121658325195,0.019999999552965164
5,1.3481177632013956,1.4434651136398315,1.7167140245437622,0.8828748795721266,1.2859771251678467,1.4642536640167236,0.019999999552965164
6,1.3095874563852945,1.410146713256836,1.6773979663848877,0.8569266961680518,1.1353068351745605,1.5575968027114868,0.019999999552965164
7,1.3186508019765217,1.4217976331710815,1.6847373247146606,0.9608971046076881,1.7483534812927246,1.320313572883606,0.019999999552965164
8,1.301810839176178,1.4062161445617676,1.6689536571502686,0.6917143083280988,1.2284189462661743,1.5863728523254395,0.019999999552965164
9,1.2617426999409993,1.365415096282959,1.6175607442855835,0.7948784728844961,1.4087133407592773,1.4984067678451538,0.019999999552965164
10,1.2390981451670329,1.3372899293899536,1.587895154953003,0.8098680343892839,1.1204016208648682,1.4743272066116333,0.019999999552965164
11,1.2028278851509093,1.3167940378189087,1.592275857925415,0.7334216270181868,1.124063491821289,1.545526385307312,0.019999999552965164
12,1.240724310874939,1.3246986865997314,1.5752071142196655,0.607483661837048,0.9772639870643616,1.595603346824646,0.019999999552965164
13,1.2144044653574626,1.313650369644165,1.5605413913726807,0.9437363975577884,1.3187215328216553,1.367436170578003,0.019999999552965164
14,1.1857064859072368,1.3085249662399292,1.559870958328247,0.7584395375516679,1.2050235271453857,1.4395582675933838,0.019999999552965164
15,1.1596129480997721,1.2533375024795532,1.488379716873169,0.6907093326250712,1.0476586818695068,1.6849294900894165,0.019999999552965164
16,1.1766200224558512,1.266688585281372,1.5019972324371338,0.9182359013292525,1.2006958723068237,1.4724717140197754,0.019999999552965164
17,1.1496902990341187,1.2536516189575195,1.4756418466567993,0.6054326908455955,1.054133653640747,1.688461422920227,0.019999999552965164
18,1.1417805608113607,1.2578613758087158,1.4751173257827759,0.7958557969994016,1.1212114095687866,1.520168423652649,0.019999999552965164
19,1.1235401034355164,1.2586156129837036,1.4978842735290527,0.6807935933272043,1.147045612335205,1.529517650604248,0.019999999552965164
20,1.0907522638638814,1.211152195930481,1.436312198638916,0.7843659420808157,1.2029919624328613,1.5001548528671265,0.019999999552965164
21,1.0862767712275188,1.2166579961776733,1.4550615549087524,0.7705142696698507,1.1687346696853638,1.5097640752792358,0.009999999776482582
22,1.0784459273020426,1.2076503038406372,1.4217125177383423,0.7640026178624895,1.1534985303878784,1.5699114799499512,0.009999999776482582
23,1.0742045148213704,1.20136296749115,1.4319967031478882,0.7463536461194357,1.0773974657058716,1.574073314666748,0.009999999776482582
24,1.060363625685374,1.2032978534698486,1.4258652925491333,0.5740745779540803,0.8620705604553223,1.631453037261963,0.009999999776482582
25,1.0272502287228902,1.1624550819396973,1.3891122341156006,0.7600601514180502,1.1406950950622559,1.5901212692260742,0.009999999776482582
26,1.0462954425811768,1.2074534893035889,1.4330719709396362,0.6992084880669912,1.1605846881866455,1.5618839263916016,0.009999999776482582
27,1.012959353129069,1.1704496145248413,1.3695764541625977,0.9328800307379829,1.2171624898910522,1.3950344324111938,0.009999999776482582
28,1.0337514201800029,1.1694493293762207,1.3566159009933472,0.6782792607943217,0.9899866580963135,1.6480849981307983,0.009999999776482582
29,1.0179050254821778,1.1641440391540527,1.3522413969039917,0.7217724886205461,1.0145219564437866,1.6244009733200073,0.009999999776482582
30,1.0117044798533121,1.169304609298706,1.3862842321395874,0.6253427267074585,0.9272593259811401,1.6202198266983032,0.009999999776482582
31,0.9523411806424459,1.096238374710083,1.2999942302703857,0.7534764955441157,1.0631864070892334,1.6053307056427002,0.009999999776482582
32,0.9788648009300231,1.1272212266921997,1.3225822448730469,0.9528457456164889,1.2185646295547485,1.5122894048690796,0.009999999776482582
33,1.0018925770123799,1.1403025388717651,1.329927921295166,0.9097028374671936,1.0879405736923218,1.4920843839645386,0.009999999776482582
34,0.992485134601593,1.134626865386963,1.3359122276306152,0.5764065053727891,0.901228666305542,1.747572898864746,0.009999999776482582
35,0.9672131657600402,1.1230098009109497,1.325141429901123,0.6518407712380091,0.9964038133621216,1.7048345804214478,0.009999999776482582
36,0.9619108700752258,1.1170448064804077,1.3113892078399658,0.8752991490893893,1.169252634048462,1.5670753717422485,0.009999999776482582
37,0.9405065981547037,1.0883713960647583,1.2744956016540527,0.6655812528398302,1.1323755979537964,1.5859405994415283,0.009999999776482582
38,0.9672575195630392,1.1296614408493042,1.3164960145950317,0.8252076870865293,1.0481675863265991,1.5134648084640503,0.009999999776482582
39,0.956486496925354,1.0883195400238037,1.259690284729004,0.6562799314657847,0.9372581839561462,1.6392663717269897,0.009999999776482582
40,0.9360702204704284,1.1080666780471802,1.305130124092102,0.7412601775593228,1.0545717477798462,1.6195318698883057,0.009999999776482582
41,0.9116325839360555,1.0907652378082275,1.2938294410705566,0.7388532625304328,1.1075901985168457,1.536699652671814,0.009999999776482582
42,0.8997123726209004,1.0681910514831543,1.2713723182678223,0.6491846160756217,1.0513547658920288,1.6359801292419434,0.009999999776482582
43,0.8899524593353272,1.0715630054473877,1.2433056831359863,0.8311131265428331,1.111762523651123,1.4551887512207031,0.009999999776482582
44,0.9121384294827779,1.09640634059906,1.3013368844985962,0.7440738876660665,0.8955015540122986,1.6404545307159424,0.009999999776482582
