,loss,mae,rmse,filter_0_rmse
0,6.925451366106669,2.045006036758423,2.5674922466278076,2.3552730083465576
1,3.923220445050134,1.518149495124817,1.9440667629241943,1.8777111768722534
2,2.9515881889396245,1.2981793880462646,1.686996579170227,1.5866674184799194
3,2.4951659950945113,1.1940596103668213,1.5533957481384277,1.4058693647384644
4,2.0887311650647056,1.094950795173645,1.4202439785003662,1.2852033376693726
5,1.862695985370212,1.0284810066223145,1.341237187385559,1.232068657875061
6,1.7564238614506191,0.9963657855987549,1.3022531270980835,1.2022439241409302
7,1.6910739060905244,0.9742306470870972,1.2742375135421753,1.1453611850738525
8,1.572690150472853,0.9403373003005981,1.2316144704818726,1.1824419498443604
9,1.4471450375186072,0.9010575413703918,1.1805659532546997,1.084710717201233
10,1.4321379529105291,0.8882227540016174,1.17173171043396,1.0393308401107788
11,1.3099437872568767,0.8594013452529907,1.1178646087646484,1.0302271842956543
12,1.3811670184135436,0.8763048052787781,1.1471182107925415,1.064875602722168
13,1.3316788213120567,0.8553065061569214,1.1283090114593506,1.1120041608810425
14,1.186503439479404,0.8125101923942566,1.062193512916565,0.9984024167060852
15,1.1945079896185133,0.8137995600700378,1.066199541091919,1.0355384349822998
16,1.1931790288951662,0.8142428994178772,1.0630921125411987,0.9702511429786682
17,1.15488946404722,0.8003794550895691,1.0478236675262451,0.9451103210449219
18,1.1338031086656781,0.7896921038627625,1.0358747243881226,0.9713805913925171
19,1.0874215864472918,0.7712364792823792,1.0145174264907837,0.9141207337379456
20,1.1312123643027412,0.7863746881484985,1.0343157052993774,0.9063841104507446
21,1.0956329499681792,0.7690138816833496,1.014517068862915,0.8986116051673889
22,1.0472466230392456,0.756862998008728,0.9954748153686523,0.9331986308097839
23,1.0426276779837078,0.7531736493110657,0.9939671158790588,0.8831902146339417
24,1.0022450170583195,0.7385348081588745,0.9736936688423157,0.896518349647522
25,0.9469268242518107,0.7201451063156128,0.9451625347137451,0.8682098984718323
26,0.8991587998138534,0.6959806084632874,0.9189027547836304,0.8330517411231995
27,0.9296724812852012,0.7104170322418213,0.9322070479393005,0.8912367224693298
28,0.9945099251137839,0.726236879825592,0.9632037878036499,0.911336362361908
29,0.9115814836488829,0.7000976204872131,0.9266098737716675,0.8704239726066589
30,0.931693464020888,0.7165501117706299,0.9357126951217651,0.8766680359840393
31,0.8876996573474673,0.6923013925552368,0.911779522895813,0.8563836812973022
32,0.9497292642792066,0.7113075852394104,0.9445058107376099,0.8473253846168518
