,loss,binary_accuracy,brier_score
0,0.0582857925809272,0.6958644986152649,0.19862547516822815
1,0.02692350327624413,0.74070143699646,0.18344847857952118
2,0.02396638558306934,0.7716541886329651,0.17208139598369598
3,0.02282761926661529,0.7844768762588501,0.16640178859233856
4,0.021545134484767914,0.7948369383811951,0.16043730080127716
5,0.02050112861552802,0.8046025633811951,0.155063197016716
6,0.019968765696672643,0.81394362449646,0.1510004848241806
7,0.019470735888361283,0.821671187877655,0.14661167562007904
8,0.018934195714435824,0.8280400633811951,0.14374838769435883
9,0.01796112038984733,0.8400560617446899,0.13762782514095306
10,0.017953389506463125,0.8369565010070801,0.13647960126399994
11,0.01700872342284445,0.8466372489929199,0.13122066855430603
12,0.01697251467925051,0.8441745638847351,0.1297084093093872
13,0.015936650938111478,0.85593581199646,0.12399453669786453
14,0.015768678555184084,0.858016312122345,0.12078545242547989
15,0.01516244018389641,0.8681216239929199,0.11764705926179886
16,0.01509299167715337,0.8646823763847351,0.11624074727296829
17,0.014453025008349316,0.8732166886329651,0.11224368214607239
18,0.014553459108118777,0.8707965612411499,0.11352016776800156
19,0.0135579414807422,0.8800951242446899,0.10582698881626129
20,0.013097601654210492,0.8827275633811951,0.1038065031170845
21,0.012867847520797311,0.8876528739929199,0.10115192085504532
22,0.012737658461960762,0.8887568116188049,0.09916810691356659
23,0.012265849886360862,0.89406418800354,0.09710240364074707
24,0.011610195058418194,0.896866500377655,0.09304176270961761
25,0.011418082381841605,0.9014096260070801,0.09047122299671173
26,0.011676441551611313,0.8991168737411499,0.09153855592012405
27,0.011245937838279844,0.9027683138847351,0.08906660974025726
28,0.01054351910462846,0.9091372489929199,0.0846383348107338
29,0.010531254487274133,0.9101986885070801,0.08441929519176483
30,0.009597197331933548,0.9175441861152649,0.07839206606149673
31,0.00969668814871946,0.9171620011329651,0.07750506699085236
32,0.009602847496432292,0.9164401888847351,0.07745599001646042
33,0.00887934884066572,0.923828125,0.07224834710359573
34,0.009123815243820782,0.922002375125885,0.07273700833320618
35,0.008190450906429602,0.93015456199646,0.06725750863552094
36,0.008417266719650639,0.930791437625885,0.06813080608844757
37,0.008303279462067978,0.9307489991188049,0.06719450652599335
38,0.00834558205046367,0.9289232492446899,0.06722021847963333
39,0.00786892596110904,0.935886561870575,0.06358181685209274
40,0.007674785725691397,0.934442937374115,0.06345998495817184
41,0.00724118632649112,0.939792811870575,0.060977693647146225
42,0.006890561480996321,0.941278874874115,0.05833246558904648
43,0.007092883563651096,0.9411090612411499,0.057995252311229706
44,0.006803568118535306,0.9441236257553101,0.05647730827331543
45,0.0067266866769742865,0.9423403739929199,0.05597790330648422
46,0.006545889765813785,0.9457370638847351,0.05462266504764557
47,0.006202326785094793,0.9482846260070801,0.05195555463433266
48,0.0062505358655471355,0.9484544992446899,0.05206918716430664
49,0.00605595207763026,0.949813187122345,0.05128927156329155
50,0.00578385815100299,0.951299250125885,0.0494963638484478
51,0.005786860104822351,0.953974187374115,0.04871981218457222
52,0.0055574791546425095,0.9538892507553101,0.04815191403031349
53,0.005778258633496159,0.9539317488670349,0.04815511777997017
54,0.005626362120813649,0.9524456262588501,0.047499287873506546
55,0.005501133966786058,0.954441249370575,0.04688625410199165
56,0.005213767555845982,0.9562245011329651,0.04484152793884277
57,0.004979605529629423,0.958856999874115,0.04428726062178612
58,0.0050886273972497766,0.958135187625885,0.043904609978199005
59,0.005169278925598558,0.958389937877655,0.04412807524204254
60,0.0048261845602056656,0.9603855013847351,0.042808566242456436
61,0.004844208241000002,0.9589419364929199,0.042900923639535904
62,0.004891883526832554,0.961574375629425,0.04221420735120773
63,0.004763177402428878,0.9612346887588501,0.04185602441430092
64,0.004838115850757079,0.9596637487411499,0.041871827095746994
65,0.00487434774455007,0.959324061870575,0.043010130524635315
66,0.00492264819268198,0.96068274974823,0.041987910866737366
67,0.004618234404124846,0.960597813129425,0.041778404265642166
68,0.00481773952892779,0.9612346887588501,0.04181169345974922
69,0.004710476264691628,0.962296187877655,0.04077676683664322
70,0.004810779244112579,0.959366500377655,0.04213590547442436
71,0.0046120179670295965,0.96238112449646,0.041329190135002136
72,0.0044825354365773664,0.9635699987411499,0.04041716456413269
73,0.0045383485026515855,0.96119225025177,0.04120313748717308
74,0.004614650374329041,0.9613620638847351,0.041102368384599686
