,loss,binary_accuracy,brier_score
0,0.037839823345152235,0.7739182710647583,0.16113971173763275
1,0.025276314947181022,0.8492187261581421,0.12273471057415009
2,0.0220721763630326,0.8656250238418579,0.11302590370178223
3,0.020562009735462756,0.8747596144676208,0.10632175952196121
4,0.01950848914969426,0.8829326629638672,0.1016465425491333
5,0.01888276057031292,0.8862980604171753,0.10004762560129166
6,0.018297705219055597,0.8888221383094788,0.09674645215272903
7,0.017389952627798685,0.8970552682876587,0.09245839715003967
8,0.016973556176974224,0.8971754908561707,0.09093449264764786
9,0.016232244262041954,0.9031850695610046,0.08584583550691605
10,0.015804162012556425,0.9021634459495544,0.08494707942008972
11,0.015733384276525333,0.9040865302085876,0.08373725414276123
12,0.015716541880884997,0.903245210647583,0.08313237875699997
13,0.014984298089089302,0.9087139368057251,0.08126053959131241
14,0.014189324309476293,0.9132211804389954,0.07750202715396881
15,0.014184466559583178,0.9156851172447205,0.07565858215093613
16,0.013739188681714809,0.9183894395828247,0.07487227022647858
17,0.012962576979771257,0.9212139248847961,0.07210807502269745
18,0.012180860394325393,0.9259014129638672,0.06757801026105881
19,0.012721534044696734,0.9242187738418579,0.069178007543087
20,0.012027035058977512,0.9256009459495544,0.06641747057437897
21,0.011833779126978838,0.9301081895828247,0.06488335132598877
22,0.01158350482583046,0.9306490421295166,0.06399499624967575
23,0.011589626118970605,0.9316105842590332,0.06333751976490021
24,0.011146927177189634,0.9317307472229004,0.061673104763031006
25,0.011023696537057941,0.9336538314819336,0.060649994760751724
26,0.010271195293619082,0.9393630027770996,0.05736172944307327
27,0.010119659274529952,0.9403245449066162,0.05706577003002167
28,0.009472245334361034,0.9436898827552795,0.05369410663843155
29,0.009437933983281254,0.9456129670143127,0.052505940198898315
30,0.00915276650339365,0.9456730484962463,0.051889434456825256
31,0.009273851845556727,0.9481971263885498,0.051271844655275345
32,0.009086835781971996,0.9473557472229004,0.05125958099961281
33,0.0081598683905143,0.9528846144676208,0.04683610051870346
34,0.008168779786389607,0.9513822197914124,0.04658355563879013
35,0.008346831232595902,0.9505408406257629,0.047003697603940964
36,0.007760922091368299,0.9534254670143127,0.04456532746553421
37,0.007957415468990803,0.9542067050933838,0.04530619457364082
38,0.007387215887697843,0.9571514129638672,0.04312983155250549
39,0.007480720018681425,0.9570913314819336,0.042820557951927185
40,0.00730596303832359,0.9567908644676208,0.04189261049032211
41,0.007007726657992372,0.9610576629638672,0.039963118731975555
42,0.006666845265919199,0.9607571959495544,0.03964231535792351
43,0.0065746425525643505,0.9621995091438293,0.03873443230986595
44,0.006864862281900759,0.960156261920929,0.039762433618307114
45,0.006513782006760056,0.9634014368057251,0.03787815943360329
46,0.006402245493462452,0.9651442170143127,0.037848103791475296
47,0.006032570618956994,0.9671273827552795,0.03609099239110947
48,0.006326686474494636,0.9637019038200378,0.03734256699681282
49,0.005755647382913873,0.970432698726654,0.0341150127351284
50,0.005531540158419655,0.9683293104171753,0.03433603048324585
51,0.005414060922339559,0.9686298370361328,0.03363896533846855
52,0.0055215434529460395,0.9690504670143127,0.03328508511185646
53,0.005305309970684063,0.9703124761581421,0.03274720907211304
54,0.005081506056460337,0.9713942408561707,0.03186982497572899
55,0.005106458249680985,0.9724158644676208,0.03157171607017517
56,0.005367908381427137,0.9686899185180664,0.03193582966923714
57,0.005243308818899095,0.9718149304389954,0.0316438190639019
58,0.004508833025689595,0.9745192527770996,0.029445063322782516
59,0.00473443551812894,0.9742187261581421,0.02998185157775879
60,0.004824463944309033,0.9725961685180664,0.030100593343377113
61,0.004857997726111745,0.9737980961799622,0.030051741749048233
62,0.004751885370709575,0.9741586446762085,0.029843518510460854
63,0.0047745053934005015,0.9715745449066162,0.030336476862430573
64,0.004679291253873648,0.9728966355323792,0.029770653694868088
65,0.004529883397313265,0.9765024185180664,0.02859741449356079
66,0.0045337728842591435,0.9750000238418579,0.028734618797898293
67,0.004845411023304153,0.974338948726654,0.029319653287529945
68,0.004775804447798202,0.9732571840286255,0.02969174273312092
69,0.004544460727797391,0.9765625,0.02874932810664177
70,0.004426724954436605,0.9767428040504456,0.028029244393110275
71,0.005032143482150367,0.97265625,0.029800575226545334
72,0.004789654582810517,0.9736177921295166,0.029579080641269684
73,0.00460841964590005,0.9745192527770996,0.028922881931066513
74,0.004419786824235836,0.974338948726654,0.029018225148320198
