,loss,reg_output_0_loss,reg_output_1_loss,reg_output_2_loss,reg_output_3_loss,reg_output_4_loss,reg_output_5_loss,reg_output_0_mae,reg_output_0_rmse,reg_output_0_filter_0_rmse,reg_output_1_mae,reg_output_1_rmse,reg_output_1_filter_0_rmse,reg_output_2_mae,reg_output_2_rmse,reg_output_2_filter_0_rmse,reg_output_3_mae,reg_output_3_rmse,reg_output_3_filter_0_rmse,reg_output_4_mae,reg_output_4_rmse,reg_output_4_filter_0_rmse,reg_output_5_mae,reg_output_5_rmse,reg_output_5_filter_0_rmse
6,48.72642625172933,0.3943288028240204,0.5334038138389587,0.47629961371421814,0.6249474883079529,0.4053114354610443,0.5058194398880005,0.3138045370578766,0.6118042469024658,1.1396987438201904,0.4350301921367645,0.7110922336578369,0.9729341268539429,0.32764288783073425,0.6478219628334045,1.1493034362792969,0.5163662433624268,0.7531293630599976,0.9193798899650574,0.3007911741733551,0.6155386567115784,1.1244678497314453,0.3722589313983917,0.6487917304039001,0.9032208919525146
7,44.76810868581136,0.3779718279838562,0.47305911779403687,0.41417396068573,0.5954524874687195,0.38985714316368103,0.4543791115283966,0.30159202218055725,0.6002904176712036,1.112574815750122,0.41000351309776306,0.6690371036529541,0.9006206393241882,0.30483150482177734,0.6059695482254028,1.1181706190109253,0.5033231973648071,0.7391523718833923,0.9133747816085815,0.28981509804725647,0.6092203259468079,1.0969388484954834,0.3548460602760315,0.6175054907798767,0.8931522965431213
8,41.84898713429769,0.3713129162788391,0.4514133036136627,0.39305225014686584,0.543440043926239,0.3690915107727051,0.4027559459209442,0.3015099763870239,0.5962256789207458,1.143599271774292,0.3999749422073364,0.6584907174110413,0.9118595719337463,0.2906443178653717,0.5951709151268005,1.0996146202087402,0.48350411653518677,0.7105738520622253,0.8488854169845581,0.28331390023231506,0.5956659317016602,1.09836745262146,0.3352031409740448,0.5870093703269958,0.8562498092651367
9,39.12717946370443,0.3609309494495392,0.41079092025756836,0.3522120714187622,0.5318877696990967,0.35457438230514526,0.36083364486694336,0.29216042160987854,0.5854504704475403,1.116882085800171,0.38046807050704956,0.6250775456428528,0.8663510084152222,0.28085461258888245,0.5672430396080017,1.0544774532318115,0.47891712188720703,0.7052284479141235,0.8740552067756653,0.2787192463874817,0.5827916860580444,1.0648225545883179,0.31903207302093506,0.5554762482643127,0.8116664886474609
10,37.73675889968872,0.34937989711761475,0.4070992171764374,0.310116171836853,0.5216116309165955,0.3664690852165222,0.33607277274131775,0.2875511348247528,0.5785102844238281,1.060492753982544,0.36887428164482117,0.6198537945747375,0.8334969282150269,0.25147518515586853,0.5249814391136169,0.9884384870529175,0.46891382336616516,0.6990634799003601,0.8355623483657837,0.27877599000930786,0.5893939733505249,1.0783158540725708,0.29687318205833435,0.5269522666931152,0.7455333471298218
11,36.53947108586629,0.3433310389518738,0.39129382371902466,0.3180254399776459,0.5018801093101501,0.368274062871933,0.29507672786712646,0.28344613313674927,0.575110673904419,1.0845545530319214,0.3622722327709198,0.6080624461174011,0.8634971976280212,0.2607315480709076,0.5408012270927429,0.987333357334137,0.4611653983592987,0.6882105469703674,0.8851775527000427,0.2810448706150055,0.5945501327514648,1.0841903686523438,0.28784698247909546,0.5049644708633423,0.7148236036300659
12,35.44384368260702,0.3420092463493347,0.3845004737377167,0.29852670431137085,0.49557992815971375,0.34375661611557007,0.2911255657672882,0.28343579173088074,0.5739037394523621,1.0684802532196045,0.3601318895816803,0.6059823632240295,0.7837062478065491,0.24786266684532166,0.5250438451766968,0.9688419103622437,0.4590644836425781,0.6867514848709106,0.8488719463348389,0.27103862166404724,0.5736796259880066,1.037057638168335,0.2831753194332123,0.49463775753974915,0.7093604803085327
13,34.06291809082031,0.3413345515727997,0.3671165406703949,0.27588310837745667,0.48819592595100403,0.3391508162021637,0.263868510723114,0.27921709418296814,0.5715702772140503,1.0807777643203735,0.35036101937294006,0.5904048085212708,0.8172357678413391,0.23787063360214233,0.5043607354164124,0.9326007962226868,0.44817468523979187,0.6801662445068359,0.8203308582305908,0.2681832015514374,0.5678941607475281,1.0891327857971191,0.269612580537796,0.4715600907802582,0.6824230551719666
14,33.144860712687176,0.32302623987197876,0.37047576904296875,0.26550278067588806,0.46382632851600647,0.33074361085891724,0.26475003361701965,0.27243322134017944,0.5554210543632507,1.0603621006011963,0.349160373210907,0.5972081422805786,0.8548107147216797,0.22935505211353302,0.4931149482727051,0.9121091961860657,0.4390920102596283,0.6645088791847229,0.8070952296257019,0.26590102910995483,0.5615904331207275,1.0535016059875488,0.26223674416542053,0.4707510769367218,0.6680765748023987
15,31.925941467285156,0.31609734892845154,0.34186694025993347,0.2595200538635254,0.4549720883369446,0.314179003238678,0.2571314871311188,0.26598772406578064,0.5494346022605896,1.0324610471725464,0.32949191331863403,0.5689945220947266,0.7762332558631897,0.2206772118806839,0.48836153745651245,0.9427564144134521,0.4324130117893219,0.657616913318634,0.8678186535835266,0.25973039865493774,0.5496550798416138,1.0274863243103027,0.2599841058254242,0.4639008939266205,0.7188323140144348
16,30.05527620315552,0.2981519401073456,0.3215446174144745,0.23403212428092957,0.42825400829315186,0.303986132144928,0.24394631385803223,0.25854891538619995,0.5316210389137268,0.9707795977592468,0.31968921422958374,0.5531495213508606,0.7467272877693176,0.21171878278255463,0.4648040533065796,0.9144319295883179,0.4160849452018738,0.6379435658454895,0.7844738364219666,0.25302237272262573,0.5396583080291748,1.004636526107788,0.24878160655498505,0.44663065671920776,0.6750275492668152
17,28.953951930999757,0.28415340185165405,0.31514182686805725,0.21881428360939026,0.40757593512535095,0.29944097995758057,0.23724743723869324,0.25681620836257935,0.5221022963523865,1.0181519985198975,0.3170573115348816,0.5476034879684448,0.7504770755767822,0.20585234463214874,0.448641300201416,0.858024537563324,0.4057372510433197,0.619341254234314,0.7734870314598083,0.25173312425613403,0.5356225371360779,1.0105308294296265,0.2463730424642563,0.4470809996128082,0.647759199142456
18,29.073244222005208,0.28718698024749756,0.3250320851802826,0.21267813444137573,0.41504937410354614,0.29801321029663086,0.23462969064712524,0.25510767102241516,0.5230594873428345,0.9630008935928345,0.31757068634033203,0.5571388602256775,0.7677780389785767,0.19681645929813385,0.43891867995262146,0.8580658435821533,0.4019271731376648,0.6250088214874268,0.7601791620254517,0.25382792949676514,0.5331401824951172,0.9939190745353699,0.24252967536449432,0.4373180568218231,0.613751232624054
