,loss,joint_damage_type_0_loss,joint_damage_type_1_loss,joint_damage_type_2_loss,joint_damage_type_3_loss,joint_damage_type_4_loss,joint_damage_type_5_loss,joint_damage_type_0_binary_accuracy,joint_damage_type_0_brier_score,joint_damage_type_1_binary_accuracy,joint_damage_type_1_brier_score,joint_damage_type_2_binary_accuracy,joint_damage_type_2_brier_score,joint_damage_type_3_binary_accuracy,joint_damage_type_3_brier_score,joint_damage_type_4_binary_accuracy,joint_damage_type_4_brier_score,joint_damage_type_5_binary_accuracy,joint_damage_type_5_brier_score
0,1.636001829471853,0.1616460531949997,0.16564524173736572,0.047615937888622284,1.1273701190948486,0.05242655798792839,0.0812980979681015,0.2740885317325592,0.5247532725334167,0.6575520634651184,0.21875859797000885,0.65234375,0.20526139438152313,0.6521267294883728,0.29852667450904846,0.6729600429534912,0.20699387788772583,0.5345051884651184,0.26688775420188904
1,0.2614530358049605,0.03623788058757782,0.05385918915271759,0.02387930266559124,0.07635622471570969,0.028877966105937958,0.04224246367812157,0.66015625,0.21279814839363098,0.7376301884651184,0.18945445120334625,0.7749565839767456,0.16692641377449036,0.6710069179534912,0.21075935661792755,0.759765625,0.18391558527946472,0.7838541865348816,0.17253753542900085
2,0.19539591007762486,0.026340074837207794,0.03954078629612923,0.01913156732916832,0.05577536299824715,0.021821357309818268,0.032786767929792404,0.7510850429534912,0.18675650656223297,0.8033854365348816,0.16716454923152924,0.8381076455116272,0.14631979167461395,0.765625,0.18456310033798218,0.8315972089767456,0.1575639843940735,0.8461371660232544,0.15228211879730225
3,0.16900442871782514,0.022846248000860214,0.03533710166811943,0.016075238585472107,0.04818141087889671,0.018977893516421318,0.027586529031395912,0.7901475429534912,0.17348290979862213,0.8248698115348816,0.15369047224521637,0.8621962070465088,0.13083598017692566,0.7975260615348816,0.1683034896850586,0.8539496660232544,0.14433009922504425,0.8715277910232544,0.1354692429304123
4,0.1426255771269401,0.019497573375701904,0.029395384714007378,0.013742861337959766,0.041395071893930435,0.016022244468331337,0.022572433575987816,0.8298611044883728,0.15560689568519592,0.8661024570465088,0.13475541770458221,0.8930121660232544,0.11403514444828033,0.8463541865348816,0.14927548170089722,0.8819444179534912,0.12683123350143433,0.9019097089767456,0.11713235825300217
5,0.11931836336023277,0.017102673649787903,0.02465677820146084,0.010836088098585606,0.034923043102025986,0.012541730888187885,0.019258050248026848,0.8643662929534912,0.14034181833267212,0.8919270634651184,0.11693700402975082,0.916015625,0.09843319654464722,0.8745659589767456,0.13157178461551666,0.9118923544883728,0.10401713103055954,0.9173176884651184,0.1011757105588913
6,0.10081312784718142,0.014924547635018826,0.020687313750386238,0.009472972713410854,0.029623886570334435,0.010647212155163288,0.01545719150453806,0.8851996660232544,0.12581631541252136,0.912109375,0.10168369114398956,0.9288194179534912,0.08641371130943298,0.9060329794883728,0.11590613424777985,0.9244791865348816,0.08844325691461563,0.9333767294883728,0.08613164722919464
7,0.08116001615093814,0.011849184520542622,0.015871809795498848,0.007790336851030588,0.02429867535829544,0.008120933547616005,0.013229072093963623,0.9084201455116272,0.10900717973709106,0.9364149570465088,0.08400667458772659,0.9401041865348816,0.07449454069137573,0.9312065839767456,0.10025274008512497,0.9416232705116272,0.07414797693490982,0.9450954794883728,0.0757998675107956
8,0.06625912835200627,0.010085638612508774,0.013060224242508411,0.006629721727222204,0.019731640815734863,0.006518540438264608,0.010233362205326557,0.9314236044883728,0.09155653417110443,0.9496527910232544,0.07078867405653,0.9509548544883728,0.06425943970680237,0.9444444179534912,0.08453831821680069,0.9561631679534912,0.06180713698267937,0.9602864384651184,0.061652131378650665
9,0.054264831667145096,0.00860778708010912,0.010295746847987175,0.0053263939917087555,0.015967434272170067,0.005323401652276516,0.008744069375097752,0.9364149570465088,0.08299420773983002,0.9639756679534912,0.06072218716144562,0.9578993320465088,0.05410601198673248,0.9637587070465088,0.07257851958274841,0.9650607705116272,0.05117420852184296,0.966796875,0.05468590930104256
