,loss,reg_output_0_loss,reg_output_1_loss,reg_output_2_loss,reg_output_3_loss,reg_output_4_loss,reg_output_5_loss,reg_output_0_mae,reg_output_0_rmse,reg_output_0_filter_0_rmse,reg_output_1_mae,reg_output_1_rmse,reg_output_1_filter_0_rmse,reg_output_2_mae,reg_output_2_rmse,reg_output_2_filter_0_rmse,reg_output_3_mae,reg_output_3_rmse,reg_output_3_filter_0_rmse,reg_output_4_mae,reg_output_4_rmse,reg_output_4_filter_0_rmse,reg_output_5_mae,reg_output_5_rmse,reg_output_5_filter_0_rmse
0,10.68486304283142,1.2987433671951294,1.6399974822998047,1.8838192224502563,2.0412650108337402,1.4165395498275757,2.4044973850250244,0.49646246433258057,0.8710429072380066,1.2965519428253174,0.7110053300857544,1.1100233793258667,1.3749278783798218,0.5600312352180481,1.0256085395812988,1.789168119430542,0.9123379588127136,1.3175110816955566,1.5120313167572021,0.6204452514648438,1.0371887683868408,1.6022404432296753,0.9571579694747925,1.4311598539352417,2.0382344722747803
1,7.155514883995056,0.9707103967666626,1.155709147453308,1.0726091861724854,1.3771703243255615,1.0066182613372803,1.572697401046753,0.49022433161735535,0.8429166674613953,1.3437103033065796,0.6132427453994751,0.9765699505805969,1.3491477966308594,0.5120711922645569,0.9097302556037903,1.5456650257110596,0.7360827326774597,1.0835763216018677,1.3339707851409912,0.5013402104377747,0.9017659425735474,1.502895474433899,0.7051391005516052,1.1635555028915405,1.7328401803970337
2,5.536347794532776,0.7456179261207581,0.9230263829231262,0.8532957434654236,1.0709103345870972,0.7489078640937805,1.1945890188217163,0.4344198405742645,0.7637681365013123,1.2497658729553223,0.5641743540763855,0.8995983004570007,1.1688910722732544,0.4550199806690216,0.8323955535888672,1.426567554473877,0.6540712714195251,0.9622085094451904,1.1297307014465332,0.42397037148475647,0.7894532680511475,1.3089529275894165,0.6023682951927185,1.0090199708938599,1.397872805595398
3,4.635877601305643,0.6210018992424011,0.7785316109657288,0.7220118641853333,0.9032197594642639,0.6429421901702881,0.9681705236434937,0.39675039052963257,0.714381754398346,1.2331572771072388,0.5247820019721985,0.8357983231544495,1.1456148624420166,0.412807822227478,0.7698733806610107,1.32465660572052,0.6071710586547852,0.883778989315033,1.0601385831832886,0.38726890087127686,0.7526655197143555,1.3159171342849731,0.5305012464523315,0.9055778384208679,1.3165802955627441
4,3.985053046544393,0.570793092250824,0.6870058178901672,0.6552960276603699,0.7607924342155457,0.5617819428443909,0.7493838667869568,0.38409727811813354,0.7025583982467651,1.230828881263733,0.49132928252220154,0.7928640246391296,1.0746426582336426,0.3918105363845825,0.7534198760986328,1.2732508182525635,0.568530797958374,0.8238680958747864,0.9600496292114258,0.36019718647003174,0.7126279473304749,1.2743852138519287,0.4703136384487152,0.8088557720184326,1.1751518249511719
5,3.572768505414327,0.47446951270103455,0.6206099390983582,0.5755311846733093,0.7182255983352661,0.5028571486473083,0.6810749173164368,0.3486768305301666,0.6526042819023132,1.2285858392715454,0.4762204587459564,0.7611356377601624,1.062772512435913,0.3665560483932495,0.710991621017456,1.2168278694152832,0.5605605244636536,0.8073996901512146,0.9465816617012024,0.3387276530265808,0.6799755096435547,1.2048646211624146,0.43982669711112976,0.7670431733131409,1.0631184577941895
6,3.3149083574612934,0.4727827310562134,0.5887192487716675,0.5437753796577454,0.6366050243377686,0.4687609374523163,0.6042652130126953,0.3484807014465332,0.6601258516311646,1.2428845167160034,0.47469091415405273,0.7479417324066162,1.0311999320983887,0.355084091424942,0.7022840976715088,1.3250195980072021,0.5388013124465942,0.7674388885498047,0.9123681783676147,0.3242906332015991,0.6654719710350037,1.177273154258728,0.4148350954055786,0.7225761413574219,0.9908919930458069
7,2.955126746495565,0.41780534386634827,0.5052993893623352,0.48588189482688904,0.5936977863311768,0.44178885221481323,0.510653555393219,0.32836025953292847,0.6260521411895752,1.1440467834472656,0.4391445219516754,0.6906910538673401,0.945946991443634,0.33385398983955383,0.6667619943618774,1.1559535264968872,0.5172000527381897,0.7419905066490173,0.8898975253105164,0.31096723675727844,0.6480823755264282,1.1962274312973022,0.3766469359397888,0.6677688956260681,0.9610974192619324
8,2.868771231174469,0.4058963358402252,0.4799480438232422,0.4512287974357605,0.5902571082115173,0.4278569221496582,0.5135838985443115,0.3161102831363678,0.6171528697013855,1.2031763792037964,0.42647457122802734,0.6751803159713745,0.9410447478294373,0.3158953785896301,0.6460883021354675,1.188219428062439,0.5131528377532959,0.7404724359512329,0.8684261441230774,0.3017682433128357,0.638313889503479,1.1486434936523438,0.37481266260147095,0.6659745573997498,0.945056140422821
9,2.7164419452349344,0.38562533259391785,0.4525223970413208,0.4389161765575409,0.5666539669036865,0.42836064100265503,0.4443632960319519,0.307740718126297,0.6044924855232239,1.1705822944641113,0.4186447262763977,0.6552229523658752,0.9800602197647095,0.3121351897716522,0.640734851360321,1.1966845989227295,0.5085115432739258,0.7316387295722961,0.9028846621513367,0.30390840768814087,0.6402517557144165,1.1424025297164917,0.3513879179954529,0.6187013983726501,0.947561502456665
