,loss,joint_damage_type_0_loss,joint_damage_type_1_loss,joint_damage_type_2_loss,joint_damage_type_3_loss,joint_damage_type_4_loss,joint_damage_type_5_loss,joint_damage_type_0_binary_accuracy,joint_damage_type_0_brier_score,joint_damage_type_1_binary_accuracy,joint_damage_type_1_brier_score,joint_damage_type_2_binary_accuracy,joint_damage_type_2_brier_score,joint_damage_type_3_binary_accuracy,joint_damage_type_3_brier_score,joint_damage_type_4_binary_accuracy,joint_damage_type_4_brier_score,joint_damage_type_5_binary_accuracy,joint_damage_type_5_brier_score
0,25.15568256378174,0.2096172273159027,0.2409343421459198,0.07140692323446274,0.431695818901062,0.419677734375,0.10765846818685532,0.7886284589767456,0.14871712028980255,0.6640625,0.21990817785263062,0.7582465410232544,0.1585264503955841,0.6124131679534912,0.2702818810939789,0.8784722089767456,0.10887793451547623,0.4659288227558136,0.30717533826828003
1,4.484470360808903,0.0318477600812912,0.05146477743983269,0.023993168026208878,0.07104811817407608,0.03618641197681427,0.05012206733226776,0.6705729365348816,0.20938515663146973,0.7328559160232544,0.18944895267486572,0.7788628339767456,0.1627562940120697,0.6953125,0.20549900829792023,0.7259114384651184,0.17569568753242493,0.7222222089767456,0.1901823878288269
2,3.417040228843689,0.024609621614217758,0.04183364287018776,0.018204854801297188,0.05510978400707245,0.02211248315870762,0.03892050310969353,0.7560763955116272,0.17567485570907593,0.7834201455116272,0.17146360874176025,0.8413628339767456,0.1314496397972107,0.7608506679534912,0.18358737230300903,0.8220486044883728,0.13530179858207703,0.7936198115348816,0.16811129450798035
3,2.9331057800187006,0.022139133885502815,0.035531941801309586,0.016359277069568634,0.04712865501642227,0.01729714497923851,0.03379540517926216,0.7905815839767456,0.1646026223897934,0.8276909589767456,0.15442924201488495,0.8654513955116272,0.12224573642015457,0.814453125,0.16448897123336792,0.8591579794883728,0.12050613760948181,0.8233506679534912,0.1537359058856964
4,2.534756660461426,0.019121820107102394,0.030964937061071396,0.014350000768899918,0.04025833681225777,0.015367944724857807,0.02884404920041561,0.8224826455116272,0.149843230843544,0.8550347089767456,0.13985082507133484,0.8719618320465088,0.11244738101959229,0.849609375,0.14738740026950836,0.8706597089767456,0.10936398059129715,0.8587239384651184,0.1379813402891159
5,2.183285759554969,0.016713030636310577,0.027214761823415756,0.012106576934456825,0.03444845229387283,0.012959253042936325,0.024693358689546585,0.8485243320465088,0.1338689923286438,0.8734809160232544,0.1250215768814087,0.8988715410232544,0.0994117259979248,0.8821614384651184,0.12985055148601532,0.8904079794883728,0.09753856807947159,0.8841145634651184,0.12124339491128922
6,1.8669908808337317,0.013607207685709,0.02210073359310627,0.011137804947793484,0.030048314481973648,0.011829163879156113,0.021130330860614777,0.8817274570465088,0.11650008708238602,0.9127604365348816,0.10850627720355988,0.9055989384651184,0.0918349102139473,0.9012587070465088,0.11634867638349533,0.9027777910232544,0.0889451801776886,0.8999565839767456,0.10757603496313095
7,1.5748671227031283,0.011746409349143505,0.01903621107339859,0.009399058297276497,0.024690700694918633,0.010039418935775757,0.017751939594745636,0.8980034589767456,0.10311496257781982,0.9275173544883728,0.09444501250982285,0.9246962070465088,0.08011415600776672,0.9273003339767456,0.10051149129867554,0.9223090410232544,0.07736493647098541,0.9168837070465088,0.09422812610864639
8,1.2985229657755957,0.010391304269433022,0.014921337366104126,0.00791218038648367,0.020097587257623672,0.009212782606482506,0.013941843062639236,0.9162326455116272,0.09065541625022888,0.9470486044883728,0.0807611346244812,0.9340277910232544,0.06988105922937393,0.9440104365348816,0.08617010712623596,0.9255642294883728,0.071934275329113,0.9418402910232544,0.07930207997560501
9,1.0765403774049547,0.008570922538638115,0.01219860278069973,0.00674190791323781,0.0164948683232069,0.0076079657301306725,0.011874106712639332,0.9359809160232544,0.07880774140357971,0.9598524570465088,0.06800313293933868,0.9446614384651184,0.061061516404151917,0.9581162929534912,0.07336858659982681,0.9463975429534912,0.06188005954027176,0.9496527910232544,0.06903579831123352
