,loss,binary_accuracy,brier_score,val_loss,val_binary_accuracy,val_brier_score
0,0.031214239053428173,0.6038749814033508,0.23461900651454926,0.021978321404934956,0.8690217137336731,0.12585528194904327
1,0.024364836245775224,0.6712499856948853,0.20535977184772491,0.019780795764306497,0.6298912763595581,0.202286034822464
2,0.02252687092870474,0.6977499723434448,0.19487395882606506,0.021648096723546242,0.7668478488922119,0.16439306735992432
3,0.01948168330639601,0.7262499928474426,0.1797155737876892,0.02160156079857,0.844565212726593,0.13082708418369293
4,0.017919646568596362,0.7523750066757202,0.16908571124076843,0.022365066800908797,0.533695638179779,0.22892092168331146
5,0.01661177510023117,0.7674999833106995,0.15938426554203033,0.023773948108006655,0.8494565486907959,0.10971556603908539
6,0.014676135953515768,0.8006250262260437,0.14248038828372955,0.034741728534472396,0.8994565010070801,0.0813702791929245
7,0.014972400166094304,0.8011249899864197,0.14256054162979126,0.024440114739640004,0.8500000238418579,0.11824358254671097
8,0.01320480316132307,0.8266249895095825,0.12884967029094696,0.025751477035147876,0.854891300201416,0.11184169352054596
9,0.012606642168015242,0.8345000147819519,0.12070222944021225,0.02780318093197099,0.841304361820221,0.10884075611829758
10,0.0120060062892735,0.8346250057220459,0.11568165570497513,0.027104918989513456,0.7739130258560181,0.1389530897140503
11,0.011016822788864374,0.8532500267028809,0.10971038788557053,0.030201187710566766,0.8086956739425659,0.12108223140239716
12,0.011648487098515034,0.8498749732971191,0.10847330838441849,0.036329771560648906,0.887499988079071,0.08368773013353348
13,0.010238061863929034,0.8638749718666077,0.10349077731370926,0.03774254256859422,0.8603261113166809,0.09076660871505737
14,0.009147314999252558,0.8842499852180481,0.0913945659995079,0.03009471016261598,0.830978274345398,0.10999409854412079
15,0.009166727822273969,0.8841249942779541,0.08752509951591492,0.031288614432359564,0.801630437374115,0.1221194863319397
16,0.008577720096334816,0.890500009059906,0.08364393562078476,0.027107532593774897,0.8385869860649109,0.1037985235452652
17,0.00851151005551219,0.8948749899864197,0.08098571002483368,0.03767547231360242,0.8489130139350891,0.09603068232536316
18,0.007971181575208902,0.8997499942779541,0.07670313864946365,0.0351129798058035,0.8407608866691589,0.10215620696544647
19,0.008003778478130698,0.8996250033378601,0.07585785537958145,0.06512152720523741,0.927717387676239,0.05846511572599411
20,0.00730343565158546,0.9091249704360962,0.0715765431523323,0.03998263002822882,0.8581521511077881,0.09800249338150024
21,0.006706512778997422,0.9137499928474426,0.06805279105901718,0.042664186330512166,0.8690217137336731,0.0874658152461052
