,loss,binary_accuracy,brier_score,val_loss,val_binary_accuracy,val_brier_score
0,0.048551405936479566,0.6387500166893005,0.22319921851158142,0.028962371067161888,0.9305555820465088,0.07528097182512283
1,0.028815510243177415,0.7961249947547913,0.15322521328926086,0.017871645910557933,0.9281401038169861,0.06772519648075104
2,0.019858400054275988,0.8529999852180481,0.11550675332546234,0.01779130672534498,0.9033816456794739,0.08246016502380371
3,0.017842117227613925,0.8766250014305115,0.10330550372600555,0.01684738647264357,0.8484299778938293,0.1111283004283905
4,0.016194356821477414,0.8866249918937683,0.09342856705188751,0.017778863288605444,0.8435990214347839,0.11017853766679764
5,0.014269076555967332,0.8971250057220459,0.08548475056886673,0.016245997797411222,0.8943236470222473,0.0825771912932396
6,0.011917154237627983,0.9091249704360962,0.0741061121225357,0.016402568829317506,0.8665459156036377,0.09795991331338882
7,0.012419364355504513,0.918874979019165,0.07095228135585785,0.022514108783350542,0.8097826242446899,0.12370038777589798
8,0.010892725091427564,0.9232500195503235,0.06571939587593079,0.020322123846898858,0.9154589176177979,0.06042873114347458
9,0.00973796252720058,0.9350000023841858,0.058542653918266296,0.01895292457461787,0.91847825050354,0.05881639942526817
10,0.0092674615457654,0.9401249885559082,0.055076561868190765,0.018943026724558037,0.9112318754196167,0.0663326233625412
11,0.008374350180849434,0.9441249966621399,0.04957663640379906,0.020915846358268306,0.9329710006713867,0.046915411949157715
12,0.008509162204340101,0.9427499771118164,0.0505850650370121,0.022755440355887495,0.9299516677856445,0.05327729135751724
13,0.007459710137918591,0.9477499723434448,0.04623980075120926,0.0234649440535577,0.9444444179534912,0.043701786547899246
14,0.00738758597150445,0.953249990940094,0.04225825145840645,0.058783743266338624,0.9414251446723938,0.049727458506822586
15,0.007111914534121752,0.9506250023841858,0.04432190582156181,0.024382830498954997,0.9009661674499512,0.0688186064362526
16,0.00589319066144526,0.9599999785423279,0.036949124187231064,0.022613293323397208,0.9245169162750244,0.053809501230716705
17,0.0061754837771877645,0.9605000019073486,0.03646816313266754,0.02729482136111563,0.9353864789009094,0.04730364307761192
18,0.005231838535517454,0.9651250243186951,0.03288743272423744,0.028789535021552674,0.9408212304115295,0.044036898761987686
19,0.005530861834064126,0.9628750085830688,0.0325583778321743,0.024868415655174222,0.9064009785652161,0.06596077978610992
20,0.005126876765396446,0.9692500233650208,0.031054213643074036,0.03560021145340915,0.9359903335571289,0.04858825355768204
21,0.00484458209760487,0.9664999842643738,0.029197491705417633,0.02411957102147146,0.8925120830535889,0.08179435133934021
22,0.004128722074907273,0.9725000262260437,0.026075715199112892,0.02511229875157229,0.9227052927017212,0.054499804973602295
23,0.004627789575606584,0.972000002861023,0.027222510427236557,0.03606836903110469,0.9516907930374146,0.03885982558131218
24,0.00374587826943025,0.9756249785423279,0.023059608414769173,0.0350896511047792,0.9353864789009094,0.04695763438940048
