,loss,reg_output_0_loss,reg_output_1_loss,reg_output_2_loss,reg_output_3_loss,reg_output_4_loss,reg_output_5_loss,reg_output_0_mae,reg_output_0_rmse,reg_output_0_filter_0_rmse,reg_output_1_mae,reg_output_1_rmse,reg_output_1_filter_0_rmse,reg_output_2_mae,reg_output_2_rmse,reg_output_2_filter_0_rmse,reg_output_3_mae,reg_output_3_rmse,reg_output_3_filter_0_rmse,reg_output_4_mae,reg_output_4_rmse,reg_output_4_filter_0_rmse,reg_output_5_mae,reg_output_5_rmse,reg_output_5_filter_0_rmse
0,23.236625258127848,3.8465888500213623,3.9175477027893066,3.8714118003845215,4.094810962677002,3.468067169189453,4.0381999015808105,1.253672480583191,1.6643604040145874,1.5445276498794556,1.3222787380218506,1.69199800491333,1.5496293306350708,1.2571368217468262,1.7016282081604004,1.8575507402420044,1.4290484189987183,1.8112750053405762,1.7610450983047485,1.0990058183670044,1.5418167114257812,1.7181636095046997,1.0885618925094604,1.5551204681396484,1.7416011095046997
1,14.388760089874268,2.4466404914855957,2.590630292892456,2.2667341232299805,2.284074306488037,2.032336473464966,2.7683441638946533,0.9421783685684204,1.3152092695236206,1.4318256378173828,1.0683815479278564,1.4032363891601562,1.4131169319152832,0.9193633794784546,1.3250868320465088,1.453115701675415,1.001872181892395,1.339377760887146,1.364401936531067,0.8105174899101257,1.211098313331604,1.3065078258514404,0.9010957479476929,1.3439884185791016,1.5167967081069946
2,10.065055243174235,1.677976369857788,1.903951644897461,1.5607720613479614,1.5831776857376099,1.355475664138794,1.9837017059326172,0.8105314373970032,1.1358752250671387,1.1297757625579834,0.9183099865913391,1.2232165336608887,1.1960328817367554,0.7513113021850586,1.1094807386398315,1.2050875425338745,0.8533814549446106,1.1465888023376465,1.004914402961731,0.673794150352478,1.018984079360962,1.199728012084961,0.7679498791694641,1.1684025526046753,1.3914921283721924
3,7.3247706969579065,1.2304943799972534,1.4660446643829346,1.1356127262115479,1.1549171209335327,0.9011994004249573,1.43650221824646,0.7106996178627014,1.0014485120773315,1.092104196548462,0.855598509311676,1.125091314315796,1.1112167835235596,0.6514691710472107,0.9678439497947693,1.1282753944396973,0.7517891526222229,0.9976023435592651,1.0439164638519287,0.5644234418869019,0.8507395386695862,1.0243645906448364,0.6614030599594116,1.0141708850860596,1.214975118637085
4,5.610428841908773,0.9380080699920654,1.1878788471221924,0.8852220177650452,0.8924081921577454,0.6384615302085876,1.068449854850769,0.6303020119667053,0.8952137231826782,0.8693907260894775,0.7865986227989197,1.0321098566055298,1.0713748931884766,0.5773590803146362,0.8691743612289429,0.9959704279899597,0.6734648942947388,0.896750807762146,0.8258751034736633,0.4739055335521698,0.7290019392967224,0.937457263469696,0.5699462294578552,0.886873185634613,1.0918328762054443
5,4.51010734240214,0.7100000977516174,0.9687584042549133,0.7291341423988342,0.7705944180488586,0.5035538077354431,0.8280668258666992,0.5575545430183411,0.7890332341194153,0.8013572692871094,0.7236354947090149,0.9476065039634705,0.9718292355537415,0.5292946100234985,0.8021147847175598,0.9727205634117126,0.6350175142288208,0.8402671217918396,0.7851488590240479,0.42137134075164795,0.6521320939064026,0.857181966304779,0.5121374726295471,0.7940744161605835,0.9401540160179138
6,3.736883044242859,0.5750696659088135,0.8108903169631958,0.6385496258735657,0.6618800759315491,0.40601667761802673,0.6444767117500305,0.5038474798202515,0.7149288058280945,0.7338778376579285,0.6650751829147339,0.875101625919342,0.8795625567436218,0.49457257986068726,0.7571752667427063,0.9153628945350647,0.5873374342918396,0.7825933694839478,0.7691277265548706,0.3789790868759155,0.5930874347686768,0.735477089881897,0.4548105001449585,0.7165207266807556,0.9014450907707214
7,3.2228423794110617,0.501563310623169,0.7296541929244995,0.5438944101333618,0.585835874080658,0.3497184216976166,0.5121761560440063,0.475527286529541,0.6747565865516663,0.6963338255882263,0.6368997693061829,0.8364761471748352,0.8859720230102539,0.45505988597869873,0.7049006223678589,0.9060602188110352,0.5611103177070618,0.7406992316246033,0.7237659692764282,0.35194167494773865,0.5566522479057312,0.693943202495575,0.4086541533470154,0.6520543694496155,0.8109244108200073
8,2.9038187344868978,0.4416036009788513,0.6710925698280334,0.5049026608467102,0.5411164164543152,0.3152458071708679,0.42985767126083374,0.4471994638442993,0.6349238753318787,0.6835626363754272,0.6131256222724915,0.8050834536552429,0.897222638130188,0.4367516338825226,0.680611789226532,0.839247465133667,0.5392348170280457,0.7147397398948669,0.7083134055137634,0.33514636754989624,0.5325995087623596,0.7153455018997192,0.3780824542045593,0.6056621074676514,0.810474157333374
9,2.6700592676798505,0.4077574908733368,0.6159399747848511,0.47261324524879456,0.49421918392181396,0.2959619164466858,0.3835676312446594,0.43159863352775574,0.6118919849395752,0.6349357962608337,0.587933361530304,0.7710316181182861,0.7828518152236938,0.42503198981285095,0.6589391231536865,0.7944899201393127,0.5089395642280579,0.6821438074111938,0.6418606638908386,0.3233766257762909,0.5187374949455261,0.6467506289482117,0.3587721586227417,0.5798240900039673,0.7218812704086304
