,loss,mae,rmse,filter_0_rmse
0,4.213554692268372,1.371993899345398,1.7182708978652954,1.5945693254470825
1,2.496908093753614,1.0522549152374268,1.3745871782302856,1.2895618677139282
2,2.074455752498225,0.9688789248466492,1.2670782804489136,1.2150276899337769
3,1.7122157404297276,0.8832948207855225,1.1622793674468994,1.1267324686050415
4,1.4595261451445127,0.8304641842842102,1.0964778661727905,1.0534088611602783
5,1.2240239152782841,0.770736038684845,1.0170669555664062,0.9168000817298889
6,1.0097614573804956,0.7175036072731018,0.9390979409217834,0.8712239861488342
7,0.8544548897366775,0.6628642082214355,0.872730553150177,0.8387887477874756
8,0.7546633417669095,0.6317187547683716,0.8284199833869934,0.7846289277076721
9,0.6355637835828881,0.5844218730926514,0.7672516703605652,0.7423082590103149
10,0.5786680507032494,0.5605780482292175,0.734337568283081,0.6982028484344482
11,0.5164379703371148,0.5338056683540344,0.6976860165596008,0.6838046312332153
12,0.4920835902816371,0.5214357376098633,0.6836244463920593,0.6610687971115112
13,0.4452960524119829,0.4971267282962799,0.6499098539352417,0.5852866172790527
14,0.42493482655600495,0.4842630922794342,0.6351616978645325,0.6024594306945801
15,0.41297757076589686,0.4738415479660034,0.6255477666854858,0.5734592080116272
16,0.3976215337452136,0.4659508168697357,0.616111695766449,0.5634124279022217
17,0.3793892370242822,0.4551771581172943,0.5993762016296387,0.543447732925415
18,0.34708330246963,0.43591809272766113,0.5728916525840759,0.5615877509117126
19,0.33891934948532204,0.43149855732917786,0.5679211616516113,0.5062798261642456
20,0.327801875770092,0.4223618805408478,0.5577043890953064,0.5144288539886475
21,0.33139390843479255,0.42497241497039795,0.5615793466567993,0.5209108591079712
22,0.3197329510983668,0.41387856006622314,0.5504409670829773,0.4937172830104828
23,0.30245925321390754,0.4036744236946106,0.5358134508132935,0.4964654743671417
24,0.3001094195403551,0.4012879729270935,0.5341132879257202,0.48736459016799927
25,0.29464140369703895,0.3950173556804657,0.5267118215560913,0.4825224280357361
26,0.28835616892105653,0.3936753571033478,0.5222587585449219,0.49247846007347107
27,0.2807041346242553,0.3873315453529358,0.5149735808372498,0.460724800825119
28,0.2798820444627812,0.38564011454582214,0.513897716999054,0.4807395935058594
29,0.2695963046268413,0.3776906132698059,0.5033628940582275,0.4623452126979828
30,0.26732032628435837,0.3775481879711151,0.5019418001174927,0.45995956659317017
31,0.2612061954642597,0.37159886956214905,0.49569305777549744,0.44185543060302734
32,0.25669492734105964,0.3659634590148926,0.4908502697944641,0.475201815366745
33,0.2572670627581446,0.36605915427207947,0.49080413579940796,0.4477901756763458
34,0.25321402322304876,0.36260801553726196,0.48667412996292114,0.4505608081817627
35,0.24672435584821198,0.3615444302558899,0.48211434483528137,0.42649802565574646
36,0.2458754708108149,0.3564356863498688,0.47924816608428955,0.43570053577423096
37,0.23283044511550352,0.35046452283859253,0.4652509093284607,0.4468756914138794
38,0.23035072707816173,0.34420427680015564,0.4637864828109741,0.4331744611263275
39,0.2309237008032046,0.3469221889972687,0.46485957503318787,0.42317843437194824
40,0.2214987584634831,0.3371439576148987,0.4538963735103607,0.42818576097488403
41,0.22151559073674051,0.33660221099853516,0.4531320333480835,0.3979817032814026
42,0.23188493432183016,0.34463486075401306,0.46302148699760437,0.41136375069618225
43,0.21929165089600963,0.33428534865379333,0.4512491226196289,0.42625969648361206
44,0.21898319615345252,0.3328302502632141,0.4518239498138428,0.4383487105369568
45,0.2088322882197405,0.32724863290786743,0.44119971990585327,0.3907081186771393
46,0.20481432072426142,0.3211531639099121,0.4357560873031616,0.40909817814826965
47,0.20711722558266238,0.3249537944793701,0.43877407908439636,0.41183456778526306
48,0.20171318148311815,0.3180464804172516,0.432717502117157,0.3793087601661682
49,0.20427261449788747,0.32241368293762207,0.43402761220932007,0.39075860381126404
50,0.2034384817669266,0.3186478912830353,0.4342562258243561,0.38895320892333984
51,0.20132012790755222,0.315151184797287,0.430502712726593,0.3856324553489685
52,0.20188207842017475,0.3174242377281189,0.434059739112854,0.38991859555244446
53,0.1993892704969958,0.314917653799057,0.4282359480857849,0.397639662027359
54,0.20080615850655656,0.31685999035835266,0.430267870426178,0.3907688856124878
55,0.1943181075155735,0.31160682439804077,0.42161956429481506,0.3809066414833069
56,0.18467258693356264,0.3042731285095215,0.41282907128334045,0.39027851819992065
57,0.18613907443849664,0.303483247756958,0.4137829840183258,0.39452192187309265
58,0.18524618815434607,0.3044244647026062,0.4138674736022949,0.36469781398773193
59,0.17958770508044644,0.2994996905326843,0.40669968724250793,0.36043134331703186
60,0.18408918517984843,0.30086663365364075,0.4112062156200409,0.3672471344470978
61,0.18653811141848564,0.3039286434650421,0.41242387890815735,0.3578614592552185
62,0.1840823156268973,0.2989257276058197,0.4091450273990631,0.3768515884876251
63,0.1764272906670445,0.2933783531188965,0.4012194573879242,0.37579625844955444
64,0.1607974828073853,0.2794237732887268,0.38494083285331726,0.3548176884651184
65,0.17690207809209824,0.2904078960418701,0.4004565179347992,0.3529796004295349
66,0.17336931750178336,0.2869585454463959,0.398097962141037,0.3685058653354645
67,0.1662396841535443,0.2846662402153015,0.3904452621936798,0.3560248613357544
68,0.17645341993162506,0.29533252120018005,0.3997291624546051,0.35112816095352173
69,0.1649488030295623,0.28219595551490784,0.3863185942173004,0.347380667924881
70,0.16634417854641614,0.28514623641967773,0.3891717493534088,0.35001063346862793
71,0.1581477778130456,0.2740279734134674,0.37828344106674194,0.3457060158252716
72,0.16937587257278594,0.28582605719566345,0.3932318389415741,0.35532423853874207
73,0.15874347784801535,0.2761089503765106,0.3804926872253418,0.34246742725372314
74,0.16444965914676063,0.28044891357421875,0.38655760884284973,0.36563268303871155
75,0.1682255447302994,0.2818550765514374,0.38961437344551086,0.3566947877407074
76,0.16254670412132616,0.27709072828292847,0.38239869475364685,0.3391824960708618
77,0.16286433592046562,0.2801038324832916,0.3839763104915619,0.35278943181037903
78,0.1529227910465316,0.27051761746406555,0.3718426823616028,0.34593844413757324
79,0.17869374250110828,0.2921353876590729,0.39932069182395935,0.38219255208969116
80,0.1556849363799158,0.27148881554603577,0.37488073110580444,0.3350449800491333
81,0.15699737224923938,0.27189186215400696,0.3760569989681244,0.34278520941734314
82,0.15631555218837764,0.26903530955314636,0.3729376196861267,0.3655286729335785
83,0.15565339440577908,0.26869431138038635,0.3732691705226898,0.33508121967315674
84,0.1485982112978634,0.2640766203403473,0.3652421534061432,0.3251851201057434
85,0.16081368393803896,0.27406811714172363,0.3801800310611725,0.35957178473472595
86,0.15329417445157703,0.2724941670894623,0.37101390957832336,0.352896511554718
87,0.15285785978561953,0.26365065574645996,0.3700462281703949,0.3352316915988922
88,0.14150504885535492,0.2558288872241974,0.3561837077140808,0.3367058038711548
89,0.14640496443761022,0.2616789638996124,0.3609597980976105,0.32874903082847595
90,0.15705810865681422,0.2729579508304596,0.3761313855648041,0.3685623109340668
91,0.1496506515694292,0.26451340317726135,0.36551398038864136,0.3242872953414917
92,0.14391910457297374,0.2590915858745575,0.3597649931907654,0.3164146840572357
93,0.13665847794005745,0.2499232441186905,0.3492604196071625,0.31321755051612854
94,0.1397551713217246,0.25410452485084534,0.3531883656978607,0.32915806770324707
95,0.1408974701832784,0.2551935613155365,0.3544052243232727,0.32421016693115234
96,0.14629708420681325,0.2599608302116394,0.36051568388938904,0.3393234610557556
97,0.1352441677333493,0.25032559037208557,0.34747543931007385,0.3153623640537262
98,0.13790797322596374,0.24969609081745148,0.35234037041664124,0.3305070996284485
99,0.14326517054517018,0.2586684823036194,0.357405424118042,0.33018994331359863
100,0.1372638216732364,0.2501377761363983,0.3485748767852783,0.3192812502384186
101,0.13860206211868084,0.2529832422733307,0.35297268629074097,0.3163931369781494
102,0.14168733456417135,0.25542372465133667,0.3544756770133972,0.3156936764717102
103,0.138503087978614,0.25011250376701355,0.3489112854003906,0.3246401846408844
104,0.1382291308359096,0.2541046142578125,0.3489045798778534,0.32105952501296997
105,0.12968476861715317,0.24316193163394928,0.33924636244773865,0.31298351287841797
106,0.13239320087197579,0.24342654645442963,0.34191545844078064,0.3020685315132141
107,0.1339782568577089,0.24928636848926544,0.34401217103004456,0.32577595114707947
108,0.1330068738836991,0.24639278650283813,0.343917578458786,0.31678369641304016
109,0.1245219409073654,0.23795351386070251,0.33146604895591736,0.2975476384162903
110,0.13022322970393457,0.2432013303041458,0.33904579281806946,0.28495946526527405
111,0.1317477574866069,0.24414968490600586,0.3407626450061798,0.294962614774704
112,0.12710212688697012,0.23689711093902588,0.3346015214920044,0.30797815322875977
113,0.1229041845782807,0.23398268222808838,0.32716667652130127,0.2928241789340973
114,0.11597811346383471,0.22848214209079742,0.3185094892978668,0.2882988452911377
115,0.1386434565837446,0.24973778426647186,0.3485918939113617,0.30754566192626953
116,0.13504188970515602,0.24653346836566925,0.34421494603157043,0.31295058131217957
117,0.11317180526491842,0.22491826117038727,0.3159906566143036,0.28260043263435364
118,0.1256485908439285,0.2358880639076233,0.3307630717754364,0.3083908259868622
119,0.12630459511358488,0.23909056186676025,0.3337618112564087,0.31095385551452637
120,0.12469743237291511,0.23599007725715637,0.33075156807899475,0.31692177057266235
121,0.12384703361282223,0.23327964544296265,0.32943519949913025,0.2855623662471771
122,0.11732152496513568,0.23006416857242584,0.3193615674972534,0.2894858121871948
123,0.12708843083758103,0.240019753575325,0.3345652222633362,0.290774405002594
124,0.1154254131803387,0.22626595199108124,0.3159724473953247,0.28562676906585693
125,0.11759596072921627,0.22750966250896454,0.31838274002075195,0.28418341279029846
126,0.1205281322331805,0.23107460141181946,0.32351189851760864,0.29979410767555237
127,0.11636545254211676,0.2261640876531601,0.31900256872177124,0.29464343190193176
128,0.11971657793772848,0.23031701147556305,0.3250775635242462,0.3139755129814148
129,0.1228206839216383,0.2348688840866089,0.3285352289676666,0.3034345209598541
