,loss,reg_output_0_loss,reg_output_1_loss,reg_output_2_loss,reg_output_3_loss,reg_output_4_loss,reg_output_5_loss,reg_output_0_mae,reg_output_0_rmse,reg_output_0_filter_0_rmse,reg_output_1_mae,reg_output_1_rmse,reg_output_1_filter_0_rmse,reg_output_2_mae,reg_output_2_rmse,reg_output_2_filter_0_rmse,reg_output_3_mae,reg_output_3_rmse,reg_output_3_filter_0_rmse,reg_output_4_mae,reg_output_4_rmse,reg_output_4_filter_0_rmse,reg_output_5_mae,reg_output_5_rmse,reg_output_5_filter_0_rmse
0,197.72425448099773,1.895447850227356,2.0569908618927,2.3891961574554443,2.9889004230499268,1.0280613899230957,1.0000529289245605,0.9908408522605896,1.2319626808166504,1.3166013956069946,1.1919115781784058,1.387981653213501,1.388317584991455,0.8632417917251587,1.2142530679702759,1.4921263456344604,1.2601925134658813,1.5183748006820679,1.5438185930252075,0.726760745048523,0.997496485710144,1.3023436069488525,0.7016164064407349,0.9845167994499207,1.312727451324463
1,99.16276079813639,0.9171901941299438,1.1344809532165527,1.0566083192825317,1.2241069078445435,0.7439612150192261,0.7229706645011902,0.7484464645385742,0.9519129991531372,0.9686495065689087,0.9118446111679077,1.0611686706542969,1.00462806224823,0.7367419600486755,1.0119251012802124,1.232481598854065,0.9472211003303528,1.1018736362457275,1.0425400733947754,0.5699741244316101,0.8456804752349854,1.0550655126571655,0.5483752489089966,0.8351532220840454,1.0739744901657104
2,80.788494682312,0.7047498822212219,0.9391145706176758,0.9215630888938904,0.9080972671508789,0.6666690707206726,0.6429623365402222,0.612184464931488,0.8311260342597961,0.8693466782569885,0.795754611492157,0.9642559885978699,0.9489672780036926,0.6546630859375,0.9411669373512268,1.0840187072753906,0.7815581560134888,0.9493402242660522,0.8695451617240906,0.524800181388855,0.7972017526626587,0.9704706072807312,0.49732205271720886,0.7884402871131897,1.0039000511169434
3,72.51510003407796,0.6289680004119873,0.8597061634063721,0.8199458718299866,0.8033896088600159,0.6052504181861877,0.5753408670425415,0.5646291375160217,0.779964029788971,0.811347246170044,0.751023530960083,0.9212571978569031,0.9422925114631653,0.5929288268089294,0.8848167657852173,1.0373668670654297,0.7055681943893433,0.889285683631897,0.8364770412445068,0.48995643854141235,0.7592390179634094,0.9542376399040222,0.4585288465023041,0.7432846426963806,0.9769294261932373
4,69.03670667012533,0.5799643993377686,0.8242576122283936,0.779712438583374,0.7600733041763306,0.5859129428863525,0.5656851530075073,0.5411856174468994,0.75002121925354,0.7884796857833862,0.7343590259552002,0.9031453728675842,0.9134071469306946,0.577475368976593,0.8655385375022888,1.0083633661270142,0.67568439245224,0.8642181754112244,0.8388262987136841,0.48237162828445435,0.7491600513458252,0.9088405966758728,0.4550696313381195,0.7384000420570374,0.9120208024978638
5,66.27066300710042,0.5524955987930298,0.7990835905075073,0.7493904829025269,0.7351548075675964,0.5520410537719727,0.5387672185897827,0.5263964533805847,0.7323415875434875,0.7921320199966431,0.7205566167831421,0.889421284198761,0.9614524841308594,0.5582874417304993,0.8479334115982056,0.95329350233078,0.6575049757957458,0.8462538123130798,0.8121915459632874,0.4662545621395111,0.7253471612930298,0.9262648224830627,0.44007959961891174,0.7201891541481018,1.006894588470459
6,61.86494471232096,0.5121344923973083,0.7566550970077515,0.699411928653717,0.6833536624908447,0.5172119140625,0.4950319528579712,0.5046477317810059,0.7038286328315735,0.7675144076347351,0.6996389031410217,0.864788830280304,0.9079540967941284,0.5376423597335815,0.8186005353927612,0.9305902719497681,0.6353453993797302,0.8176997303962708,0.8469282388687134,0.4488163888454437,0.7011285424232483,0.8353613615036011,0.42142391204833984,0.6891835927963257,0.8397893309593201
7,59.05899194081624,0.4943205714225769,0.7402351498603821,0.6471884250640869,0.6657754182815552,0.4741276800632477,0.4576115012168884,0.4841456711292267,0.6881542801856995,0.7714426517486572,0.6793126463890076,0.8557090163230896,0.9300012588500977,0.5026736259460449,0.7867202758789062,0.9180958271026611,0.6151766180992126,0.8046091198921204,0.8248777985572815,0.42606955766677856,0.6722273230552673,0.7985817193984985,0.4001571536064148,0.6619773507118225,0.831088662147522
8,57.64826583862305,0.47502797842025757,0.7169269323348999,0.6494663953781128,0.6403090357780457,0.46551740169525146,0.4602404236793518,0.4764986038208008,0.6763850450515747,0.7281209230422974,0.6759666204452515,0.8422625660896301,0.8812780380249023,0.5071728825569153,0.7903664708137512,0.9436692595481873,0.6012890338897705,0.7884406447410583,0.7526350617408752,0.4246193468570709,0.665061891078949,0.8236365914344788,0.4046050012111664,0.662842333316803,0.8631331324577332
9,56.022985776265465,0.47352102398872375,0.7225666642189026,0.6122101545333862,0.6171712875366211,0.4443868100643158,0.42523887753486633,0.48015096783638,0.6754257678985596,0.7216960191726685,0.6756008267402649,0.8450047969818115,0.9280584454536438,0.49604934453964233,0.7680920958518982,0.9265850782394409,0.5954696536064148,0.7747511267662048,0.7352281212806702,0.412304550409317,0.6468422412872314,0.8440037965774536,0.3888675570487976,0.6359971165657043,0.8356274962425232
