,loss,binary_accuracy,brier_score
0,0.1254198794606431,0.7889726758003235,0.1485247015953064
1,0.029635124850547177,0.8293821811676025,0.12161264568567276
2,0.0256996918576716,0.8498563170433044,0.11271452903747559
3,0.02270767809930204,0.8609015941619873,0.10750705003738403
4,0.021755449366809308,0.8674569129943848,0.10411995649337769
5,0.02049592072037102,0.8740122318267822,0.10219322144985199
6,0.019009751385484618,0.8860452771186829,0.0956827774643898
7,0.01802957433693368,0.8890984058380127,0.09389146417379379
8,0.017914086815783346,0.8914331793785095,0.09144263714551926
9,0.017377739959535586,0.8931393623352051,0.09082971513271332
10,0.01658870421093086,0.9005028605461121,0.08690556138753891
11,0.016143231963117916,0.9020294547080994,0.08422942459583282
12,0.015534940186416966,0.9035560488700867,0.08436433970928192
13,0.015414919490101694,0.9060704112052917,0.08053488284349442
14,0.013978529384295488,0.9168462753295898,0.07541698217391968
15,0.01463217957844508,0.912715494632721,0.0782327875494957
16,0.013496468903432632,0.9173850417137146,0.07354318350553513
17,0.013807572756262347,0.9178340435028076,0.07372595369815826
18,0.013476331108089152,0.9186422228813171,0.0729217380285263
19,0.012629704292992065,0.9282507300376892,0.06807687878608704
20,0.012614666387952608,0.9248383641242981,0.06818702071905136
21,0.012255914177445844,0.9275323152542114,0.065098337829113
22,0.01206188522621818,0.9255567789077759,0.06601108610630035
23,0.011354075519946116,0.9319324493408203,0.06190619617700577
24,0.011732132045616364,0.9313936829566956,0.06454814970493317
25,0.011329024173747534,0.9313936829566956,0.0614469088613987
26,0.01073387323011612,0.9355244040489197,0.05933527648448944
27,0.01052479922835683,0.938667356967926,0.058478258550167084
28,0.010727065925796827,0.936332643032074,0.05860605463385582
29,0.010126384344465774,0.9385775923728943,0.05654958263039589
30,0.009887001204208053,0.9436063170433044,0.05427037179470062
31,0.009822831574784613,0.9390265941619873,0.055375054478645325
32,0.009052736074503126,0.9476472735404968,0.05049944296479225
33,0.009404426266642651,0.9428879022598267,0.0521932914853096
34,0.009169848892709305,0.9454023241996765,0.051885031163692474
35,0.009296181218313247,0.9449533224105835,0.05118399113416672
36,0.00853965486581812,0.9507902264595032,0.04961324483156204
37,0.008472213551038128,0.9533045887947083,0.04660194367170334
38,0.00846663677272783,0.9493534564971924,0.048083994537591934
39,0.008295898277569434,0.9524964094161987,0.04628121107816696
40,0.007964288826560837,0.9539331793785095,0.04530108720064163
41,0.007957846624776721,0.9511494040489197,0.045440152287483215
42,0.007912934393803963,0.953574001789093,0.04479673132300377
43,0.008300283011156082,0.9529454112052917,0.04525259509682655
44,0.007612315884352416,0.9565373659133911,0.043457597494125366
45,0.00770688336877816,0.9541127681732178,0.04454724118113518
46,0.006972213661105469,0.9595007300376892,0.04126746207475662
47,0.007050870022543803,0.9574353694915771,0.04161422327160835
48,0.006767099444893585,0.9610273241996765,0.039834167808294296
49,0.006580490907975312,0.9611170887947083,0.039425790309906006
50,0.0069657919805325656,0.9598599076271057,0.039631590247154236
51,0.006472165246718916,0.9631824493408203,0.03826165571808815
52,0.0066260959787144405,0.9612069129943848,0.03917402774095535
53,0.006386230994101571,0.9653376340866089,0.03760560229420662
54,0.006695449021751939,0.9628232717514038,0.038531962782144547
55,0.0065852465969778,0.9619252681732178,0.038364313542842865
56,0.006314406508644079,0.9646192789077759,0.037648674100637436
57,0.006398589304787503,0.9637212753295898,0.037413980811834335
58,0.006062430328282731,0.9655172228813171,0.036765240132808685
59,0.005887129873936546,0.9668642282485962,0.035710256546735764
60,0.005829158573593387,0.967402994632721,0.03528069704771042
61,0.00582504044715101,0.9679418206214905,0.0354936309158802
62,0.005694850305116725,0.9689295887947083,0.03485215827822685
63,0.005793986444618425,0.9666846394538879,0.035641010850667953
64,0.005986469926248337,0.9692887663841248,0.034695371985435486
65,0.005605653383308786,0.9682112336158752,0.03418295457959175
66,0.00564088529757299,0.9666846394538879,0.035075701773166656
67,0.006014977207129029,0.9636314511299133,0.03632434085011482
68,0.006121133074121571,0.9667744040489197,0.03544975444674492
69,0.005836851782454499,0.9660560488700867,0.0355670265853405
70,0.005832373092336388,0.967402994632721,0.0347982756793499
71,0.005391358219932808,0.969917356967926,0.034037187695503235
72,0.005566054904276784,0.9684805870056152,0.0342019684612751
73,0.005765768605680473,0.9674928188323975,0.034764450043439865
74,0.00526337885436998,0.9700071811676025,0.03350961208343506
