,loss,mae,rmse,filter_0_rmse,val_loss,val_mae,val_rmse,val_filter_0_rmse
29,0.5196273219996486,0.5413987040519714,0.710332989692688,0.6641354560852051,0.46595597152526563,0.480503112077713,0.6672671437263489,0.7477597594261169
30,0.4875716334786908,0.524010181427002,0.6880285739898682,0.6434600949287415,0.6080532933656986,0.5993432402610779,0.7706475853919983,0.7892336249351501
31,0.4936681482298621,0.5293598175048828,0.6929954290390015,0.6136678457260132,0.4956127577103101,0.5056754350662231,0.6904448866844177,0.754119336605072
32,0.4877860100104891,0.5242281556129456,0.6881608366966248,0.6455681920051575,0.5174621962583982,0.5293639302253723,0.7078214883804321,0.7563201189041138
33,0.49601751339846645,0.5277949571609497,0.6954394578933716,0.6549150943756104,0.5498155607626989,0.5594548583030701,0.7315976619720459,0.7676740884780884
34,0.4865616744962232,0.5241287350654602,0.6884172558784485,0.6347512602806091,0.44750468318278974,0.4579131007194519,0.6507472395896912,0.740480363368988
35,0.47551060133966905,0.5161246657371521,0.6798245310783386,0.6047009229660034,0.542727781029848,0.5550279021263123,0.727020800113678,0.7609854340553284
36,0.48455579897453044,0.5220277309417725,0.6882079243659973,0.638831615447998,0.5039163277699397,0.5304952263832092,0.6998230814933777,0.7480173110961914
37,0.462320190976406,0.5077477097511292,0.6707757711410522,0.6431331634521484,0.4263799608899997,0.43766525387763977,0.6327589750289917,0.7370753884315491
38,0.46668118526195657,0.5102768540382385,0.6736387610435486,0.6398078203201294,0.5542240819105735,0.5644712448120117,0.7352969646453857,0.7657333016395569
39,0.45529660561989094,0.5033292770385742,0.6662186980247498,0.6126405000686646,0.5141008805770141,0.5294662714004517,0.7062548995018005,0.7499796152114868
40,0.45943643471290324,0.5043380260467529,0.6680890321731567,0.6176055073738098,0.5258424155987226,0.5351924300193787,0.7146937251091003,0.7563825845718384
41,0.45977440640844147,0.5082749724388123,0.6687725782394409,0.6267627477645874,0.44581590363612544,0.4715075194835663,0.6540589928627014,0.7368500232696533
42,0.45686027572072785,0.5033593773841858,0.6670656204223633,0.6219664216041565,0.46183930795926315,0.48282310366630554,0.6661922931671143,0.7330609560012817
43,0.444130611625211,0.4973996877670288,0.6583633422851562,0.6153553128242493,0.4654460916152367,0.4897218942642212,0.6698542237281799,0.7370380163192749
44,0.4516518792201733,0.5021107196807861,0.6637516617774963,0.6169309020042419,0.4553174961071748,0.4741332232952118,0.660458505153656,0.7398908138275146
45,0.4381568570589197,0.4904259443283081,0.6523088216781616,0.6215561628341675,0.4779406235768245,0.4967951476573944,0.6787220239639282,0.739307701587677
46,0.4468767836176116,0.4976935088634491,0.6589629054069519,0.5882164239883423,0.4333571665562116,0.4569298028945923,0.642961859703064,0.7278462052345276
47,0.4425449092840326,0.49752792716026306,0.6568260788917542,0.5928115844726562,0.4839727741021376,0.506155788898468,0.6842237114906311,0.7393238544464111
