,loss,binary_accuracy,brier_score
0,0.06528997865930802,0.7773211598396301,0.154253751039505
1,0.027126648990878823,0.837743878364563,0.12299932539463043
2,0.023426805692859466,0.8565300107002258,0.11306018382310867
3,0.02155652347241523,0.8652005195617676,0.10830171406269073
4,0.020289005700907956,0.8774837255477905,0.10320927947759628
5,0.019477026397093183,0.8816835284233093,0.09961964190006256
6,0.01827784546925498,0.8866961598396301,0.09555765986442566
7,0.01745375821291539,0.8929732441902161,0.09206238389015198
8,0.017085693389005056,0.8973085284233093,0.08960281312465668
9,0.016674186049212267,0.8984826803207397,0.08710499852895737
10,0.01600913082739349,0.9013728499412537,0.08486664295196533
11,0.015721421699561824,0.9019147157669067,0.08350297808647156
12,0.015148158368218496,0.9075144529342651,0.08054467290639877
13,0.014100447369771714,0.9146947264671326,0.07630177587270737
14,0.014238625390702761,0.9118045568466187,0.07607677578926086
15,0.013599487242283504,0.919255793094635,0.07245651632547379
16,0.01329294009392575,0.9214685559272766,0.07086793333292007
17,0.012731086134350714,0.9226878881454468,0.06894265860319138
18,0.012165145846245262,0.9275198578834534,0.06618699431419373
19,0.012110587502856648,0.9281972646713257,0.06499557942152023
20,0.012076859230530916,0.9277456402778625,0.06480388343334198
21,0.011429832112367097,0.9295520186424255,0.0627167597413063
22,0.011123489468719142,0.933345377445221,0.06063537299633026
23,0.010565038075982835,0.9364162087440491,0.058270685374736786
24,0.009843746773532532,0.9424675107002258,0.05450279638171196
25,0.010084425599847225,0.9396224617958069,0.05478036031126976
26,0.01015466644100285,0.9392160177230835,0.05515844374895096
27,0.00941278623024034,0.9418352842330933,0.05256163701415062
28,0.008693832712990873,0.9489251971244812,0.04941694065928459
29,0.008884804460591492,0.9491510391235352,0.04913519695401192
30,0.008447935499218589,0.9508218765258789,0.04789717495441437
31,0.007988293892084863,0.9538475275039673,0.045328859239816666
32,0.007812101166490788,0.9542539715766907,0.04453924298286438
33,0.007399269110507014,0.9575957655906677,0.04268454387784004
34,0.007690824702855824,0.9552926421165466,0.04277168586850166
35,0.007093654127893808,0.9584085941314697,0.040745604783296585
36,0.006880396526209967,0.9614342451095581,0.03988989442586899
37,0.006956447551102307,0.9596278667449951,0.03980732709169388
38,0.0067945774415820144,0.9614794254302979,0.03855530545115471
39,0.006181179325101692,0.9640083312988281,0.03595232218503952
40,0.0060682081169249604,0.9666726589202881,0.03539121896028519
41,0.005901382783847737,0.9666275382041931,0.03444637730717659
42,0.005849211762061698,0.9665823578834534,0.034212276339530945
43,0.0054841505570843215,0.9690660834312439,0.03283911570906639
44,0.005714137439556808,0.9682080745697021,0.03318672627210617
45,0.005045080524492427,0.9716853499412537,0.03105156123638153
46,0.005405997972520919,0.9682984352111816,0.03175654262304306
47,0.005090628642954923,0.9711886048316956,0.030383780598640442
48,0.00491152717826102,0.9718659520149231,0.029782306402921677
49,0.004983852837487754,0.9711434245109558,0.02945880964398384
50,0.004561003878971056,0.9750270843505859,0.02805952914059162
51,0.004927591334576207,0.9734013676643372,0.02847866155207157
52,0.004328890723806155,0.9745303392410278,0.02801794558763504
53,0.004452008417554501,0.9753883481025696,0.026764949783682823
54,0.004367058656603701,0.9762915372848511,0.02707350254058838
55,0.004150126535496594,0.9776914715766907,0.025626221671700478
56,0.003836809858044534,0.978413999080658,0.025006702169775963
57,0.004014217960944324,0.9783236980438232,0.025186963379383087
58,0.004041347866662579,0.9781882166862488,0.02536332979798317
59,0.0037803009490218723,0.9796784520149231,0.02406318485736847
60,0.0035881369180891212,0.9798139333724976,0.023472120985388756
61,0.0041531248191759166,0.9785946607589722,0.025077668949961662
62,0.0035101670349242885,0.9811686873435974,0.023471780121326447
63,0.003572072583449886,0.9813493490219116,0.0230209119617939
64,0.0036256369718113603,0.9808526039123535,0.022817617282271385
65,0.003583454129937498,0.9808526039123535,0.023290256038308144
66,0.0037754258205522,0.9788656234741211,0.023838110268115997
67,0.0034964595675048542,0.9804010391235352,0.022883988916873932
68,0.0034919031983176837,0.980988085269928,0.022755924612283707
69,0.0034435596370886515,0.9807623028755188,0.022688312456011772
70,0.0035715338920722203,0.9812590479850769,0.022143272683024406
71,0.0035273840017024578,0.9799945950508118,0.022830011323094368
72,0.003486038590081553,0.9807623028755188,0.022383447736501694
73,0.0034500530704242214,0.980717122554779,0.022695885971188545
74,0.003473427703851737,0.9810783863067627,0.022824721410870552
