,loss,binary_accuracy,brier_score
0,0.15060677995475438,0.8052283525466919,0.1392594873905182
1,0.04819738091184543,0.8449519276618958,0.1105518788099289
2,0.04196885994707163,0.8643629550933838,0.09862760454416275
3,0.039645557377773984,0.8745793104171753,0.09373825043439865
4,0.038279914039258775,0.8858774304389954,0.08942102640867233
5,0.03663542521401093,0.8861778974533081,0.0876140221953392
6,0.03564111854021366,0.8917067050933838,0.08341087400913239
7,0.033852658277520764,0.8933293223381042,0.08193592727184296
8,0.03206028120162396,0.8970552682876587,0.07739648967981339
9,0.03191632581158326,0.901562511920929,0.07551071792840958
10,0.02970641996138371,0.9055889248847961,0.07161067426204681
11,0.03000476277934817,0.9090745449066162,0.07054638117551804
12,0.02901556074905854,0.907932698726654,0.07076237350702286
13,0.02813771369222265,0.9135817289352417,0.06705363094806671
14,0.026272950170991512,0.9201322197914124,0.06346224248409271
15,0.025909357224232876,0.9186899065971375,0.06298960000276566
16,0.024977473807162965,0.9236778616905212,0.06004410609602928
17,0.025255082139315512,0.9221153855323792,0.06021419167518616
18,0.023573641693935943,0.9267427921295166,0.057207029312849045
19,0.024001828867655534,0.9245192408561707,0.05789845064282417
20,0.02212451404820268,0.9306490421295166,0.05432431027293205
21,0.02177889961749315,0.9318509697914124,0.052843280136585236
22,0.02171276158008438,0.9316105842590332,0.05242655426263809
23,0.02117843928460318,0.9350360631942749,0.05126868560910225
24,0.019607587352108498,0.9382211565971375,0.04855800047516823
25,0.021098255144002345,0.9370192289352417,0.04955647885799408
26,0.019571999897463964,0.9399639368057251,0.04808788001537323
27,0.01850317130581691,0.9439302682876587,0.0450567863881588
28,0.01791829548131388,0.9450721144676208,0.04400467872619629
29,0.017996511465081803,0.9465144276618958,0.04254748672246933
30,0.016776408527333003,0.9483774304389954,0.04147043451666832
31,0.016427088331860993,0.950901448726654,0.03976399078965187
32,0.016354966342735748,0.9493990540504456,0.04004039242863655
33,0.016521531647930923,0.9503004550933838,0.03999222442507744
34,0.015942326116447265,0.9529446959495544,0.03873559832572937
35,0.014799351270238941,0.9570913314819336,0.03594708815217018
36,0.014713410098248949,0.9567908644676208,0.036061402410268784
37,0.01421113730623172,0.9594951868057251,0.034296248108148575
38,0.014225659598238193,0.9569711685180664,0.034897882491350174
39,0.014124251565394493,0.9581730961799622,0.03466420620679855
40,0.013056727294595196,0.9605168104171753,0.032627854496240616
41,0.01342833712697029,0.9594351053237915,0.03229821100831032
42,0.011624793862350859,0.9659254550933838,0.029300326481461525
43,0.013011287059634924,0.9603365659713745,0.032043807208538055
44,0.012245073137231744,0.9631009697914124,0.02968374826014042
45,0.011315873369144705,0.9664663672447205,0.02877287194132805
46,0.010794273119133252,0.9682692289352417,0.02727355808019638
47,0.010734011909852808,0.9690504670143127,0.026793528348207474
48,0.01144688376941933,0.9671875238418579,0.028088686987757683
49,0.01102995821991219,0.9675480723381042,0.027121257036924362
50,0.010538319337110106,0.9702523946762085,0.026276173070073128
51,0.010381688757871207,0.969531238079071,0.025831295177340508
52,0.010479358880995557,0.9689903855323792,0.026342537254095078
53,0.00966577916764296,0.9719350934028625,0.02470492757856846
54,0.009332039311098364,0.9731971025466919,0.024099109694361687
55,0.009170785240040948,0.9733774065971375,0.022983131930232048
56,0.009711808286822186,0.9714543223381042,0.023987960070371628
57,0.009842476633807214,0.9713942408561707,0.024030158296227455
58,0.009421567461238458,0.9724759459495544,0.023913703858852386
59,0.008660073374183131,0.9737980961799622,0.022428957745432854
60,0.009569904528773175,0.9719951748847961,0.023601308465003967
61,0.008388329560581881,0.975661039352417,0.021459240466356277
62,0.008428423549048603,0.9758413434028625,0.021487655118107796
63,0.009047338228601102,0.9736177921295166,0.022784359753131866
64,0.00906474943129489,0.9740985631942749,0.02225261554121971
65,0.008824928468451477,0.9736778736114502,0.02252398245036602
66,0.008443190325767949,0.9751201868057251,0.02169731631875038
67,0.008301381209793571,0.9769230484962463,0.02086014859378338
68,0.008406569086946546,0.9759615659713745,0.02123100683093071
69,0.0085835959099663,0.975781261920929,0.02119479887187481
70,0.008091953298291907,0.9746394157409668,0.021478593349456787
71,0.00817140710647576,0.9762019515037537,0.02080824412405491
72,0.008100988792900282,0.9775841236114502,0.020660029724240303
73,0.008151453781801347,0.975661039352417,0.02118968591094017
74,0.009119477484805079,0.9754206538200378,0.02193465270102024
