,loss,reg_output_0_loss,reg_output_1_loss,reg_output_2_loss,reg_output_3_loss,reg_output_4_loss,reg_output_5_loss,reg_output_0_mae,reg_output_0_rmse,reg_output_0_filter_0_rmse,reg_output_1_mae,reg_output_1_rmse,reg_output_1_filter_0_rmse,reg_output_2_mae,reg_output_2_rmse,reg_output_2_filter_0_rmse,reg_output_3_mae,reg_output_3_rmse,reg_output_3_filter_0_rmse,reg_output_4_mae,reg_output_4_rmse,reg_output_4_filter_0_rmse,reg_output_5_mae,reg_output_5_rmse,reg_output_5_filter_0_rmse
0,153.8345204671224,1.5519371032714844,1.45725417137146,2.1265499591827393,2.276792049407959,1.0769973993301392,0.9641904234886169,1.0329099893569946,1.231095790863037,1.382254958152771,1.0278016328811646,1.1981828212738037,1.2005802392959595,1.006974458694458,1.3345427513122559,1.7220042943954468,1.249634861946106,1.467646837234497,1.453522801399231,0.7571720480918884,1.0184648036956787,1.3929035663604736,0.6893576979637146,0.9627301692962646,1.3321622610092163
1,94.37805684407552,0.8918360471725464,1.0593445301055908,1.1487287282943726,1.1904292106628418,0.7473636269569397,0.7284043431282043,0.7407895922660828,0.9381757378578186,0.9924950003623962,0.8469074964523315,1.023812174797058,1.0607997179031372,0.80544513463974,1.0579982995986938,1.297631859779358,0.9231958389282227,1.0851155519485474,1.0440868139266968,0.5811342000961304,0.8435537815093994,1.0983415842056274,0.5481230020523071,0.829284131526947,1.073771595954895
2,76.02045733133951,0.7154015898704529,0.915362536907196,0.850116491317749,0.9069589972496033,0.6292511224746704,0.6298398971557617,0.6128402352333069,0.8357146978378296,0.9034455418586731,0.7618347406387329,0.9494518637657166,0.9276642203330994,0.6275079846382141,0.9037570953369141,1.0425752401351929,0.7573930025100708,0.9441284537315369,0.9027132391929626,0.5100374817848206,0.7721242904663086,0.9399564862251282,0.4938286542892456,0.7700453400611877,0.979661762714386
3,68.97571353912353,0.6679404377937317,0.858581006526947,0.7567436695098877,0.8240737318992615,0.5588023662567139,0.566176176071167,0.5956452488899231,0.8096083998680115,0.8696936964988708,0.7388937473297119,0.9206578135490417,0.965179979801178,0.5761292576789856,0.8541568517684937,1.052980661392212,0.7185455560684204,0.9009457230567932,0.9178913235664368,0.472167044878006,0.7292575836181641,0.9058477282524109,0.46243539452552795,0.7315462231636047,0.9237977862358093
4,64.21555926005045,0.6234877705574036,0.8275492191314697,0.6791393756866455,0.7852632999420166,0.5093886852264404,0.5313828587532043,0.5699688196182251,0.7827275991439819,0.8388286828994751,0.7193241119384766,0.9032415151596069,0.9647318124771118,0.5286076664924622,0.8077989220619202,0.9646431803703308,0.693901777267456,0.8763204216957092,0.8776834011077881,0.44764286279678345,0.6967142820358276,0.8753225207328796,0.44888389110565186,0.7114642858505249,0.9428113698959351
5,59.09030672709147,0.5904654264450073,0.7894546389579773,0.6168228983879089,0.7551259398460388,0.44560226798057556,0.46872612833976746,0.547942042350769,0.7591387033462524,0.8253838419914246,0.698931097984314,0.88236004114151,0.9137347340583801,0.4948714077472687,0.7667442560195923,0.8984630703926086,0.6750405430793762,0.857495903968811,0.8219975233078003,0.4118523895740509,0.6505888104438782,0.8328713774681091,0.41496899724006653,0.6675986647605896,0.8557978868484497
6,56.33610095977783,0.5693652033805847,0.7824380993843079,0.5701624751091003,0.7308095097541809,0.41407057642936707,0.44416362047195435,0.541531503200531,0.7458871006965637,0.8690730333328247,0.6993215084075928,0.8782540559768677,0.904124915599823,0.4736480712890625,0.7402557730674744,0.8715003728866577,0.6653959155082703,0.8435280323028564,0.8769215941429138,0.3944520950317383,0.6292718648910522,0.7825363278388977,0.4018395245075226,0.6495756506919861,0.8519991040229797
7,53.778599675496416,0.5654063820838928,0.7650180459022522,0.5294964909553528,0.7105696201324463,0.3840888440608978,0.41468197107315063,0.5381975769996643,0.7428617477416992,0.8515577912330627,0.6891266107559204,0.8681442737579346,0.8967680335044861,0.4503336250782013,0.7132312059402466,0.7980384230613708,0.6517595648765564,0.8327473402023315,0.8065548539161682,0.3778447210788727,0.6064169406890869,0.7910077571868896,0.38686034083366394,0.6305282115936279,0.8102856874465942
8,51.60579516092936,0.5500941872596741,0.7690554857254028,0.5097476243972778,0.6827621459960938,0.35105735063552856,0.38487711548805237,0.5268008708953857,0.7320346236228943,0.7751376032829285,0.6918885111808777,0.8716374039649963,0.9254000186920166,0.4378422498703003,0.6998332142829895,0.8493840098381042,0.6404832601547241,0.8177682757377625,0.8098708987236023,0.36104896664619446,0.580695390701294,0.7784019112586975,0.37089627981185913,0.6054666638374329,0.82550048828125
9,49.05878842671712,0.5340102910995483,0.7500437498092651,0.4700389504432678,0.6697849035263062,0.32410186529159546,0.3562394678592682,0.5179256796836853,0.7192540764808655,0.7560783624649048,0.6843926906585693,0.8593901991844177,0.9595421552658081,0.4179745018482208,0.6715367436408997,0.7630822658538818,0.6285029649734497,0.8081727623939514,0.8189993500709534,0.3395253121852875,0.557236909866333,0.6720580458641052,0.35013678669929504,0.5802247524261475,0.7522096633911133
10,47.03751017252604,0.5139562487602234,0.714950680732727,0.4459557831287384,0.6449738144874573,0.30760082602500916,0.34906503558158875,0.49929431080818176,0.7037786841392517,0.7646539211273193,0.6623985171318054,0.8398689031600952,0.8846333026885986,0.3986987769603729,0.6545975804328918,0.7957125902175903,0.615368127822876,0.7951606512069702,0.777137815952301,0.32829752564430237,0.5382938981056213,0.6840330958366394,0.34398776292800903,0.5748974680900574,0.7715775370597839
