,loss,mae,rmse,filter_0_rmse,val_loss,val_mae,val_rmse,val_filter_0_rmse
0,3.0773148238658905,1.249440312385559,1.582953691482544,1.503843903541565,0.7442582760538373,0.6199766993522644,0.8573072552680969,0.8500277400016785
1,2.17834580441316,0.9941070675849915,1.2986540794372559,1.2169967889785767,0.4648828251021249,0.4200892150402069,0.6558511853218079,0.8668047189712524
2,1.751945714155833,0.9037202596664429,1.1822961568832397,1.1601845026016235,0.5217194599764687,0.5107292532920837,0.7163189649581909,0.827186644077301
3,1.5225614766279856,0.8513042330741882,1.119301676750183,1.1024196147918701,0.43398477349962505,0.45119497179985046,0.6506041884422302,0.7750388979911804
4,1.2536201934019724,0.7876142859458923,1.030490517616272,1.0031434297561646,0.46757099883896963,0.4628753066062927,0.6782945394515991,0.7452109456062317
5,1.1140869051218032,0.7490512132644653,0.9820029735565186,0.9518171548843384,0.4506642690726689,0.46494191884994507,0.6641127467155457,0.7843484282493591
6,0.9736776361862819,0.7025048732757568,0.9260152578353882,0.8705406188964844,0.4677377811500004,0.5054007768630981,0.6800258755683899,0.77916419506073
7,0.8479491377870242,0.6619454622268677,0.8694381713867188,0.8153652548789978,0.38283343826021465,0.4121628701686859,0.6085548996925354,0.7755295634269714
8,0.7505143796404202,0.6269627213478088,0.8240588307380676,0.7713626027107239,0.4213924663407462,0.44355258345603943,0.6421931385993958,0.7702522277832031
9,0.6920526313285033,0.6078346371650696,0.7980468273162842,0.7626481652259827,0.37102905767304556,0.3900163173675537,0.5966216921806335,0.7764168381690979
10,0.6239489408830802,0.5740870237350464,0.759766161441803,0.7065289616584778,0.465828469821385,0.49780330061912537,0.6791532635688782,0.7574595212936401
11,0.5718304798007011,0.5524729490280151,0.7282781004905701,0.6760807037353516,0.566532918385097,0.549248456954956,0.7508102059364319,0.7401384115219116
12,0.5310852530101935,0.5371712446212769,0.704573929309845,0.6486758589744568,0.38370020048958914,0.43481650948524475,0.6161434054374695,0.7067516446113586
13,0.5038551998635133,0.5247161984443665,0.688336968421936,0.6101731061935425,0.4179673492908478,0.4737597107887268,0.643680214881897,0.7160297632217407
14,0.467473641037941,0.5043696165084839,0.665003776550293,0.6148439645767212,0.3489753987107958,0.40155407786369324,0.5863202214241028,0.7389375567436218
15,0.43739901880423226,0.48674046993255615,0.6425062417984009,0.5919417142868042,0.40211827414376394,0.45569127798080444,0.6314383149147034,0.7090855240821838
16,0.4406955194969972,0.48789742588996887,0.6477453708648682,0.5845066905021667,0.3134385624102184,0.37439200282096863,0.5539664626121521,0.7465983033180237
17,0.4096058372408152,0.46833980083465576,0.6228406429290771,0.5722412467002869,0.28305626128401074,0.34868353605270386,0.5266590714454651,0.719554603099823
18,0.3888124552865823,0.4563864469528198,0.6071891784667969,0.5500214099884033,0.3560911459582193,0.43477863073349,0.5948092341423035,0.6862106323242188
19,0.38204757161438463,0.45557960867881775,0.6025530695915222,0.5613866448402405,0.3360306790896824,0.41325339674949646,0.5765358209609985,0.6925937533378601
20,0.3735525115082661,0.44543665647506714,0.5947161912918091,0.5609818696975708,0.3505243105547769,0.4478397071361542,0.5898219347000122,0.702054500579834
21,0.3510976773997148,0.43285030126571655,0.5772498250007629,0.5118229985237122,0.31063669068472727,0.3943662643432617,0.5544567704200745,0.6912479996681213
22,0.33860459762314954,0.4223586618900299,0.5665157437324524,0.5107988715171814,0.3683472658906664,0.46422651410102844,0.6057027578353882,0.7012864947319031
23,0.33739306467274827,0.41543951630592346,0.5642595887184143,0.5279327630996704,0.4603918875966753,0.5209142565727234,0.6767889857292175,0.6941627860069275
24,0.3310144130140543,0.4187157452106476,0.5585911273956299,0.5155055522918701,0.3666043366704668,0.45333346724510193,0.6038761138916016,0.6728752851486206
25,0.31458394005894663,0.4021602272987366,0.5453523993492126,0.4980209469795227,0.2680398438658033,0.3286738395690918,0.5137267708778381,0.723318874835968
26,0.3245582646379868,0.4076441824436188,0.5517250895500183,0.49470245838165283,0.3039994069508144,0.37161821126937866,0.5486225485801697,0.6769269108772278
27,0.300442036986351,0.3961484730243683,0.5331220626831055,0.5252350568771362,0.31334857855524334,0.38982897996902466,0.5575947165489197,0.6771809458732605
