,loss,mae,rmse,filter_0_rmse,val_loss,val_mae,val_rmse,val_filter_0_rmse
0,1.5557798363544322,0.8007850646972656,1.030360221862793,0.9636191129684448,1.0305730310770183,0.5587044954299927,0.8501802086830139,1.28199303150177
1,0.9054773001759141,0.5822312235832214,0.7748997807502747,0.7014762163162231,1.3428086500901442,0.8489388823509216,1.0254229307174683,1.2419205904006958
2,0.8155010011461046,0.5321294069290161,0.7180739641189575,0.6442323327064514,0.9071407409814688,0.6103796362876892,0.7881370782852173,0.7514768242835999
3,0.7444048479751304,0.4905034303665161,0.668502688407898,0.6117497086524963,2.312942284804124,1.2037792205810547,1.4242831468582153,1.1399317979812622
4,0.7002185739852764,0.4635193943977356,0.6352619528770447,0.5412717461585999,0.7703925990141355,0.4214659035205841,0.6816961765289307,0.6533002853393555
5,0.659796510581617,0.43573421239852905,0.6033633947372437,0.5530934929847717,1.3417507318349986,0.8555961847305298,1.0263577699661255,1.3825962543487549
6,0.6319496926334169,0.4175352156162262,0.5813072919845581,0.5095242261886597,1.802735869701092,1.0150691270828247,1.23306143283844,1.0379055738449097
7,0.6041719832906016,0.3981362581253052,0.5580984354019165,0.5016868114471436,0.6422094702720642,0.34088557958602905,0.5878695249557495,0.6711665391921997
8,0.5805665891479563,0.38172122836112976,0.5379316210746765,0.4910396337509155,0.8721608840502225,0.5428877472877502,0.7645156383514404,0.8977194428443909
9,0.5634304996993806,0.3706820607185364,0.5222174525260925,0.44785016775131226,1.0962791993067815,0.6263713836669922,0.8915295004844666,1.1808325052261353
10,0.5398538940482669,0.3517470955848694,0.500019907951355,0.43726933002471924,1.4358759843386137,0.8401975035667419,1.072536587715149,1.0106661319732666
11,0.5327839579847123,0.34959912300109863,0.4945746958255768,0.45585936307907104,1.5818037619957557,1.0561305284500122,1.1440913677215576,1.4109857082366943
12,0.5159884974912361,0.33597707748413086,0.4789634346961975,0.44278672337532043,0.7408992556425241,0.46444937586784363,0.6793331503868103,0.7483445405960083
13,0.5065852565897836,0.32881876826286316,0.47058212757110596,0.39448028802871704,0.7463769843945136,0.43336302042007446,0.6821219325065613,0.773972749710083
14,0.4978975585213414,0.3227503299713135,0.4623164236545563,0.4212971031665802,0.8577177134843973,0.5479282736778259,0.7644398808479309,0.7567895650863647
15,0.4851581797555641,0.31350696086883545,0.44955435395240784,0.398417592048645,1.120801934829125,0.6096958518028259,0.9076065421104431,1.445357084274292
16,0.480505202655439,0.31044214963912964,0.44631001353263855,0.3888495862483978,0.704417517552009,0.396820992231369,0.6510401368141174,0.7938295602798462
17,0.4702549599938922,0.3042028546333313,0.43574443459510803,0.3951903283596039,0.8193143239388099,0.44537052512168884,0.7363929152488708,0.6871140003204346
18,0.46031883866698653,0.29771214723587036,0.42708417773246765,0.3693908751010895,0.6618990840820166,0.37591737508773804,0.6180501580238342,0.7716594338417053
19,0.45301032375406336,0.29282838106155396,0.41952821612358093,0.3762621581554413,1.0148420173388262,0.4447314143180847,0.8264321684837341,1.555226445198059
20,0.4450839893685447,0.28609007596969604,0.41304636001586914,0.3627980947494507,1.178402031843479,0.6645687818527222,0.9534854888916016,0.7979239225387573
