,loss,binary_accuracy,brier_score,val_loss,val_binary_accuracy,val_brier_score
0,0.049188582274394155,0.4815705120563507,0.2685026526451111,0.03101079585030675,0.9190821051597595,0.1357318013906479
1,0.041176618435061894,0.6113781929016113,0.23150664567947388,0.025765978265553713,0.9196860194206238,0.13564643263816833
2,0.03710845743234341,0.6872996687889099,0.2106543779373169,0.023517167643428996,0.8810386657714844,0.15024270117282867
3,0.03472012355446051,0.7055288553237915,0.1995401531457901,0.02165717099649975,0.8756038546562195,0.14170214533805847
4,0.032615635567941725,0.7411859035491943,0.18774226307868958,0.02081329683558299,0.865338146686554,0.1455746591091156
5,0.02897963486611843,0.7628205418586731,0.17738352715969086,0.02003203507942649,0.8731883764266968,0.136026069521904
6,0.026503051177431375,0.7950721383094788,0.16241545975208282,0.020294769577538736,0.8852657079696655,0.1274852156639099
7,0.026027358937053345,0.8106971383094788,0.15462355315685272,0.019610317029918615,0.8659420013427734,0.13318687677383423
8,0.023475772366882898,0.8225160241127014,0.14783352613449097,0.018768184549676683,0.897946834564209,0.11710219085216522
9,0.023992308248312045,0.8385416865348816,0.14081718027591705,0.019637343617012866,0.8919082283973694,0.11858583241701126
10,0.02205537676285857,0.8399438858032227,0.13588643074035645,0.01829731731245724,0.8925120830535889,0.11263946443796158
11,0.021778962956980254,0.846754789352417,0.1326044797897339,0.017610070206081636,0.8991546034812927,0.10204225033521652
12,0.020268247224008426,0.8587740659713745,0.12562870979309082,0.017821634510675304,0.8949275612831116,0.10883207619190216
13,0.02069284360951338,0.8629807829856873,0.12322922050952911,0.01836674644325215,0.9015700221061707,0.1060153916478157
14,0.01898226299538062,0.8683894276618958,0.11934088170528412,0.017178326898899216,0.9064009785652161,0.09666784107685089
15,0.01783106694571101,0.8800080418586731,0.11317459493875504,0.016551211941987276,0.9045893549919128,0.09236207604408264
16,0.018678443828740947,0.8800080418586731,0.11191468685865402,0.01741438633045898,0.8973429799079895,0.09605114907026291
17,0.01728169187807884,0.8756009340286255,0.10931083559989929,0.016400295148531977,0.9082125425338745,0.0890524759888649
18,0.016910710288450505,0.885817289352417,0.10467897355556488,0.01685864670882718,0.9045893549919128,0.08759891986846924
19,0.016819200776994992,0.8792067170143127,0.10527248680591583,0.016371741299875654,0.9003623127937317,0.08999691903591156
20,0.01712118946493436,0.8910256624221802,0.10293417423963547,0.016467970348178193,0.9094203114509583,0.08778386563062668
21,0.0154946533879504,0.8986378312110901,0.09865973889827728,0.017534825646390136,0.9057971239089966,0.08742843568325043
22,0.014908320676439848,0.9000400900840759,0.09579067677259445,0.015868464404215608,0.9118357300758362,0.08112183213233948
