,loss,binary_accuracy,brier_score,val_loss,val_binary_accuracy,val_brier_score
0,0.08930729339057106,0.6124205589294434,0.2353345900774002,0.05445495654236187,0.7549715638160706,0.17435209453105927
1,0.040008706656300415,0.6728019118309021,0.20319560170173645,0.06006225198507309,0.8139204382896423,0.14688871800899506
2,0.03588725130815627,0.7032574415206909,0.19542719423770905,0.045999668538570404,0.8075284361839294,0.15068048238754272
3,0.03298254598374084,0.7280190587043762,0.18278996646404266,0.035192277282476425,0.7954545617103577,0.1568673998117447
4,0.030177284663511536,0.7568855881690979,0.1741531640291214,0.03638876974582672,0.7869318127632141,0.1560540348291397
5,0.02831513822962672,0.7721133232116699,0.1670098900794983,0.03356780467385596,0.7755681872367859,0.16383783519268036
6,0.027838319413742776,0.7873411178588867,0.16260243952274323,0.030508982864293186,0.7791193127632141,0.15991699695587158
7,0.02615160122513771,0.7958157062530518,0.15704461932182312,0.03617427802898667,0.7599431872367859,0.16746754944324493
8,0.02550030701746375,0.8062765002250671,0.1511477679014206,0.0478075390512293,0.75,0.16715432703495026
9,0.023852605814650908,0.8166048526763916,0.1449156254529953,0.02996212396432053,0.8267045617103577,0.13855676352977753
10,0.024091409708736307,0.8212394118309021,0.14443354308605194,0.02880464138632471,0.8288352489471436,0.13422062993049622
11,0.022581521879439636,0.8330243825912476,0.13824708759784698,0.02769020792435516,0.8181818127632141,0.13939179480075836
12,0.021741874784357466,0.8428230881690979,0.13285627961158752,0.032537588849663734,0.8203125,0.13923202455043793
13,0.020998975483037658,0.8465307354927063,0.129807710647583,0.032194693996147675,0.8579545617103577,0.11876804381608963
14,0.02033982045506522,0.8536811470985413,0.1243751123547554,0.02895029295574535,0.8167613744735718,0.13584855198860168
15,0.018044256968265872,0.8674523234367371,0.11778350919485092,0.034825845367529175,0.8217329382896423,0.12460971623659134
16,0.019083153756366947,0.8669226765632629,0.1152481883764267,0.03253578394651413,0.8338068127632141,0.12514223158359528
17,0.017933342132275387,0.8710275292396545,0.11242832243442535,0.03294705497947606,0.8494318127632141,0.11566410213708878
18,0.01825786882348485,0.8723517060279846,0.11287970095872879,0.031069224700331688,0.8231534361839294,0.128022238612175
19,0.016629326851817512,0.8845338821411133,0.10693711042404175,0.03321973319080743,0.8330965638160706,0.12462799996137619
20,0.01611605098755178,0.8861228823661804,0.10307783633470535,0.03051843104714697,0.8330965638160706,0.11805670708417892
21,0.016574552377401772,0.8816207647323608,0.1042041927576065,0.036085846410556274,0.84375,0.11342275142669678
22,0.01455341360010838,0.8997616767883301,0.09495408833026886,0.039014831693335014,0.8387784361839294,0.11366155743598938
23,0.014056706974693274,0.9042637944221497,0.09168103337287903,0.0571868514472788,0.8288352489471436,0.12065672874450684
24,0.014662468521776845,0.8989671468734741,0.0919143408536911,0.037431950088251724,0.8622159361839294,0.10698564350605011
25,0.013432096737294884,0.9106196761131287,0.08649623394012451,0.030198553577065468,0.8309659361839294,0.1172567680478096
26,0.012803200032498878,0.9160487055778503,0.08310522139072418,0.03617946515706452,0.8707386255264282,0.09945585578680038
27,0.01259636803198669,0.9126059412956238,0.08289244771003723,0.034627690064636146,0.8600852489471436,0.10448717325925827
28,0.012797717589064169,0.9139300584793091,0.0821119174361229,0.0364294092763554,0.8600852489471436,0.10831098258495331
29,0.011893633271614879,0.9182997941970825,0.07912792265415192,0.035688839852809906,0.8650568127632141,0.10211785137653351
30,0.01118525311792806,0.9296875,0.07385633885860443,0.035604877905412155,0.8409090638160706,0.1101444661617279
31,0.011069960584390467,0.9275688529014587,0.07390850782394409,0.04582363231615587,0.8728693127632141,0.0944194495677948
32,0.011049342546927727,0.9262446761131287,0.07168357074260712,0.03506062213670124,0.8607954382896423,0.0996166467666626
33,0.01077593443915248,0.9278336763381958,0.071565642952919,0.037077211012894455,0.8607954382896423,0.10197120159864426
34,0.009763207002463987,0.9359109997749329,0.06441172957420349,0.03925072401762009,0.859375,0.094612717628479
35,0.009577444517763994,0.9363082647323608,0.06674458831548691,0.03961749882860617,0.8544034361839294,0.09920577704906464
36,0.008734549703550035,0.9413400292396545,0.06200098618865013,0.047204852950843895,0.8721590638160706,0.09170267730951309
37,0.009000483158407575,0.9385592937469482,0.06211642175912857,0.03843867203051394,0.8522727489471436,0.09745091944932938
38,0.008614902238566743,0.9443855881690979,0.05929383262991905,0.04687524061988701,0.8629261255264282,0.09077245742082596
39,0.009212487195697377,0.9402807354927063,0.060740601271390915,0.039212924682281235,0.8522727489471436,0.09393450617790222
40,0.008431727398123782,0.9466366767883301,0.05694635957479477,0.04173366098918698,0.8288352489471436,0.11119744926691055
41,0.007901826092057813,0.9496821761131287,0.05619387701153755,0.038419213484634056,0.8487215638160706,0.10276124626398087
42,0.007657062246511548,0.9516684412956238,0.05406864732503891,0.05352939936247739,0.8529829382896423,0.09874100238084793
43,0.007757314701832958,0.9510063529014587,0.05286618322134018,0.04271257296204567,0.8508522510528564,0.09736380726099014
44,0.007231697708494582,0.953125,0.0521843358874321,0.045695987276055595,0.8487215638160706,0.095908522605896
45,0.007417160970300941,0.9525953531265259,0.050726234912872314,0.04197047142819925,0.8558238744735718,0.10337519645690918
46,0.00706186996362472,0.952462911605835,0.05103379860520363,0.045563545247370545,0.8629261255264282,0.09546756744384766
47,0.006847586076296234,0.9580243825912476,0.04839320853352547,0.04822566969828172,0.8615056872367859,0.09493326395750046
48,0.0071410971251711,0.9540519118309021,0.049533043056726456,0.04581548696891828,0.8643465638160706,0.09637987613677979
49,0.006775393758474265,0.960275411605835,0.04798591509461403,0.05181044221601703,0.8686079382896423,0.0936342254281044
50,0.006132504839639542,0.9627913236618042,0.04548053815960884,0.04699839549985799,0.8707386255264282,0.09232398867607117
51,0.005857556912321913,0.9639830589294434,0.04339196905493736,0.05304227718575434,0.8558238744735718,0.09307555854320526
52,0.006181798962150085,0.9614671468734741,0.04557126760482788,0.050039205022833565,0.8643465638160706,0.09009554982185364
53,0.006092913117322882,0.9606726765632629,0.04364505782723427,0.0543133250691674,0.8643465638160706,0.09410181641578674
54,0.005987491636237098,0.9626588821411133,0.043755147606134415,0.047746033323082054,0.8529829382896423,0.10161357372999191
55,0.005731755445348256,0.9643803238868713,0.04183535277843475,0.04939945533194325,0.8650568127632141,0.09322092682123184
56,0.006305575848288707,0.961334764957428,0.04374127462506294,0.047140316529707474,0.8586647510528564,0.09427421540021896
57,0.006188740219794593,0.9610699415206909,0.04490669071674347,0.04938177087090232,0.8622159361839294,0.09502741694450378
58,0.005348160878707797,0.968352735042572,0.04116673022508621,0.049791091714393006,0.8650568127632141,0.09210345894098282
59,0.005635052583953839,0.9643803238868713,0.04169575870037079,0.05456506697969003,0.8622159361839294,0.0923677608370781
60,0.005163193433703381,0.9696769118309021,0.04023948311805725,0.05810623311183669,0.8686079382896423,0.09131896495819092
61,0.00550478561071016,0.9695444703102112,0.039465997368097305,0.05610817653889006,0.8586647510528564,0.09400923550128937
62,0.006068669883060759,0.9621292352676392,0.04305047169327736,0.055738713930953636,0.8643465638160706,0.09197498112916946
63,0.005863643665719083,0.9679555296897888,0.040163323283195496,0.05596193451095711,0.8643465638160706,0.09085299074649811
64,0.006132935663148508,0.960275411605835,0.043246109038591385,0.053588892417875206,0.8636363744735718,0.0930294319987297
65,0.005385736331059519,0.968352735042572,0.04028581455349922,0.05468644828281619,0.8643465638160706,0.0912984162569046
66,0.00541538925509963,0.96875,0.03949517384171486,0.054863264614885505,0.8700284361839294,0.08986639976501465
67,0.005299730790715854,0.9654396176338196,0.04042946174740791,0.054577080363577064,0.8671875,0.09145229309797287
68,0.005200926088175531,0.9666313529014587,0.039195261895656586,0.053256026384505356,0.8643465638160706,0.09212162345647812
69,0.0049042484123196645,0.9700741767883301,0.03856920450925827,0.05379723198711872,0.8671875,0.09158053249120712
